data,Casos_Publicacao_Min,Casos_Publicacao_Max
2022-01-21,456.7706803699335,574.6915010320425
2022-01-22,438.4538284239243,581.773945594379
2022-01-23,349.2825620465802,637.5117423160107
2022-01-24,373.8384873104815,663.1162782030223
2022-01-25,368.4625937631879,791.9340294136131
2022-01-26,458.1722319730583,831.4884879792803
2022-01-27,496.59529971314504,993.2681135242856
2022-01-28,459.64419469636965,1290.5802317237703
2022-01-29,576.318773948104,1437.4628415541815
2022-01-30,378.60742889350826,1482.0225902704544
2022-01-31,701.3109616800976,1557.9418965565496
2022-02-01,856.3352337856272,1901.2149819394397
2022-02-02,976.2514979333756,2076.0529336278196
2022-02-03,1331.5320757470834,2269.2428349115025
2022-02-04,1594.50752456511,2596.2095564772776
2022-02-05,1683.588081403274,2610.195783169646
2022-02-06,1894.1782340371865,2758.1323310445778
2022-02-07,2200.6985355128695,2929.068526890824
2022-02-08,2077.0958954405055,2837.1516972295312
2022-02-09,2475.500558449294,2878.9069274190583
2022-02-10,2516.567071190754,2980.5024929874185
2022-02-11,2588.5281169779096,3054.6428968723735
2022-02-12,2807.145103296065,3079.6188258265556
2022-02-13,2805.0549252504416,3029.7598353062644
2022-02-14,2826.6738852873714,3043.9056374681113
2022-02-15,2726.7454566544916,2989.717019301449
2022-02-16,2758.0313087132145,3014.2748651905517
2022-02-17,2682.569174747107,3015.518726464757
2022-02-18,2640.051150463761,2910.6261301191043
2022-02-19,2554.608300871583,2835.45894225169
2022-02-20,2583.1031514718607,2780.7014295221074
2022-02-21,2540.9753742161242,2746.626237189158
2022-02-22,2494.6075019406608,2734.465378830362
2022-02-23,2464.196587432641,2651.231342398636
2022-02-24,2407.1394925615346,2569.9240712281553
2022-02-25,2271.4353115943295,2493.889573475179
2022-02-26,2250.399407453665,2443.621833251043
2022-02-27,2089.294292264614,2319.8433294858346
2022-02-28,1964.2636848642499,2154.8161485427554
2022-03-01,1819.0415939020609,1954.4156958429871
2022-03-02,1702.8270556358818,1837.1668704097092
2022-03-03,1574.9149038681144,1695.8403167408396
