data,Casos_DataSintoma_Min,Casos_DataSintoma_Max
2020-09-14,598.9826090588813,618.6122038459604
2020-09-15,560.2505118434659,584.8309350229131
2020-09-16,525.9041522495227,549.6867901809092
2020-09-17,538.2795220312638,556.3648571829646
2020-09-18,542.5599288652612,558.4931649848646
2020-09-19,532.7473305001116,555.7798709376791
2020-09-20,536.1734604874772,556.4899484616861
2020-09-21,543.6759985855957,561.4160944346894
2020-09-22,549.0241672137589,567.0784366507653
2020-09-23,543.7837361846377,567.0763060847978
2020-09-24,511.52065757427647,537.0260786704483
2020-09-25,496.0926818037164,517.8397903976561
2020-09-26,480.91034865002064,502.1002473552465
2020-09-27,495.88847696172206,515.8956094146691
2020-09-28,500.10098599126496,516.7906059329309
2020-09-29,481.1621367079873,509.42620546453327
2020-09-30,486.1084887090042,508.8367843209911
2020-10-01,498.6085911154248,520.3663758351
2020-10-02,511.65210885112515,529.8712230442341
2020-10-03,516.9797057381375,541.1206898477476
2020-10-04,501.7366993936508,525.871506518896
2020-10-05,477.7898555614657,497.94656847425966
2020-10-06,466.6789824875512,486.3545942019938
2020-10-07,463.69597484168554,481.07079973557666
2020-10-08,484.0041859479181,500.12229216926886
2020-10-09,489.9278043533949,509.41677603126976
2020-10-10,493.94054932939355,513.9900064684556
2020-10-11,504.7063587138164,526.8266478322847
2020-10-12,500.66246366751426,518.9147723251122
2020-10-13,501.2936473951786,522.0093107646802
2020-10-14,497.43810733162866,518.5332484171566
2020-10-15,474.7378864152415,492.81141015399083
2020-10-16,464.4570363058513,481.9791162571066
2020-10-17,486.0900796898617,507.1277202427419
2020-10-18,517.9043047179883,540.2297800801365
2020-10-19,513.0405985269141,532.0267159695472
2020-10-20,521.8077291190846,544.1147460474688
2020-10-21,536.749713261598,561.2036194449623
2020-10-22,577.4531468013065,595.2573923517324
2020-10-23,617.9418632718134,638.4942725382086
2020-10-24,619.9604570630681,639.8528558492727
2020-10-25,627.6669462559524,648.8191455929107
2020-10-26,623.4880599110189,652.259353768733
2020-10-27,645.2449192994906,664.5532568309582
2020-10-28,655.8460751178465,674.9775427580813
2020-10-29,648.3709044129494,671.6531066703197
2020-10-30,634.7831697339701,659.2063214897358
2020-10-31,629.449970731727,655.2958417704951
2020-11-01,627.389286018841,655.5286492840073
2020-11-02,611.7270489371114,633.7332182629427
2020-11-03,578.9772136088882,596.0288125879342
2020-11-04,567.0440030131323,590.0708137458394
2020-11-05,563.60062500618,585.0102207286712
2020-11-06,566.6668465187552,592.0873967365179
2020-11-07,569.6169905624874,592.3317790465809
2020-11-08,596.5861999701257,616.986907356173
2020-11-09,592.8461216781302,614.4950154235895
2020-11-10,606.5739994958415,627.291729479532
2020-11-11,607.0917162857869,628.7219407063426
2020-11-12,623.6757892037004,647.8595473876801
2020-11-13,638.5250768427729,662.0426153277942
2020-11-14,656.6997389037217,680.3839626331016
2020-11-15,647.5875541794281,669.4034947615069
2020-11-16,638.2331087053564,657.9242210719615
2020-11-17,655.7005030517138,677.4222735258581
2020-11-18,670.853018911923,690.1502533116276
2020-11-19,674.6851994006423,696.4577855536635
2020-11-20,678.2979567533474,701.8973432357571
2020-11-21,685.0041681081614,705.8762317182645
2020-11-22,711.5880699711231,729.5604667534203
2020-11-23,704.3881488356644,729.3932091169931
2020-11-24,684.6518955888448,708.468522333801
2020-11-25,682.3225462425271,705.148484164057
2020-11-26,681.8027823712662,703.0751951539175
2020-11-27,730.257345810815,755.2764761194533
2020-11-28,767.4512984189056,790.254741177872
2020-11-29,780.3242301995232,802.1997470679225
2020-11-30,769.160021682969,790.8847959625514
2020-12-01,761.8319954113067,783.5182964676278
2020-12-02,778.2584776940354,795.4747229069997
2020-12-03,779.2074996522842,808.8259072199679
2020-12-04,762.3299641706549,784.8805164796208
2020-12-05,764.89747751038,785.6032775124037
2020-12-06,765.9890942653267,789.0929851447079
2020-12-07,764.6032602487712,788.0191709855353
2020-12-08,828.2700706902552,853.8989118048274
2020-12-09,882.8923704216198,900.9316900696758
2020-12-10,930.9586679028095,948.6034062859833
2020-12-11,965.6933161397933,995.8752780214409
2020-12-12,1018.685811262712,1039.9224021891803
2020-12-13,1066.3949004106862,1082.0260653736982
2020-12-14,1060.0991928733354,1085.496466080754
2020-12-15,1005.7668379301175,1032.9612869507223
2020-12-16,969.5072710295699,993.9008132942402
2020-12-17,995.0816705639381,1013.1615401195593
2020-12-18,1002.569511629965,1022.6405967062907
2020-12-19,1000.1198075144409,1021.132773933783
2020-12-20,993.2905935706051,1017.9603016413782
2020-12-21,970.7117963301957,988.0667522338914
2020-12-22,976.6457430392927,995.8856834959439
2020-12-23,980.578838705916,1006.0342546895286
2020-12-24,959.389100665019,980.3847179685482
2020-12-25,976.951619825424,1006.450635896751
2020-12-26,992.2031812303624,1014.2142322800249
2020-12-27,1039.7947497880164,1069.5388321561425
2020-12-28,1042.3486704418078,1064.0523896249006
2020-12-29,1024.6162227782145,1051.3214188501572
2020-12-30,1039.7186749390462,1063.0161206804214
2020-12-31,1043.7163954913033,1067.9375542912562
2021-01-01,1031.6696006989857,1062.3598138945283
2021-01-02,1064.0156544924985,1079.7466677761145
2021-01-03,1064.8999690509793,1087.1723526940843
2021-01-04,1077.182906643724,1102.208108600905
2021-01-05,1085.0974379764612,1103.3423879012173
2021-01-06,1093.4749223679732,1117.7689066161356
2021-01-07,1104.1478113747846,1128.047951972789
2021-01-08,1193.8821766390604,1220.4322432475765
2021-01-09,1299.3059393342453,1321.1664577285808
2021-01-10,1381.3056297936434,1406.54982032958
2021-01-11,1529.484498975638,1549.777592315444
2021-01-12,1669.5407889837675,1699.6574755322497
2021-01-13,1760.6610678137174,1790.7039344870645
2021-01-14,1825.3124755409187,1849.3094602554322
2021-01-15,1790.114796681344,1814.790861637899
2021-01-16,1724.4017779897224,1747.2504141174588
2021-01-17,1731.7393098046655,1760.4229435790942
2021-01-18,1769.9044327801082,1798.6477942391866
2021-01-19,1725.9139900902871,1751.5818431402568
2021-01-20,1674.5864894843821,1696.4712963208058
2021-01-21,1631.3944352118815,1654.9648969098696
2021-01-22,1625.4916046124888,1653.130661727519
2021-01-23,1618.1988558317757,1646.2380858773079
2021-01-24,1539.9782602888097,1561.3746290851734
2021-01-25,1558.4347889902742,1587.1541902393546
2021-01-26,1539.1130662574076,1565.0135284504008
2021-01-27,1568.7285396815823,1590.3725204798561
2021-01-28,1567.5181647349814,1593.391547881943
2021-01-29,1526.6243983835077,1546.9138200991922
2021-01-30,1492.3063954864995,1514.713649088045
2021-01-31,1449.298863205019,1471.1244305343118
2021-02-01,1451.0648943999145,1478.7959487102964
2021-02-02,1425.7783526369224,1448.4369528090901
2021-02-03,1346.474511611091,1370.3035427648508
2021-02-04,1312.0676905439,1333.5711082573487
2021-02-05,1294.4736511233332,1321.0399205218089
2021-02-06,1295.198661414035,1317.924425914464
2021-02-07,1308.8932175797106,1326.7049355214724
2021-02-08,1374.4359570435288,1403.1767070228398
2021-02-09,1411.1892126543316,1433.1357134006078
2021-02-10,1426.7628895544926,1452.528625820409
2021-02-11,1408.1503416200694,1435.0803559510414
2021-02-12,1397.6794894494612,1417.470817565203
2021-02-13,1369.8342807457086,1395.3079596548175
2021-02-14,1338.9107340458504,1360.298241214437
2021-02-15,1280.0427996519015,1311.2096046946258
2021-02-16,1204.5975176661989,1230.9006610311983
2021-02-17,1176.687533692495,1201.614361326551
2021-02-18,1154.3622397109896,1176.1566710506215
2021-02-19,1130.274765729795,1150.636470417905
2021-02-20,1114.253107386751,1135.9470448638322
2021-02-21,1117.0987214024074,1142.7244081236297
2021-02-22,1186.7828776997324,1211.2175562334721
2021-02-23,1205.356178898473,1225.2441838656514
2021-02-24,1175.2041300032015,1192.834718007588
2021-02-25,1178.731940360374,1200.9779215281706
2021-02-26,1197.3499405631394,1218.6609709242252
2021-02-27,1260.2103436449863,1286.7193910617661
2021-02-28,1294.4744337580419,1314.9185039935676
2021-03-01,1343.9467332249465,1367.116285887282
2021-03-02,1351.690407098672,1380.6794222377198
2021-03-03,1375.1011514407749,1401.1513262574474
2021-03-04,1407.4122982151687,1435.1679673750364
2021-03-05,1451.3670473920104,1475.5074055021882
2021-03-06,1455.4241639419138,1475.0577296656704
2021-03-07,1513.763458831391,1534.6201766345598
2021-03-08,1737.2948250282288,1762.1468661774795
2021-03-09,1898.2298466699274,1926.932257414788
2021-03-10,2027.250898595035,2060.152103355182
2021-03-11,2137.4922353173642,2167.0339238097777
2021-03-12,2259.7093903490068,2293.8420289212054
2021-03-13,2387.088102363691,2417.6658118760442
2021-03-14,2453.451087504069,2483.3742526724154
2021-03-15,2494.814105926375,2528.901167916749
2021-03-16,2457.0883877960955,2490.4394695720553
2021-03-17,2487.486605198174,2516.129245127804
2021-03-18,2519.666695830098,2545.438884422751
2021-03-19,2509.772937095107,2542.8475622406263
2021-03-20,2496.4404582053203,2542.769774006383
2021-03-21,2503.987370791144,2534.2663063026093
2021-03-22,2565.3248287128254,2595.09644546827
2021-03-23,2553.2447337021367,2575.842511469352
2021-03-24,2416.0970310556813,2456.4721824674275
2021-03-25,2330.8925984929483,2367.7319120034826
2021-03-26,2251.7032028814115,2294.551408816962
2021-03-27,2279.9643126401347,2321.0793239996733
2021-03-28,2319.114521105472,2363.133329946412
2021-03-29,2254.136562461266,2285.3301123203164
2021-03-30,2152.752870056,2198.447806194297
2021-03-31,2089.440079192697,2132.6290267650093
2021-04-01,2042.5627793580563,2080.7045084560878
2021-04-02,1998.650788172432,2036.8037046182685
2021-04-03,1927.429183500332,1964.2387302107406
2021-04-04,1877.9960069994193,1919.7848602364477
2021-04-05,1848.2424950227219,1882.2427429280717
2021-04-06,1795.1699350115823,1825.4579425145864
2021-04-07,1740.7234296803736,1784.4118388560528
2021-04-08,1755.2066201604396,1800.5446911303063
2021-04-09,1774.7144062226973,1820.1841819600381
2021-04-10,1760.2570320378918,1801.0548590040544
2021-04-11,1696.3370564357738,1737.334696074471
2021-04-12,1703.2297718013106,1744.0443162370666
2021-04-13,1662.4255552558625,1703.2098917877488
2021-04-14,1635.507246589657,1663.4914515344424
2021-04-15,1525.725778001286,1561.9253779178468
2021-04-16,1437.9187941408084,1474.7493354556916
2021-04-17,1439.2872439358825,1473.7538532917583
2021-04-18,1440.4785202771266,1469.0760988672464
2021-04-19,1434.9891928424083,1465.7841603326767
2021-04-20,1397.19311080508,1428.0911343811433
2021-04-21,1363.3778704827216,1407.5722050773236
2021-04-22,1341.5948986738704,1373.4757209333372
2021-04-23,1323.4149193416374,1350.9833859152325
2021-04-24,1249.60442122942,1278.406497178751
2021-04-25,1213.3028039795288,1237.3335131840934
2021-04-26,1177.6112829588408,1212.6912937439288
2021-04-27,1190.1837730815512,1222.135985339761
2021-04-28,1180.4214323945525,1211.7189334188233
2021-04-29,1160.2410874774025,1185.8442026941264
2021-04-30,1139.0317165525394,1167.173873513419
2021-05-01,1117.8136942731976,1139.346392157939
2021-05-02,1099.4435150237057,1131.5306982358757
2021-05-03,1131.558708844707,1160.5018659146624
2021-05-04,1061.7706258318526,1087.6733936367054
2021-05-05,1034.2609850768429,1062.160499493037
2021-05-06,1011.7153917152431,1037.398759864018
2021-05-07,998.9377497625565,1018.6857253859905
2021-05-08,1007.2310258140985,1035.1365338160713
2021-05-09,1011.3689531714766,1035.9129030354738
2021-05-10,1028.448141670373,1054.2285338363256
2021-05-11,1029.4424358761485,1055.286102011487
2021-05-12,1022.1823276733676,1045.4610978895673
2021-05-13,1016.258096902041,1037.2630653143767
2021-05-14,1000.0143326195304,1017.6721621602088
2021-05-15,948.1051161522926,975.554605058991
2021-05-16,921.826220409028,945.9445623068551
2021-05-17,978.0251685823864,998.9939422174011
2021-05-18,998.0795110223523,1021.8727907616818
2021-05-19,1006.6689689239645,1025.0209799136032
2021-05-20,1011.0609749545572,1033.6189325928715
2021-05-21,1019.9467327664219,1043.4342892064526
2021-05-22,1038.5804962588218,1058.1362907348796
2021-05-23,1048.7351134790852,1067.5365802338092
2021-05-24,1012.5279708502575,1040.2261887211962
2021-05-25,999.3288845131749,1021.7640165491845
2021-05-26,989.858890417927,1016.2322258022186
2021-05-27,1020.8297353022432,1039.872943754629
2021-05-28,1034.1004074297648,1061.1201831913145
2021-05-29,1030.9722488341947,1050.6421069493315
2021-05-30,1013.3311781208314,1041.4315738274051
2021-05-31,1055.856213807037,1080.9306786739326
2021-06-01,1063.650063738318,1083.9645640317287
2021-06-02,1055.5509990472242,1078.4564197459422
2021-06-03,1002.3683567932194,1024.8637739992075
2021-06-04,971.8373594441937,991.0339626941868
2021-06-05,933.1126153573767,953.5203677952069
2021-06-06,903.7836518633337,924.2042939920798
2021-06-07,904.4046899762641,924.0256512239989
2021-06-08,895.177893496199,914.2893262058352
2021-06-09,883.5728338005954,902.8270898766382
2021-06-10,850.1376566193406,874.1611751434343
2021-06-11,813.7621237819128,835.4416995780792
2021-06-12,802.3245507730877,825.967959181845
2021-06-13,804.5902592903213,824.4514221440584
2021-06-14,836.426791582653,855.5908045296536
2021-06-15,803.0641104468182,827.6151876692936
2021-06-16,785.679651969114,805.1033373520244
2021-06-17,794.0109472957938,812.5297303388343
2021-06-18,787.4770644244157,807.2703630817379
2021-06-19,769.5776330580563,791.9804686601778
2021-06-20,750.6213995091729,772.4695976739688
2021-06-21,744.5981490832067,767.2542804640847
2021-06-22,732.5147124420844,755.158974855945
2021-06-23,721.374154009443,744.6817129769796
2021-06-24,691.20183911303,709.7757523982706
2021-06-25,671.0588719726248,689.0866656738622
2021-06-26,657.8561135161565,678.6313862461624
2021-06-27,673.8288753136144,695.3700816749628
2021-06-28,698.4180279813188,719.8309526368553
2021-06-29,679.8229853329271,700.1302615221558
2021-06-30,654.4672766092306,674.8617558901038
2021-07-01,615.3958125764952,640.3958371506897
2021-07-02,584.1869985568884,611.3722120852093
2021-07-03,570.5324147830434,585.7175602391485
2021-07-04,528.7581649582926,549.0827423699747
2021-07-05,518.5038666599588,536.6232070662743
2021-07-06,507.9929172906427,527.6221192544502
2021-07-07,495.20965164095037,512.9751001011487
2021-07-08,509.91150584140763,530.329695114954
2021-07-09,506.637765712779,524.9819833148488
2021-07-10,494.64103346100825,515.1528545235697
2021-07-11,483.8245623309578,504.7968911413885
2021-07-12,474.5642355314275,498.39765377978074
2021-07-13,467.45364446119737,492.45872704890246
2021-07-14,466.7156595488913,485.4724164724225
2021-07-15,431.34959474266674,452.7857352308177
2021-07-16,414.86770036280905,437.4399030810552
2021-07-17,423.3734763346527,443.4512084968892
2021-07-18,430.0019353487364,447.8956408741092
2021-07-19,428.2623993325242,450.7637515776496
2021-07-20,420.04140009016857,439.506713110077
2021-07-21,408.45355413628,431.4293052469935
2021-07-22,406.39878582355243,422.75919181764317
2021-07-23,398.01918239890426,419.4410808672694
2021-07-24,386.1321013716009,406.2095460817367
2021-07-25,381.2258137164887,405.2965683051852
2021-07-26,381.2907579980166,404.5052294907547
2021-07-27,389.20358892618736,411.5839427171727
2021-07-28,387.3738346383775,408.79067558227416
2021-07-29,379.57574913343444,402.1853777186994
2021-07-30,374.126693553824,396.2848960567827
2021-07-31,373.49220931260584,393.44385297362413
2021-08-01,372.19298879072903,395.13467485985495
2021-08-02,368.37152938517886,388.7917484388372
2021-08-03,361.35779889853274,385.264482443224
2021-08-04,362.83530610080913,388.0685106204894
2021-08-05,360.56265176117194,384.403221997326
2021-08-06,363.316282644256,387.50001449660004
2021-08-07,358.1184709463239,381.9757008206122
2021-08-08,367.1037486126421,381.1393606966177
2021-08-09,352.6932627746794,374.6215943362364
2021-08-10,344.8005293897357,367.65567709101003
2021-08-11,325.2672502622146,356.64550295249614
2021-08-12,321.88525188625283,340.77052233866107
2021-08-13,312.8822533420834,332.82406316446094
2021-08-14,310.36854770943427,331.4539536089005
2021-08-15,306.63939670756344,327.32910629933275
2021-08-16,290.92264952476785,314.24305190595004
2021-08-17,284.19527497737437,302.09944153855855
2021-08-18,267.1498806076313,295.06254936705994
2021-08-19,264.4685287115085,283.6336514165231
2021-08-20,262.4352646960608,278.0748474649236
2021-08-21,263.40054857633476,282.44484810685816
2021-08-22,272.2816274510508,295.06562083732433
2021-08-23,267.82843069661783,287.4392244917019
2021-08-24,267.48492475840607,292.28809469695176
2021-08-25,271.93361871234185,299.1774993189815
2021-08-26,276.7372408649438,303.4287028142621
2021-08-27,288.9674116500864,307.1675428678064
2021-08-28,293.6691763567577,317.5327828992046
2021-08-29,299.4750968869836,317.7860113948338
2021-08-30,293.76940178767387,316.280144517808
2021-08-31,286.58136175928905,308.9957150481331
2021-09-01,273.93018625430267,302.0481947063517
2021-09-02,269.903923559953,300.4541322181915
2021-09-03,257.77683332637315,279.6361064647792
2021-09-04,256.41526138225197,276.96110654380635
2021-09-05,253.77790124787782,280.0558094259326
2021-09-06,237.54749137751494,261.7568369941912
2021-09-07,230.77382078109207,252.94159912827686
2021-09-08,226.23211861664538,252.6741597151197
2021-09-09,222.9511396759358,245.8472659332922
2021-09-10,226.02373612209806,249.50232785387496
2021-09-11,230.73453155132958,254.26645611996003
2021-09-12,235.43767218847412,254.32208185238423
2021-09-13,226.61142956312148,243.97112479315803
2021-09-14,216.49712082098227,240.16222844186345
2021-09-15,208.00454984370646,228.91467096392566
2021-09-16,209.59792296486737,227.5319503085497
2021-09-17,212.35180600589428,229.89137985036064
2021-09-18,214.41475156215338,236.2007744848117
2021-09-19,223.88806364808786,247.77550634687847
2021-09-20,222.6002933943449,246.90167138530535
2021-09-21,230.73169939558082,251.65793147603503
2021-09-22,233.01862430365537,254.48890965666607
2021-09-23,231.7877722291338,253.29175066034304
2021-09-24,231.2660556165596,250.05219577268352
2021-09-25,232.07892576399362,256.3483870855846
2021-09-26,243.6962709708532,266.2197078033011
2021-09-27,236.53774259977789,258.5934785149455
2021-09-28,236.0033588707716,257.01848375728565
2021-09-29,229.22064457635142,254.0740277089757
2021-09-30,233.63957651972558,251.22546114785612
2021-10-01,234.4776092173398,255.8578262754269
2021-10-02,238.01317662939758,259.2422821208459
2021-10-03,242.56995225340418,265.6309813154484
2021-10-04,225.1272027656602,247.37237819335604
2021-10-05,220.79222084521177,241.6978238010551
2021-10-06,220.89140514115212,247.70329113281488
2021-10-07,221.08306022142813,246.9001605653974
2021-10-08,228.93959159116767,251.792199073633
2021-10-09,243.33283135956756,267.62778649156076
2021-10-10,254.3893863607223,278.40276444036704
2021-10-11,244.0221651596768,271.7027102032504
2021-10-12,250.1281289535717,270.4362064829339
2021-10-13,247.8454490202188,272.04227788894025
2021-10-14,257.1402751444251,275.19208788186995
2021-10-15,248.40227402411242,278.5407907548158
2021-10-16,254.38635697615996,275.49930575129173
2021-10-17,261.02802678971784,288.21493964892176
2021-10-18,250.19291884436544,269.9433594476992
2021-10-19,239.9834975514688,266.7231144852428
2021-10-20,243.15087963595838,265.6528034303367
2021-10-21,245.60399115614086,268.02560842429546
2021-10-22,250.4673260435553,272.7786014662383
2021-10-23,266.55618228124996,285.6412565052898
2021-10-24,276.681662333527,295.56580375167516
2021-10-25,269.20332741479615,287.5131172337684
2021-10-26,275.7312639377044,297.6044993120421
2021-10-27,285.3327541197106,306.83641696512893
2021-10-28,297.9318112288887,321.82561938248324
2021-10-29,299.5038300365742,319.0757977314622
2021-10-30,304.99355503551016,323.2884500442064
2021-10-31,311.2805531957737,332.3708977449617
2021-11-01,301.6135984105518,322.599661404247
2021-11-02,298.4443924810398,322.27799279217936
2021-11-03,291.09138446906445,317.0575593522128
2021-11-04,290.2971448616032,313.27799150702646
2021-11-05,294.2063168015474,312.57783673474927
2021-11-06,300.90984462709037,323.6765306968658
2021-11-07,315.52596427152383,334.08099774727106
2021-11-08,302.74462206348625,334.1399819349356
2021-11-09,304.27392270030987,325.77338748363326
2021-11-10,310.68070327826024,336.7263183623357
2021-11-11,325.182520588141,342.4549753869366
2021-11-12,343.2406408691068,364.0583445964692
2021-11-13,354.3588699177633,376.86734301376913
2021-11-14,376.3098202927795,400.9333283981656
2021-11-15,362.7210392117736,387.42327838536124
2021-11-16,363.5461650267411,384.9713711989007
2021-11-17,373.25629790970595,399.3771668834702
2021-11-18,375.50333545918613,404.24688471296713
2021-11-19,390.39525809851693,412.58504334435673
2021-11-20,402.7908184477723,426.6163073733362
