data,Casos_DataSintoma_Min,Casos_DataSintoma_Max
2020-08-02,1073.7094362011064,1091.9121897264215
2020-08-03,1079.5321034714455,1109.1502474540052
2020-08-04,1082.708108653675,1111.7890114811657
2020-08-05,1038.3405986779433,1065.2291049079981
2020-08-06,1091.4114157269678,1120.3807363985313
2020-08-07,1076.4282943893775,1100.7588602330036
2020-08-08,1180.632383227045,1202.7925836458178
2020-08-09,1146.1715978293653,1170.6092022058092
2020-08-10,1177.2719301242414,1203.9178886743014
2020-08-11,1144.9474149969335,1172.8278061182878
2020-08-12,1119.152161370292,1147.6158307327914
2020-08-13,1088.8507720912928,1109.2925263708064
2020-08-14,1040.69339293767,1069.0888977893192
2020-08-15,931.0230427923385,953.1630779399693
2020-08-16,867.816019933747,888.6695425461833
2020-08-17,938.5634145948665,959.7016775960963
2020-08-18,961.9119871542989,987.0332536505992
2020-08-19,943.7291420251986,963.886224518987
2020-08-20,982.3180777954499,1005.1476504248475
2020-08-21,948.1534777540239,966.0991138421762
2020-08-22,1025.0566112328088,1042.567144426269
2020-08-23,956.1805057384823,975.830776311733
2020-08-24,928.754595598047,946.5442051046705
2020-08-25,886.8995638251487,911.5407284909119
2020-08-26,852.090483312487,870.2665903612232
2020-08-27,888.959750783767,911.2331791189192
2020-08-28,824.370934212724,845.4142449043027
2020-08-29,771.5704339996339,793.2053932141929
2020-08-30,755.8634120790127,770.6929720378225
2020-08-31,766.7177775123323,787.0729298746407
2020-09-01,731.5121397716657,752.614928529544
2020-09-02,719.5466970963469,740.5441539453356
2020-09-03,680.4506482139948,698.1855168912685
2020-09-04,692.9850784661517,717.8854117508986
2020-09-05,706.3777809035996,725.9762897428881
2020-09-06,676.1626304186595,695.1703026207512
2020-09-07,687.6264899043083,705.6234337254989
2020-09-08,722.632612238301,739.5803832810752
2020-09-09,698.6210541888465,719.3861302036543
2020-09-10,704.7017481834239,722.2485810084518
2020-09-11,653.5805463609014,667.8949027055829
2020-09-12,654.5380266209877,669.2608985199552
2020-09-13,627.2413118919716,642.8822574884897
2020-09-14,643.9002957321371,661.7166817577533
2020-09-15,648.5394282137387,662.9184943526623
2020-09-16,610.0235520912814,628.9534458612784
2020-09-17,662.2262350842856,682.6293411211075
2020-09-18,623.0075954317723,638.71682568149
2020-09-19,633.7181710330436,654.1566327246503
2020-09-20,621.7218367833351,634.9007982560993
2020-09-21,663.6586218594728,689.3815810929907
2020-09-22,609.2433599221689,630.3804402444557
2020-09-23,601.3144280264218,620.2755347949154
2020-09-24,582.5561857986563,601.7770633565302
2020-09-25,588.2348927007162,607.3070644709418
2020-09-26,583.8296215403446,608.3639734982768
2020-09-27,618.8309600486648,634.1317767126753
2020-09-28,659.0526111917384,684.1342690722953
2020-09-29,669.9652961833631,688.2180646789501
2020-09-30,635.0034046654872,653.5967297608296
2020-10-01,638.9964345724939,658.7047630508107
2020-10-02,593.1560575918993,612.2098672397938
2020-10-03,580.8267166147028,606.1964181477061
2020-10-04,513.7574763446968,531.9277424989696
2020-10-05,541.6793572619131,567.2995877745791
2020-10-06,528.1898616819334,547.2849132015555
2020-10-07,511.9343161687122,536.1225786879406
2020-10-08,543.4209607814809,565.7975661024732
2020-10-09,522.0949191471207,545.1812239833705
2020-10-10,538.9851893606792,557.9338407785108
2020-10-11,559.8082174386433,581.174326721309
2020-10-12,613.7208387015272,631.5481351358166
2020-10-13,622.9310729908951,643.6325547117304
2020-10-14,606.6567470655773,626.6018638065715
2020-10-15,613.1794805460502,630.9827505164772
2020-10-16,602.7264973445272,622.8176407608338
2020-10-17,675.1032487149253,693.7378706908557
2020-10-18,682.3069079921734,702.2767268530902
2020-10-19,726.4328865099033,745.3867875710318
2020-10-20,772.3237984289207,793.2440941651793
2020-10-21,771.1255748670466,801.1586935553561
2020-10-22,820.4617124698556,848.5511271859503
2020-10-23,818.4669111492773,835.7851691132296
2020-10-24,772.2334816994783,806.2336128060136
2020-10-25,755.9119415632609,779.6064535427658
2020-10-26,797.7403535816306,827.4024266744979
2020-10-27,781.6643416760165,808.9933547006923
2020-10-28,758.357192586001,782.5351743183312
2020-10-29,735.4889761678421,760.7550168285376
2020-10-30,681.6108381182639,710.3803733927698
2020-10-31,659.7511387632994,683.7291292170758
2020-11-01,621.8589837180184,643.2096303553927
2020-11-02,633.1849062131996,653.3212913899761
2020-11-03,587.7969601880964,605.4628852947536
2020-11-04,569.922049034318,597.9377650977111
2020-11-05,595.8552349624204,618.3924252611698
2020-11-06,581.0675370309027,599.8387258082514
2020-11-07,624.0100266318913,642.9698776846117
2020-11-08,655.8022227457709,674.2550670335978
2020-11-09,721.7475320050272,741.9949347987916
2020-11-10,767.6184289054364,791.9904371147542
2020-11-11,749.8606206546748,770.7823007508506
2020-11-12,769.7775294978433,789.4851632936738
2020-11-13,764.0786435342698,776.4422108406244
2020-11-14,765.3435272493886,781.4651724034279
2020-11-15,724.38342499726,742.9309427526861
2020-11-16,760.3858430776036,778.5115764759048
2020-11-17,753.9392696615009,770.0287788205593
2020-11-18,747.4229358737151,766.224330041433
2020-11-19,763.6867334008972,782.9259607590003
2020-11-20,730.6398298806168,749.2829138994396
2020-11-21,754.3563768119608,772.5012054107318
2020-11-22,766.9583969236683,785.7279961216325
2020-11-23,827.5927261233867,847.7894019566505
2020-11-24,820.5359872723815,840.494813747204
2020-11-25,812.4693713051311,832.9724570604099
2020-11-26,827.2775953507954,854.6548552913798
2020-11-27,858.2650619004481,879.7217660331085
2020-11-28,852.1717017937106,875.5520267324462
2020-11-29,826.1366140444923,843.0909720630954
2020-11-30,865.25808852002,885.8302269709952
2020-12-01,857.1976613222516,880.7751925630592
2020-12-02,850.4459759863531,873.6743063661863
2020-12-03,871.8242827182296,897.618641970414
2020-12-04,831.0098438476995,851.5139803972914
2020-12-05,843.0255315055703,869.3168500743257
2020-12-06,830.2308595356085,851.9282225766344
2020-12-07,881.6395382718312,905.8077685677936
2020-12-08,932.5826681877732,953.0015457169372
2020-12-09,930.9821605016048,953.3356342173075
2020-12-10,957.0457395431644,976.5974346721792
2020-12-11,954.5042842141671,974.699731018597
2020-12-12,992.3485982592872,1010.9284389315695
2020-12-13,1000.7456178393242,1017.4244887694535
2020-12-14,1036.4446683343747,1053.0806590977804
2020-12-15,989.8708435872012,1009.6802268972366
2020-12-16,971.3942492469228,990.2686527023134
2020-12-17,1016.0772966112327,1041.1170581418933
2020-12-18,981.6244627442333,997.5952650653576
2020-12-19,980.4960068120588,999.3821731623395
2020-12-20,950.8481760147706,968.4939539696941
2020-12-21,995.2662283677204,1015.5217321053645
2020-12-22,997.9933453838154,1016.968111510354
2020-12-23,962.9605472237569,983.7381774932502
2020-12-24,947.9138711190144,966.0082114090317
2020-12-25,946.9841689587952,966.2156896038196
2020-12-26,947.0490781434472,964.1151692928538
2020-12-27,991.6133767732313,1008.212876772033
2020-12-28,1025.1668480290052,1045.699653007303
2020-12-29,1014.1080573273895,1036.0864539318957
2020-12-30,1025.6780268993468,1043.301138190878
2020-12-31,1053.4207551484842,1078.0954733329252
2021-01-01,1051.2007548988572,1070.6344118554662
2021-01-02,1116.392885456089,1136.19316563904
2021-01-03,1090.2374687752729,1105.029262380419
2021-01-04,1159.8408003219167,1181.165316831458
2021-01-05,1150.1274953359912,1168.8292384291121
2021-01-06,1147.9912367129787,1168.253724647892
2021-01-07,1176.6087830853544,1196.3383936449877
2021-01-08,1398.7909345125672,1430.190157352449
2021-01-09,1457.3901825581213,1499.6324666926257
2021-01-10,1604.5970862995257,1649.2916080491395
2021-01-11,1684.7036542410106,1747.6780881050079
2021-01-12,1831.379277642037,1909.823971246231
2021-01-13,1795.2815999152012,1866.9543750513453
2021-01-14,1831.643621343354,1970.7820414854687
2021-01-15,1718.9449364440316,1822.7974137415342
2021-01-16,1621.3733789504604,1840.8956310723293
2021-01-17,1720.5723777641729,1820.319109863804
2021-01-18,1708.7698277811535,1905.4705529995063
2021-01-19,1671.0467010637271,1826.547351422818
2021-01-20,1640.6366768764399,1794.4761121914432
2021-01-21,1673.5939227173358,1844.9162830637856
2021-01-22,1650.6674721134975,1771.2903448231668
2021-01-23,1668.7668152045856,1801.6287614866858
2021-01-24,1606.8190519590744,1748.6616837545855
2021-01-25,1651.8354310541445,1851.683622699702
2021-01-26,1662.8742870919232,1805.012257769581
2021-01-27,1621.5892743898414,1818.9435752585855
2021-01-28,1676.9379709336413,1838.9903474713665
2021-01-29,1575.3178585206736,1742.399005929071
2021-01-30,1563.2616202038475,1712.5481128152283
2021-01-31,1483.7073154762386,1629.0990108600845
2021-02-01,1512.191773132772,1637.1098839928393
2021-02-02,1490.579873941007,1623.868418346611
2021-02-03,1356.4485408696405,1477.313659517643
2021-02-04,1341.2794359229881,1472.1559830693855
2021-02-05,1328.9533424661495,1446.1018187591292
2021-02-06,1349.846734387805,1486.6647766744263
2021-02-07,1384.2197781992506,1505.3896484958173
2021-02-08,1476.9218923308856,1587.2961760431228
2021-02-09,1453.7427479037585,1622.9697994273945
2021-02-10,1487.7751018541214,1601.0396509614534
2021-02-11,1513.317718710921,1672.9724019029866
2021-02-12,1477.8379038966689,1651.0358668672475
2021-02-13,1471.5137065295305,1638.3420766710415
2021-02-14,1428.237913374747,1541.9991405822848
2021-02-15,1368.871166804862,1490.0944834667596
2021-02-16,1337.28242925907,1444.8327019807637
2021-02-17,1326.0145992241496,1426.3348151272592
2021-02-18,1300.8533185951471,1423.8605821637718
2021-02-19,1246.3996554055668,1354.6988171329124
2021-02-20,1257.9320535752374,1389.8917470055048
2021-02-21,1275.8696410788784,1369.5034666824931
2021-02-22,1334.141939937495,1474.8509952024372
2021-02-23,1386.0369446673105,1484.404909138043
2021-02-24,1364.2562108123793,1462.9646197981117
2021-02-25,1445.9321535126785,1551.0022267277607
2021-02-26,1409.3461853894526,1524.3659166730392
2021-02-27,1487.1501984349352,1592.9500983372727
2021-02-28,1502.8990499014724,1588.6947439744276
2021-03-01,1507.4252516061936,1624.7824076363554
2021-03-02,1494.57208091209,1589.9145598371108
2021-03-03,1442.5237310204934,1534.9310308051988
2021-03-04,1494.5618796300457,1607.0433511133726
2021-03-05,1478.6547098099738,1584.7054310972178
2021-03-06,1498.4329650702102,1611.4919170849291
2021-03-07,1568.5351648610479,1656.0931163479843
2021-03-08,1773.8237465775105,1866.8005391805266
2021-03-09,1900.0331809790007,2000.789599948923
2021-03-10,1963.1894372433312,2081.3960218501416
2021-03-11,2056.5866595622297,2157.916451186239
2021-03-12,2127.3486608349704,2256.830753242708
2021-03-13,2250.545937716483,2379.5423918347374
2021-03-14,2282.082968607816,2387.3413684260863
2021-03-15,2273.476259682185,2386.85953854412
2021-03-16,2305.320573973207,2419.942085112429
2021-03-17,2346.3865602710043,2491.559076578454
2021-03-18,2357.7804637156582,2499.072990714356
2021-03-19,2315.040011738631,2476.376310010097
2021-03-20,2282.6656338276393,2476.2146791105447
2021-03-21,2314.597149797778,2456.0491410264767
2021-03-22,2392.7987735558577,2546.932404548242
2021-03-23,2391.1821249124505,2546.5253144786593
2021-03-24,2209.055282158256,2406.8620082379116
2021-03-25,2235.304363590593,2410.192449895776
2021-03-26,2177.2244023705266,2312.002463564116
2021-03-27,2192.4945949969947,2368.796058177264
2021-03-28,2182.7824336798135,2320.6624574277507
2021-03-29,2144.2955303760655,2294.492873064911
2021-03-30,2077.4706495474675,2228.556485108151
2021-03-31,1954.8758337419858,2140.5718269277554
2021-04-01,1973.6022125916784,2110.0604887273544
2021-04-02,1851.5326906099097,2020.5689282691385
2021-04-03,1772.7217155410665,1909.4370463590155
2021-04-04,1757.3745866764127,1873.6688257770531
2021-04-05,1685.045692840006,1857.6816578857229
2021-04-06,1670.686039229417,1831.7593177032447
2021-04-07,1628.1301041578593,1765.6722210083528
2021-04-08,1645.2602032002367,1820.9923396637498
2021-04-09,1629.1544262707052,1749.9464694713927
2021-04-10,1685.079137839817,1854.2810145260921
2021-04-11,1631.7642658487164,1733.2570977420928
2021-04-12,1651.66670990739,1815.1194027204306
2021-04-13,1625.2916303644881,1708.5208491592757
2021-04-14,1567.477528531171,1684.829072442554
2021-04-15,1448.0990377059984,1563.6508080571323
2021-04-16,1358.1551696681722,1466.0827734200543
2021-04-17,1271.2374562009074,1385.4293369492898
2021-04-18,1243.236031342516,1332.6786822020417
2021-04-19,1249.6272689700968,1350.342737323676
2021-04-20,1218.3085831588983,1286.2613750399812
2021-04-21,1182.4834190606339,1253.6036191493638
2021-04-22,1184.0737252274835,1260.3422701348961
2021-04-23,1171.1485342971894,1227.187767197649
2021-04-24,1112.6782245626023,1182.4337402237577
2021-04-25,1092.4817239695117,1156.3276868272053
2021-04-26,1073.089035352497,1164.5550401134003
2021-04-27,1141.8842005647007,1193.9455493617943
2021-04-28,1047.3872860210527,1134.8368968405284
2021-04-29,1116.313386826436,1195.7343593944981
2021-04-30,1071.6460528644839,1149.3877402990613
2021-05-01,1057.3046360831538,1156.117896688696
2021-05-02,1052.6187690513837,1117.7505402215677
2021-05-03,1101.0785249036808,1160.985057359039
2021-05-04,1087.5922427893533,1139.8896985963945
2021-05-05,1053.7123421309598,1121.768672057073
2021-05-06,988.7969822140109,1054.3600367508523
2021-05-07,956.7121429219299,1044.5016593758367
2021-05-08,1019.0509117789651,1117.5892192012657
2021-05-09,1015.0024326416943,1061.5341027520838
2021-05-10,1014.6067605500392,1083.699099499992
2021-05-11,986.3325848355937,1039.5813000240908
2021-05-12,975.822257855623,1038.797215358957
2021-05-13,961.282533632239,1028.4464069772027
2021-05-14,924.0892205361212,986.689186284305
2021-05-15,880.0019729982728,930.6975416036497
2021-05-16,843.9769081582481,890.1802929222997
2021-05-17,938.9139120627484,996.1607815146731
2021-05-18,945.8889425685937,991.8478843199196
2021-05-19,901.951982115394,961.9957852288571
2021-05-20,908.5036222338838,969.3637518587773
2021-05-21,851.6913166220793,906.7407368282843
2021-05-22,850.948825615226,902.9029013985775
2021-05-23,828.5131642036554,861.7682209948781
2021-05-24,794.3282535251751,842.1619917168485
2021-05-25,774.4624189907515,818.2325638178
2021-05-26,771.2706700169498,820.525195534813
2021-05-27,911.294217214519,958.8286724262115
2021-05-28,904.0711934045308,952.1415906311406
2021-05-29,965.2042516848962,1015.8329885912308
2021-05-30,997.7936047912582,1061.8542379090798
2021-05-31,1076.4722271193991,1129.1531940526907
2021-06-01,1120.274378346114,1169.8151669412794
2021-06-02,1089.633946484954,1149.7122400713326
2021-06-03,1058.011813803985,1122.0311916382002
2021-06-04,1041.7362124239878,1087.2812427128258
2021-06-05,1009.532185635411,1082.4722213743557
2021-06-06,997.6333493565885,1051.7937158084192
2021-06-07,999.3424193249093,1056.8762665478487
2021-06-08,983.2831628062273,1026.914551512213
2021-06-09,931.9433567020443,980.0880314574817
2021-06-10,898.2072362291943,959.155905275795
2021-06-11,908.6861232740328,945.2913122256264
2021-06-12,893.503970954695,942.11759382428
2021-06-13,870.3486487253716,919.6190915234957
2021-06-14,900.0640071350794,938.7373532259354
2021-06-15,824.5181843142557,864.0523998931742
2021-06-16,757.1121272010283,791.6292076431455
2021-06-17,773.2003115799125,805.3276969949651
2021-06-18,667.7833445995363,701.6405853729119
2021-06-19,648.8460068140174,686.4519172182806
2021-06-20,627.6660193399113,662.8956012626132
2021-06-21,659.2269539175823,702.0392376083257
2021-06-22,683.8432124433041,724.1437543204219
2021-06-23,680.7849150336625,710.5545327178863
2021-06-24,610.9001189674125,644.8978271554633
2021-06-25,542.0401153202375,587.8928401664847
2021-06-26,572.0302688560959,612.4319865859061
2021-06-27,556.152358832315,588.9828394623866
2021-06-28,579.1684415571491,623.6610337927896
2021-06-29,514.1461257022875,550.8268813823944
2021-06-30,451.1229799729668,492.91318456224644
2021-07-01,495.5408404016967,535.3207027912696
2021-07-02,449.8077168779123,490.78921758174533
2021-07-03,456.7835257649695,505.7223643564725
2021-07-04,402.15442184103483,455.5886952210644
2021-07-05,443.9831246216867,490.94483090386615
2021-07-06,463.3533983051087,493.0399465910452
2021-07-07,425.3697874392698,463.670858703694
2021-07-08,444.48282447299647,497.17810401266485
2021-07-09,394.154094242213,428.67203222132594
2021-07-10,391.7081005773574,431.86266696556106
2021-07-11,377.7512818273723,409.61824656111514
2021-07-12,398.6438604922644,433.06608718965765
2021-07-13,415.18357369096134,450.4934574981828
2021-07-14,405.06908663958677,454.044639111302
2021-07-15,446.05640266788794,489.5126482716092
2021-07-16,392.5246282465066,424.88572455907723
2021-07-17,414.25604249922776,452.9831701896295
2021-07-18,394.6843770206448,429.177585344305
2021-07-19,432.93824272479304,465.5021190079757
2021-07-20,433.50125803248426,465.7497810298273
2021-07-21,389.05171005399154,428.9083426982632
2021-07-22,411.74299280970047,441.5507996019687
2021-07-23,372.80216383523475,398.0996859796932
2021-07-24,366.53610535556936,391.88973372640294
2021-07-25,351.7379115365653,384.81657011144824
2021-07-26,380.3659166666883,416.012480358382
2021-07-27,362.08390454573276,390.64135000276264
2021-07-28,347.34663731885433,377.605459153337
2021-07-29,378.8568090896998,408.003763268335
2021-07-30,353.0425952370823,383.61225203863205
2021-07-31,356.3388377860977,393.764536566491
2021-08-01,334.77053358879414,369.48401261383697
2021-08-02,363.7473853743984,404.13723224697526
2021-08-03,368.6464767795139,401.4732532855079
2021-08-04,327.468756112533,358.46016976895675
2021-08-05,335.45238469172693,364.1370640192738
2021-08-06,303.14273388954825,327.5869953926488
2021-08-07,310.7398674427108,346.6907546983784
2021-08-08,291.49063471417605,317.37188561067865
2021-08-09,329.3268818385949,365.71098012366843
2021-08-10,317.5471007796079,346.5198161112084
2021-08-11,262.8029701044238,295.7405410640843
2021-08-12,283.31556752770587,307.0451717511098
2021-08-13,223.89791835984408,248.14559469985176
2021-08-14,222.16786540090263,254.08660342702677
2021-08-15,197.72128081206836,221.38791893661465
2021-08-16,227.2856453461421,251.5146160560002
2021-08-17,221.3548027125992,243.74475298918185
2021-08-18,200.52301814926366,226.95479908239537
2021-08-19,213.2237267290883,236.84801801925286
2021-08-20,157.284502530971,181.98216692865
2021-08-21,177.73962299170208,200.51710918121142
2021-08-22,171.12521051239602,197.3410759115826
2021-08-23,228.9659217742916,250.68234417817706
2021-08-24,217.01900994126655,241.92299288327732
2021-08-25,193.149132574219,215.85797622794962
2021-08-26,240.1379700376723,264.4461166179354
2021-08-27,181.27761162512218,204.27646351400537
2021-08-28,188.64199796142324,213.7938818759333
2021-08-29,173.04730140801274,199.48785094180735
2021-08-30,210.3701272241299,237.62450882868856
2021-08-31,207.04411058665468,230.91769867014224
2021-09-01,154.74138734080054,174.08085940456795
2021-09-02,223.50334765361524,248.93965687856902
2021-09-03,121.93460930829039,146.31243339552296
2021-09-04,135.65398232617744,165.81487895759122
2021-09-05,118.10107000047552,140.48363690283017
2021-09-06,152.849210524847,175.55536019824427
2021-09-07,146.6907888376662,166.49462928175237
2021-09-08,117.75175014441176,137.8878601390036
2021-09-09,210.61155145465153,234.0958963623132
2021-09-10,102.09182552746161,125.44950683069443
2021-09-11,126.22051563178114,152.94464772609055
2021-09-12,108.29601015544455,126.98283088002965
2021-09-13,177.66253907834167,194.56279823802402
2021-09-14,174.50147572214013,193.51275808361055
2021-09-15,138.232903442632,158.19843866957697
2021-09-16,237.4234712329136,260.87021089277044
2021-09-17,176.37056752127165,199.45966937907923
2021-09-18,144.86910161207226,166.60848063505225
2021-09-19,140.0069302255101,155.31241817015518
2021-09-20,222.43698717877146,242.50053577915665
2021-09-21,173.2912692477865,193.69344386666282
2021-09-22,123.62147361681167,141.44081008799085
2021-09-23,256.67616290102336,274.17972344120886
2021-09-24,171.9160929792869,192.42354069215614
2021-09-25,129.9904902271213,148.8715560729751
2021-09-26,123.35065252949916,140.16707193622784
2021-09-27,226.5489225482503,250.60622632431958
2021-09-28,199.7121155753144,216.59969533751783
2021-09-29,125.93931323926984,144.19401905182275
2021-09-30,252.38088956084138,269.8807629934702
2021-10-01,174.25572828052375,196.08379749764455
2021-10-02,101.60775981592819,121.35448539261907
2021-10-03,107.47873044032298,124.50785550074585
2021-10-04,184.0375098647399,203.343751193827
2021-10-05,163.64831508926784,182.44054829321607
2021-10-06,94.13557407887009,115.48695185234335
2021-10-07,218.88368124094092,238.1306041354762
2021-10-08,184.30605185233102,198.7682874988825
2021-10-09,100.26029242874074,116.81807824829357
2021-10-10,114.8934280560581,129.32064498574002
2021-10-11,241.02053500691216,257.66557333851677
2021-10-12,215.6382567401759,231.08076829271192
2021-10-13,161.28367835763677,178.01285451868472
2021-10-14,260.81872612397336,278.57917833003535
2021-10-15,239.84136446561237,254.67492530168124
2021-10-16,152.62305879850257,171.65313993809005
2021-10-17,173.31543725398376,187.041410333314
2021-10-18,243.80387995647675,257.35991424247624
2021-10-19,235.7505833207458,251.08200319548016
2021-10-20,192.68895936937525,207.5569033579136
2021-10-21,260.385949602361,279.0244068767259
2021-10-22,273.89797174948336,287.2648937526129
2021-10-23,216.00753764486345,230.4124309391194
2021-10-24,239.3769156500401,252.64254138753415
2021-10-25,279.5423806989604,297.1197887070056
2021-10-26,290.8616296275999,305.53461281883176
2021-10-27,283.88220197580773,298.0988779105881
2021-10-28,316.02724789144963,333.73551236582836
2021-10-29,318.00727397760124,332.0704814295362
2021-10-30,296.5964203289709,314.20091462152055
2021-10-31,295.6369456606452,313.57217720233336
2021-11-01,361.3250881943523,377.1456969377727
2021-11-02,369.11896643920716,383.6430515000673
2021-11-03,324.5103514013888,341.27102866668304
2021-11-04,333.4147412969237,350.3697444153151
2021-11-05,341.9182268171108,360.75521011369335
2021-11-06,322.3310322223938,345.100945830521
2021-11-07,323.2401445050988,335.49822164893754
2021-11-08,365.8365219672,381.5725425445941
2021-11-09,376.13498965565515,396.2654505095608
2021-11-10,347.53176712175656,363.5510828596745
2021-11-11,353.3614572033543,368.60404236471487
2021-11-12,345.8429210853027,359.2782075008821
2021-11-13,307.5526449749187,324.2914032195467
2021-11-14,301.368964789091,315.4060522609083
2021-11-15,341.0588544699821,355.6504758906155
2021-11-16,321.90579799856255,333.3517818585776
2021-11-17,335.7499152802465,347.74056551337276
2021-11-18,330.1515283624607,344.9453082607116
2021-11-19,323.0531326791842,336.4079698099748
2021-11-20,373.9486937168373,386.8721273626463
2021-11-21,314.42404325601626,327.19494198077206
