data,Casos_Publicacao_Min,Casos_Publicacao_Max
2020-08-05,1563.772076186931,1631.987526492427
2020-08-06,1563.7951418226423,1632.5254497041274
2020-08-07,1550.168547716316,1620.5536022380759
2020-08-08,1522.7134237024961,1602.5903336917688
2020-08-09,1497.4698222518832,1559.2303161341615
2020-08-10,1461.66657487639,1543.5983162697482
2020-08-11,1489.9098011529052,1548.8063256357837
2020-08-12,1504.9789949377443,1590.6799630908677
2020-08-13,1514.5518215164489,1600.6657225225051
2020-08-14,1556.2167369717542,1628.549121367399
2020-08-15,1576.1533501146764,1643.405901342549
2020-08-16,1541.8286009482858,1609.9865941022963
2020-08-17,1544.0460805784267,1616.1955194747297
2020-08-18,1548.2033210241063,1614.4792391655826
2020-08-19,1523.1233410531809,1596.2872389458375
2020-08-20,1507.7346103211119,1598.7347267098178
2020-08-21,1497.1435268573362,1561.9479107929867
2020-08-22,1477.9232986258016,1549.3563849353052
2020-08-23,1445.9534061273118,1499.209645843086
2020-08-24,1438.7649406346122,1514.4043757572883
2020-08-25,1455.6582701382492,1510.7493084625903
2020-08-26,1442.9690277282004,1513.8819286108576
2020-08-27,1444.0100382300445,1518.4733341323367
2020-08-28,1446.4437693721911,1505.110123271474
2020-08-29,1449.5764956443932,1523.30721909587
2020-08-30,1400.2812344858755,1446.7804895837464
2020-08-31,1401.5211554789214,1445.7833820806713
2020-09-01,1395.0018440801007,1450.4773997744567
2020-09-02,1395.1275791846142,1444.478348524848
2020-09-03,1358.1261817398424,1417.6312666289393
2020-09-04,1321.2603800725713,1367.3178717146934
2020-09-05,1318.6229848983303,1366.185707343649
2020-09-06,1276.4263290022202,1337.7530209426227
2020-09-07,1252.8576725140279,1327.662026997472
2020-09-08,1283.4760744265093,1330.9887025376725
2020-09-09,1234.8409782041736,1287.6182642527992
2020-09-10,1190.0899383528813,1245.934320534994
2020-09-11,1181.8473808200145,1227.5325118107824
2020-09-12,1183.9229463400154,1224.7265660953774
2020-09-13,1160.6356237448506,1208.4983244822236
2020-09-14,1126.2736755402182,1174.9131491768494
2020-09-15,1137.7676362603627,1193.6437883832032
2020-09-16,1106.017280866336,1153.6960983770978
2020-09-17,1101.10258301492,1143.7591599078003
2020-09-18,1064.3749616525938,1114.958303334004
2020-09-19,1060.1224237304036,1106.5210007712153
2020-09-20,1034.6091878412658,1074.8131602937472
2020-09-21,1038.962376949937,1072.6457033326103
2020-09-22,1075.7898762362013,1122.1229262436816
2020-09-23,1047.476652896985,1121.097556270309
2020-09-24,1047.5996452464137,1096.3071055322898
2020-09-25,1008.184631454219,1067.2382111080458
2020-09-26,988.6058874529082,1026.6186492513546
2020-09-27,944.6970285530758,980.5417713023871
2020-09-28,905.5210016279879,946.6650397974249
2020-09-29,912.6253026675789,956.8841620037626
2020-09-30,900.7691086725997,944.8478753038298
2020-10-01,919.75338008335,960.8384117179038
2020-10-02,927.0623510483858,968.4418594210917
2020-10-03,929.3087165100834,967.5285702219304
2020-10-04,907.7834613392666,939.4454132107807
2020-10-05,897.3395574902065,948.8293302467154
2020-10-06,934.9107948108933,972.0910164541058
2020-10-07,926.4610536580536,970.8539113496403
2020-10-08,913.3110365404674,955.8902982538223
2020-10-09,885.0695714663193,922.9999131446763
2020-10-10,844.7269015301358,883.4060461801756
2020-10-11,809.7564746556923,842.555033178488
2020-10-12,777.8828182886168,822.3392967345887
2020-10-13,795.983291884497,822.7388976396526
2020-10-14,780.5542932692329,812.9194924193345
2020-10-15,753.8792313501314,784.856059280451
2020-10-16,729.0884949151913,763.0774973569904
2020-10-17,701.7190557129609,734.6693336715967
2020-10-18,678.1066374590096,705.2267593280474
2020-10-19,657.4747967985443,697.3385354263715
2020-10-20,672.7282829778804,702.8362039696209
2020-10-21,680.6651410148771,722.5575690961501
2020-10-22,659.2022673954542,693.4370554263439
2020-10-23,680.5581096223926,715.2097252972825
2020-10-24,696.9588582739065,731.6304646703071
2020-10-25,686.8456045776189,725.1823628511429
2020-10-26,703.0740808833497,741.8544471425364
2020-10-27,748.9780324131838,781.4922510732263
2020-10-28,774.476432466472,821.1222832145565
2020-10-29,762.5404062982847,806.038098098262
2020-10-30,800.719529249014,842.717938144058
2020-10-31,805.083228095961,843.811741580526
2020-11-01,808.7817327317373,843.4704052806551
2020-11-02,819.4541811600952,863.7258523160942
2020-11-03,853.0792921894196,888.3737407295832
2020-11-04,841.3642287170087,885.2203878572052
2020-11-05,831.5181651365921,862.4716595152357
2020-11-06,796.2284950825052,837.2877477250053
2020-11-07,749.2085898978072,782.6905512234886
2020-11-08,710.3093409780106,735.8842164747379
2020-11-09,679.1081116926059,709.8271507141552
2020-11-10,672.7263244285969,701.4337564197775
2020-11-11,657.9676549562467,682.8069623434689
2020-11-12,620.2040758459378,650.7920146517371
2020-11-13,627.7327481501217,665.1577044163325
2020-11-14,619.3939912090075,653.2721631907182
2020-11-15,623.5455648375656,648.1129522518851
2020-11-16,640.6189408634509,669.5585028306008
2020-11-17,670.4875527626417,704.682027948013
2020-11-18,687.6448343665851,727.4734740348316
2020-11-19,682.8575500031736,712.2162491537248
2020-11-20,702.8560509656979,731.0796978092369
2020-11-21,699.0679163500037,734.4169020919874
2020-11-22,696.2967214089783,728.8366453739162
2020-11-23,712.4930848474281,749.4784021476935
2020-11-24,729.557943046659,771.4209577182064
2020-11-25,750.9857581749434,777.7855772963859
2020-11-26,717.2841235259046,758.0458645797911
2020-11-27,720.9914779999012,755.3773870505672
2020-11-28,719.2090540320623,752.5713890883104
2020-11-29,699.3749607772404,746.9055157581989
2020-11-30,717.9211239234508,755.5779012616845
2020-12-01,722.4080411201797,766.1155437437536
2020-12-02,739.9230374594763,768.6593631792815
2020-12-03,706.0787036935133,739.3460087087935
2020-12-04,707.6976200826446,748.5366129320132
2020-12-05,697.5065962519892,724.4697349544542
2020-12-06,688.1262592207149,717.2146366390772
2020-12-07,697.7692427967171,734.4094346675103
2020-12-08,706.7440397270909,739.5089112097016
2020-12-09,715.7387057622324,754.2546744036259
2020-12-10,703.3281122222945,738.3682596675557
2020-12-11,710.7954559356782,750.4867833502601
2020-12-12,702.1917219594656,735.3232903639515
2020-12-13,703.4386155832232,739.8732843288452
2020-12-14,709.8494277778684,752.5364385365773
2020-12-15,726.436309451029,777.573126214378
2020-12-16,744.0432337553793,789.5558049741056
2020-12-17,744.985435187132,781.6727651674759
2020-12-18,756.5442417066622,791.1404752815636
2020-12-19,746.2216538235808,788.1836390591028
2020-12-20,741.0448877848391,770.0609350927018
2020-12-21,760.0001609481543,792.6245131260731
2020-12-22,787.8627681561535,825.9307010945183
2020-12-23,800.1448996390541,844.7015785275547
2020-12-24,802.0703005894544,848.7371976340984
2020-12-25,815.9752270861071,849.0830167074
2020-12-26,806.1876059311755,846.5746669697993
2020-12-27,790.900417494902,815.0313769484026
2020-12-28,799.4046073016665,835.3649731263798
2020-12-29,818.3974111793851,857.6442135603978
2020-12-30,829.9961269280384,866.7654635191188
2020-12-31,817.9568857232936,855.897709059697
2021-01-01,800.1076711453317,830.766817900712
2021-01-02,779.3713579095154,810.0134040833002
2021-01-03,754.8732004527571,781.6650440000557
2021-01-04,765.9054103209359,807.9830806840286
2021-01-05,788.6977395358622,831.5241970758194
2021-01-06,809.4898846281887,839.6869125781078
2021-01-07,808.5927183928569,841.042289201708
2021-01-08,858.7144557829947,897.3527960638539
2021-01-09,909.2823294861395,947.8658838020291
2021-01-10,968.6353667060534,1011.521408314001
2021-01-11,1044.7203390057796,1086.3146708448119
2021-01-12,1138.8446559859528,1178.3815958142711
2021-01-13,1214.6819411289957,1249.9499832221497
2021-01-14,1278.5628549005978,1311.4503589515791
2021-01-15,1339.0869394462889,1387.5167797557554
2021-01-16,1338.6736217559644,1372.145391413806
2021-01-17,1335.581862963728,1358.8173710568685
2021-01-18,1333.08302146031,1360.7013529067572
2021-01-19,1340.2933077180278,1375.1807069004992
2021-01-20,1332.9221511229885,1378.3645065379549
2021-01-21,1342.865010960909,1380.8831963216335
2021-01-22,1396.213678605023,1425.7276494046566
2021-01-23,1404.1146855310233,1438.2622464892052
2021-01-24,1417.9338758088368,1452.7698804150468
2021-01-25,1442.879727941552,1485.3387408141268
2021-01-26,1502.8496788774899,1543.5673575088992
2021-01-27,1557.2661634431756,1598.413235164551
2021-01-28,1612.0312140932733,1661.1399732950638
2021-01-29,1601.2153246029468,1649.6934531769225
2021-01-30,1604.9869656251842,1655.8393678078392
2021-01-31,1618.751448269033,1663.545254422551
2021-02-01,1568.3971078121826,1616.0759285488436
2021-02-02,1544.2143320362954,1604.0217570740306
2021-02-03,1576.6889569032635,1676.0579768844555
2021-02-04,1531.5909906207655,1583.6557643707285
2021-02-05,1492.6616398017886,1537.7700092539746
2021-02-06,1427.5862499992795,1490.4260273156376
2021-02-07,1395.2980636131165,1447.278200600149
2021-02-08,1392.2381724114675,1444.5841968494626
2021-02-09,1388.0298680429787,1450.697039829992
2021-02-10,1408.779884543383,1466.3035261195175
2021-02-11,1360.6632873195697,1444.5270491293352
2021-02-12,1405.9651266928493,1451.6907852306715
2021-02-13,1383.9524632054715,1444.1763521045023
2021-02-14,1359.097059663616,1438.9689718984
2021-02-15,1365.4939180835026,1428.813507951569
2021-02-16,1367.1082600043724,1434.18818411035
2021-02-17,1404.535731058579,1470.8276427937076
2021-02-18,1348.6905376020613,1433.219733383343
2021-02-19,1370.2063044368595,1432.56131261543
2021-02-20,1356.4304105906824,1403.3870804347798
2021-02-21,1301.7122559976144,1372.1548939379766
2021-02-22,1310.2252900683711,1375.368517374769
2021-02-23,1292.9927566884776,1373.6659477284254
2021-02-24,1305.4897020748404,1386.411988678575
2021-02-25,1260.50294575185,1323.1089348715802
2021-02-26,1266.824773694967,1330.5445115586097
2021-02-27,1256.3628819526537,1311.127123401318
2021-02-28,1242.512942380402,1307.4268140281365
2021-03-01,1253.0664350253205,1331.8118973398957
2021-03-02,1286.2062828450423,1369.9855585210023
2021-03-03,1366.604044540242,1439.5360383484178
2021-03-04,1370.797364117951,1445.722157747475
2021-03-05,1392.1079959089475,1465.0185657047566
2021-03-06,1380.2208973223135,1458.5241755436148
2021-03-07,1399.879784590292,1469.6058359052442
2021-03-08,1400.803791017344,1467.8553015194739
2021-03-09,1439.0147974182591,1507.3643924316889
2021-03-10,1504.2915419234682,1577.8085873275297
2021-03-11,1500.053636813088,1590.5823414838726
2021-03-12,1548.7917972789785,1609.5376434987127
2021-03-13,1567.7750596620215,1631.5882502038646
2021-03-14,1590.220151789909,1636.7050466474425
2021-03-15,1632.898301925956,1688.918835912471
2021-03-16,1676.2320414024446,1760.5503985841374
2021-03-17,1801.9926457725694,1868.8461004763776
2021-03-18,1840.555997041217,1902.4823434369437
2021-03-19,1876.5506568389594,1943.2356492896372
2021-03-20,1896.3305847971571,1947.5917044796824
2021-03-21,1909.71162660504,1957.338849048358
2021-03-22,1973.7110553206992,2034.2971823717214
2021-03-23,2014.3694874596965,2081.6373667159273
2021-03-24,2115.755602848295,2188.6694912678468
2021-03-25,2164.449994102383,2243.7153763559463
2021-03-26,2203.90820050818,2268.2161292489413
2021-03-27,2208.2780097388863,2283.8886065543757
2021-03-28,2195.391751711483,2252.4931802496853
2021-03-29,2181.131859621134,2252.364867307546
2021-03-30,2179.1197193696426,2248.9465160981454
2021-03-31,2181.2954256062735,2264.9834336681565
2021-04-01,2151.998539644884,2221.241198251735
2021-04-02,2102.1738805309933,2173.1846999087065
2021-04-03,2065.19894506479,2152.105528037657
2021-04-04,2031.5097210986921,2136.0978622424695
2021-04-05,2017.3721987891433,2093.2259671105226
2021-04-06,1985.9313336810503,2086.1448815807107
2021-04-07,2028.5072307323264,2126.1543708638587
2021-04-08,1985.0194217770268,2079.485464107727
2021-04-09,1945.9001135758683,2057.2576924856257
2021-04-10,1943.469210923954,2037.5233012410492
2021-04-11,1936.4924701579896,2027.556765455928
2021-04-12,1952.1645312202838,2044.9721455849362
2021-04-13,1970.5924259901287,2082.821610435347
2021-04-14,2019.7553724578554,2100.6012851505648
2021-04-15,1990.492051587491,2105.9718018699978
2021-04-16,2035.463410079873,2133.5840669244667
2021-04-17,2047.4720526123122,2155.7279359500394
2021-04-18,2021.0483099690653,2104.204975768256
2021-04-19,1990.7408705098708,2093.6065969546717
2021-04-20,1944.657443895935,2026.4944192561513
2021-04-21,1896.2809858213282,2010.8972932161703
2021-04-22,1824.5830939950904,1941.6753236447555
2021-04-23,1798.209052301837,1874.767350823362
2021-04-24,1777.7351869287609,1865.7599660845788
2021-04-25,1712.759158157277,1806.1705854992445
2021-04-26,1695.130411049017,1765.2883999676867
2021-04-27,1686.5587260697607,1776.2771618719617
2021-04-28,1690.6650397848057,1762.8110771396723
2021-04-29,1605.7175851156876,1704.9493593163156
2021-04-30,1610.2082825613484,1690.4444494796626
2021-05-01,1601.3222365726795,1676.2700737490727
2021-05-02,1594.8566910447266,1668.2294720878024
2021-05-03,1546.3237629441833,1606.8776879111285
2021-05-04,1539.9937413020482,1624.5691530681802
2021-05-05,1584.149752458395,1656.556994171523
2021-05-06,1568.9576167340588,1650.87781909314
2021-05-07,1583.5657921108746,1664.7268341275449
2021-05-08,1599.821880809417,1679.5436678264007
2021-05-09,1585.6425439133925,1646.4562450510275
2021-05-10,1569.7618668235161,1643.5777154957323
2021-05-11,1597.8915639378336,1685.8000492979634
2021-05-12,1599.348344468544,1688.3787751622783
2021-05-13,1566.2343965180023,1636.5064095378614
2021-05-14,1573.1747949350954,1631.3376304602875
2021-05-15,1575.5695758332045,1638.756812996761
2021-05-16,1584.8019479682707,1649.3404386945813
2021-05-17,1565.309923063598,1621.700721805285
2021-05-18,1557.6450564643267,1630.3109035696114
2021-05-19,1560.5537178155462,1633.384146074452
2021-05-20,1547.7317169531684,1634.070253541964
2021-05-21,1591.4968976562934,1650.8329394312616
2021-05-22,1595.4439340187755,1658.6303251731251
2021-05-23,1594.2997325865174,1636.107398859812
2021-05-24,1588.5166476878394,1658.9872236212093
2021-05-25,1583.3336055823697,1652.7226241509397
2021-05-26,1572.1073941397497,1643.3396671161718
2021-05-27,1488.964463359765,1569.4364437984386
2021-05-28,1466.4851828255555,1522.1102569062834
2021-05-29,1407.0677238905018,1456.9015528334917
2021-05-30,1359.4934773898374,1403.5578980863165
2021-05-31,1330.807157349654,1386.057233019315
2021-06-01,1339.1260598787812,1406.0192973035475
2021-06-02,1346.6920401273494,1404.577597813728
2021-06-03,1315.3032441045564,1373.9693023172913
2021-06-04,1334.5036953007113,1389.5282928234049
2021-06-05,1338.2758087761467,1389.9335265229333
2021-06-06,1299.321176440328,1350.26794119184
2021-06-07,1291.0501644376372,1359.0714053155316
2021-06-08,1329.3425711469756,1383.5119259909316
2021-06-09,1354.3663733471055,1403.371642423201
2021-06-10,1338.0418946440288,1397.0212691097252
2021-06-11,1338.5884157370522,1379.8368739380019
2021-06-12,1326.1646058666024,1382.419344535865
2021-06-13,1290.2949246318915,1340.060447840726
2021-06-14,1297.0320665817082,1372.5777237292
2021-06-15,1338.5582803778127,1405.0336315743673
2021-06-16,1357.7209687186344,1421.2793355085898
2021-06-17,1383.1234749059902,1436.700253173056
2021-06-18,1397.8352593106765,1454.9722385192
2021-06-19,1398.0175441705917,1448.4328002919895
2021-06-20,1365.227160062529,1409.7975870119344
2021-06-21,1309.3636554080613,1366.867559888798
2021-06-22,1291.1926263505163,1361.5927903147356
2021-06-23,1268.3355120503732,1323.6689500152931
2021-06-24,1212.1395056257415,1261.3388832074268
2021-06-25,1185.6231428608503,1233.6954543216827
2021-06-26,1158.072665814914,1198.426302685479
2021-06-27,1113.9175555127995,1148.722162391476
2021-06-28,1089.4671495960306,1117.4540359988446
2021-06-29,1097.316427061729,1136.830721371713
2021-06-30,1109.0327270457544,1145.000235597579
2021-07-01,1093.5916936594033,1135.1348202227448
2021-07-02,1072.7436104503183,1108.4724454890384
2021-07-03,1042.9785485276182,1070.918942595986
2021-07-04,995.9155752540069,1019.3233077138875
2021-07-05,974.0834139803588,1001.8911379241637
2021-07-06,987.9717546884202,1016.9191507044986
2021-07-07,992.6018819255137,1031.5551963006876
2021-07-08,976.1289074804131,1004.4622458757033
2021-07-09,984.7857851289253,1026.456756219466
2021-07-10,971.1401600729804,1008.4729625991888
2021-07-11,926.4405024916781,956.0221910367038
2021-07-12,897.1146213351673,929.252363175543
2021-07-13,887.3257647586964,913.3384416149821
2021-07-14,823.0144948709316,856.6273765311158
2021-07-15,778.6048121806372,801.8694860156398
2021-07-16,786.7583772519142,815.2182039495807
2021-07-17,783.86468130976,810.9807331338941
2021-07-18,742.5156613825336,766.8833390958536
2021-07-19,704.2911321408002,725.7575071665356
2021-07-20,685.2659654131131,706.9285312949379
2021-07-21,650.1049051522592,675.7883653488765
2021-07-22,618.8190792352373,640.9645775644667
2021-07-23,613.2440333779246,636.6375373730509
2021-07-24,600.8179902509751,618.9830684076868
2021-07-25,571.8911193791259,596.1465573962047
2021-07-26,572.5138792016259,595.8623464425207
2021-07-27,583.2556080619236,601.9155979445397
2021-07-28,561.6075285628468,583.424581982769
2021-07-29,530.6554209544387,552.567990687833
2021-07-30,520.8896632365863,541.1294187648631
2021-07-31,515.2856077968457,535.5812368649632
2021-08-01,498.31839537624643,512.0755480615348
2021-08-02,485.1900359042127,504.2377080614746
2021-08-03,482.10646046696803,502.4251683930943
2021-08-04,478.3520528506925,498.949521551644
2021-08-05,476.9480994652877,501.82285061673775
2021-08-06,477.9026410479315,500.60609040026463
2021-08-07,468.7450860574282,492.97135663947455
2021-08-08,451.4160271594754,471.42339997489324
2021-08-09,449.9348035751767,473.53173049914045
2021-08-10,439.4881774175853,461.49994511444845
2021-08-11,439.6162824888307,457.89352153192897
2021-08-12,430.0772979270814,450.4298406087258
2021-08-13,420.28089888341293,438.19108921757055
2021-08-14,424.0103473763608,441.23502385503684
2021-08-15,412.93615638294557,424.56160397441533
2021-08-16,416.1072199247935,433.63347045324997
2021-08-17,408.3800184609312,422.7605677004334
2021-08-18,400.7013852127431,415.67949074369614
2021-08-19,396.2318782105409,405.99943090394527
2021-08-20,373.5015582515885,390.6286175657014
2021-08-21,373.0235629213976,385.59733732104723
2021-08-22,365.9627974031566,380.56247076272933
2021-08-23,375.6696222832292,392.376907101312
2021-08-24,369.45875477053994,389.1989867267443
2021-08-25,370.2296960120765,383.59709690179363
2021-08-26,373.0974188329103,387.7832607258786
2021-08-27,358.9948320083544,372.6046035829011
2021-08-28,362.99784062986805,376.53624132789486
2021-08-29,356.8087375110539,369.196347009617
2021-08-30,370.2419423524675,385.3823959018074
2021-08-31,368.5121406574215,383.7230625900093
2021-09-01,369.9652553241806,385.2111546382129
2021-09-02,365.8565596081514,378.1832801854312
2021-09-03,348.7546927337189,366.88067134568763
2021-09-04,354.7891343586596,371.4853802369849
2021-09-05,343.38250575030617,359.54668987549957
2021-09-06,354.59594517565824,370.0052001404189
2021-09-07,357.20115969135287,374.59665870948874
2021-09-08,349.13010332819994,367.6857512763601
2021-09-09,336.67753707283924,350.0481100593854
2021-09-10,319.29776334805683,331.66762728360834
2021-09-11,315.3519961530645,332.60700135868547
2021-09-12,312.1077158183164,326.2618087835851
2021-09-13,316.0824008414242,330.1549689100927
2021-09-14,304.9149380198103,321.40267324857666
2021-09-15,298.0571052056737,315.53285156382435
2021-09-16,284.3842107155937,299.8245339104105
2021-09-17,274.02631038234614,288.72371154592
2021-09-18,274.81476053831597,287.55064403746616
2021-09-19,272.0008014926291,286.0953880892463
2021-09-20,282.3645755608273,302.882416346795
2021-09-21,292.25045757135234,307.7742697212867
2021-09-22,295.9127479770313,309.2904841528084
2021-09-23,285.3969175971139,302.2007784427642
2021-09-24,282.7052954688533,297.3594625683246
2021-09-25,282.10712287804927,297.55561739462723
2021-09-26,282.69206060370516,296.375081537014
2021-09-27,291.187416744721,306.2511401901131
2021-09-28,289.29785577266887,308.29515684350037
2021-09-29,296.0135302311182,308.4365202159016
2021-09-30,286.3681252828455,299.3647713998031
2021-10-01,283.9421542322838,300.30610082224007
2021-10-02,283.68430246562224,303.7017697649005
2021-10-03,286.68991289731144,300.94221808961174
2021-10-04,289.026560002066,304.8118753571071
2021-10-05,292.7702069285906,309.0272227307775
2021-10-06,298.0577993358235,312.23056360567233
2021-10-07,278.73744900755014,300.35305885639775
2021-10-08,275.5594591155873,295.2752945468002
2021-10-09,277.0829047457072,291.4645033474793
2021-10-10,272.3041851464619,284.85317480662684
2021-10-11,275.3822143893438,294.725850042788
2021-10-12,278.14942594186033,292.9460938858955
2021-10-13,271.54714936230243,296.67771903717505
2021-10-14,264.48111508073396,280.0414140808011
2021-10-15,262.9323723175528,277.75913360190077
2021-10-16,268.61360678535164,281.3342326527569
2021-10-17,265.56781442640914,283.8970960733905
2021-10-18,272.6745443345925,288.6631128328019
2021-10-19,277.3803077054007,289.89401476849764
2021-10-20,274.77297373368,288.89210153620024
2021-10-21,263.0498440120031,277.5048221863279
2021-10-22,261.45007712930203,276.9067809636818
2021-10-23,266.016593128351,284.0806279661692
2021-10-24,268.78848396171236,280.67831027650135
2021-10-25,277.0937795669312,295.2841442751996
2021-10-26,282.98962902717267,299.5579059520396
2021-10-27,292.3989185987437,305.75635335112236
2021-10-28,276.6095463208247,293.226402754169
2021-10-29,277.55149722042336,296.811065767634
2021-10-30,278.4664531119521,298.15423142150536
2021-10-31,276.23252134091535,290.20856486190473
2021-11-01,286.29141283354,299.89946243388096
2021-11-02,285.2938593082997,300.77187592772657
2021-11-03,292.58280463406277,308.7044436494848
2021-11-04,278.5504450556579,295.4798237992688
2021-11-05,279.5511802656268,293.9610663260409
2021-11-06,276.67199391970746,295.18837723145134
2021-11-07,272.8879400592382,287.0747248054654
2021-11-08,282.25481120268404,303.6235021640792
2021-11-09,278.4264129986713,293.90338186923276
2021-11-10,274.49019364855866,293.5577442780823
2021-11-11,267.72564004760136,284.7341267977436
2021-11-12,269.51449016666163,292.45511191360606
2021-11-13,287.9016263282988,302.580395579147
2021-11-14,281.8426636699337,298.5597895286879
2021-11-15,297.98258009503814,314.9183005246937
2021-11-16,301.3146579037662,321.34345722131815
2021-11-17,328.0398809797651,348.85786420717005
2021-11-18,316.96321171800093,334.8332226395114
2021-11-19,327.2858257146346,344.55143230798365
