data,Casos_Publicacao_MM_atual_PA
2021-02-10,1283.6652826820948
2021-02-11,1287.0397723741899
2021-02-12,1294.2338746040402
2021-02-13,1302.2280416730277
2021-02-14,1323.5423831154485
2021-02-15,1307.945511018011
2021-02-16,1281.7360227376328
2021-02-17,1282.7302149253517
2021-02-18,1269.6483521461525
2021-02-19,1255.1677572336264
2021-02-20,1243.9691297547265
2021-02-21,1244.3479731610796
2021-02-22,1225.4774538096665
2021-02-23,1194.3706676925278
2021-02-24,1151.1681404209198
2021-02-25,1129.7834223725486
2021-02-26,1127.711415657552
2021-02-27,1143.9159224359746
2021-02-28,1148.1036860145794
2021-03-01,1184.8840373099026
2021-03-02,1243.889051435036
2021-03-03,1280.3158190524862
2021-03-04,1312.1319433488163
2021-03-05,1331.5781824166402
2021-03-06,1339.3628845958438
2021-03-07,1372.1510086736685
2021-03-08,1390.5403099839064
2021-03-09,1420.3932921992562
2021-03-10,1455.7340887925907
2021-03-11,1456.998249416738
2021-03-12,1465.6789508583531
2021-03-13,1482.435488030466
2021-03-14,1486.3487137955738
2021-03-15,1525.5014742606277
2021-03-16,1574.336699273131
2021-03-17,1629.4800620428969
2021-03-18,1684.813407999061
2021-03-19,1715.728780514489
2021-03-20,1740.2645759345455
2021-03-21,1778.1955596469168
2021-03-22,1834.1011063673072
2021-03-23,1870.269499182225
2021-03-24,1901.2681772431717
2021-03-25,1969.1069117275276
2021-03-26,2030.031548782565
2021-03-27,2085.414474503726
2021-03-28,2088.2864677087755
2021-03-29,2079.379847445459
2021-03-30,2070.0941329367324
2021-03-31,2059.857362335969
2021-04-01,2046.684241889253
2021-04-02,2025.3959741487229
2021-04-03,2007.5164107178614
2021-04-04,1981.3891241657436
2021-04-05,1934.6053146852953
2021-04-06,1930.7758571979152
2021-04-07,1909.0150397179768
2021-04-08,1886.0647533727906
2021-04-09,1805.8202503758116
2021-04-10,1784.1718712589638
2021-04-11,1752.1202580051008
2021-04-12,1771.622477366096
2021-04-13,1778.135662867265
2021-04-14,1765.5055791615741
2021-04-15,1790.9929025644594
2021-04-16,1840.7981061106984
2021-04-17,1854.3912805365767
2021-04-18,1848.8679179947596
2021-04-19,1821.838312426246
2021-04-20,1797.065820729369
2021-04-21,1764.4507395623104
2021-04-22,1751.7704487342478
2021-04-23,1712.1849436453035
2021-04-24,1669.6190067437299
2021-04-25,1638.6519303525151
2021-04-26,1628.5098889524875
2021-04-27,1628.8866330499434
2021-04-28,1585.4566006881803
2021-04-29,1558.4622636474594
2021-04-30,1540.091996158473
2021-05-01,1513.2612572917599
2021-05-02,1500.9305374164044
2021-05-03,1448.3642522001958
2021-05-04,1420.7785362198426
2021-05-05,1451.5168278849494
2021-05-06,1460.2741393276021
2021-05-07,1427.1693214277025
2021-05-08,1413.6244457837797
2021-05-09,1418.0450389793446
2021-05-10,1429.0046590444424
2021-05-11,1413.7157494163473
2021-05-12,1399.6989622537376
2021-05-13,1383.6631843821217
2021-05-14,1383.2349417518296
2021-05-15,1380.120565567824
2021-05-16,1372.0616724108168
2021-05-17,1372.1133316085538
2021-05-18,1379.721594420243
2021-05-19,1386.7714873998302
2021-05-20,1409.7873145179105
2021-05-21,1453.7525129506241
2021-05-22,1481.9988680894216
2021-05-23,1513.206247777477
2021-05-24,1504.209697851862
2021-05-25,1500.8428920129588
2021-05-26,1473.5952335872946
2021-05-27,1445.5346460803519
2021-05-28,1395.0890666553667
2021-05-29,1318.3743318348256
2021-05-30,1276.2510768298773
2021-05-31,1231.0052582460953
2021-06-01,1213.9344637419179
2021-06-02,1194.896847939937
2021-06-03,1168.7319687654672
2021-06-04,1154.9107338466024
2021-06-05,1140.2385384805882
2021-06-06,1123.7482049121552
2021-06-07,1122.2289811079008
2021-06-08,1110.8108935515343
2021-06-09,1114.1319200293046
2021-06-10,1081.015377001012
2021-06-11,1051.6286063306152
2021-06-12,1054.9738636589007
2021-06-13,1051.13586513848
2021-06-14,1096.5183314368505
2021-06-15,1115.30223259753
2021-06-16,1122.6681859000346
2021-06-17,1170.7692414053881
2021-06-18,1195.4597617697132
2021-06-19,1197.20800945775
2021-06-20,1176.75702652004
2021-06-21,1149.8480630760093
2021-06-22,1095.9672213398221
2021-06-23,1061.430882196177
2021-06-24,1030.0047261663503
2021-06-25,1005.7711690731641
2021-06-26,968.8102896091045
2021-06-27,954.8965599476439
2021-06-28,958.1468088872322
2021-06-29,965.8077739571788
2021-06-30,949.3546301552443
2021-07-01,916.2646019098216
2021-07-02,887.0695199116832
2021-07-03,864.3131541164792
2021-07-04,838.8192876922458
2021-07-05,820.9854011197648
2021-07-06,805.2574584596828
2021-07-07,817.0321247802091
2021-07-08,809.904493731571
2021-07-09,804.6611166493963
2021-07-10,795.4700997039693
2021-07-11,781.1731739708681
2021-07-12,760.684684451761
2021-07-13,717.026898619732
2021-07-14,670.1939479445834
2021-07-15,626.4573816390307
2021-07-16,598.5281960572181
2021-07-17,587.6210681748648
2021-07-18,573.3399762839393
2021-07-19,556.4575595058874
2021-07-20,533.4663030860471
2021-07-21,520.4145910161213
2021-07-22,505.0778744399061
2021-07-23,483.6966529704165
2021-07-24,465.93274811998725
2021-07-25,451.61598873643896
2021-07-26,475.8463688121941
2021-07-27,458.4012441612788
2021-07-28,428.8746206011066
2021-07-29,407.51225924938404
2021-07-30,394.1928220879424
2021-07-31,376.90130430194716
2021-08-01,370.05362731755775
2021-08-02,364.1424138049752
2021-08-03,357.63493399624167
2021-08-04,350.8733234103062
2021-08-05,350.76989730822373
2021-08-06,343.1448096657889
2021-08-07,332.85942441487754
2021-08-08,322.6031275438703
2021-08-09,314.79041760604537
2021-08-10,309.6363426123883
2021-08-11,306.4940578614885
2021-08-12,299.54580645134035
2021-08-13,299.2174912956025
2021-08-14,298.6296511655206
2021-08-15,297.71730006021465
2021-08-16,298.29960106872295
2021-08-17,285.22919074687394
2021-08-18,273.445389940936
2021-08-19,266.64579335910133
2021-08-20,258.2187301952059
2021-08-21,256.1000568141356
2021-08-22,251.7126233264646
2021-08-23,250.8547095680822
2021-08-24,249.56387041565046
2021-08-25,249.95526101993218
2021-08-26,253.39962783549763
2021-08-27,256.62634405842624
2021-08-28,254.98496470019805
2021-08-29,258.6689115128562
2021-08-30,259.3068972961978
2021-08-31,255.88053172425714
2021-09-01,256.68166654574037
2021-09-02,254.01509285136748
2021-09-03,247.8794531977283
2021-09-04,252.05580431672647
2021-09-05,249.93848496793552
2021-09-06,250.37566214969928
2021-09-07,243.5407702929969
2021-09-08,231.84429962749658
2021-09-09,230.99816193007555
2021-09-10,228.1417959440888
2021-09-11,225.99982591396994
2021-09-12,222.30966856036557
2021-09-13,217.40247829046453
2021-09-14,205.6765422371791
2021-09-15,202.27495502304836
2021-09-16,199.51505197842243
2021-09-17,198.62352369084422
2021-09-18,199.1796048642725
2021-09-19,194.40903898265606
2021-09-20,199.30477006765648
2021-09-21,204.44079507377822
2021-09-22,206.57861079641805
2021-09-23,204.89090343244337
2021-09-24,206.08980960961534
2021-09-25,206.48883013195618
2021-09-26,207.65895236115645
2021-09-27,202.95231093926378
2021-09-28,203.30691480654232
2021-09-29,201.74174644184026
2021-09-30,202.75128404927494
2021-10-01,207.16194071053135
2021-10-02,210.9212928473237
2021-10-03,210.8764437981607
2021-10-04,208.6671265783954
2021-10-05,205.17674828867354
2021-10-06,205.3630494988595
2021-10-07,201.34881957417272
2021-10-08,202.04098840753272
2021-10-09,202.1978168168486
2021-10-10,202.88762333184852
2021-10-11,197.42158108431187
2021-10-12,194.20751806552548
2021-10-13,200.90278822880663
2021-10-14,204.16816075296825
2021-10-15,204.35287928139334
2021-10-16,210.6351421873817
2021-10-17,208.8113495822783
2021-10-18,203.64035536408852
2021-10-19,197.32444229237728
2021-10-20,198.0275747279319
2021-10-21,197.73766665607704
2021-10-22,202.05435259097456
2021-10-23,205.0183050932649
2021-10-24,207.49688833991618
2021-10-25,210.5627986517531
2021-10-26,213.17555228993825
2021-10-27,219.71798381010524
2021-10-28,221.88119760596564
2021-10-29,219.09118864038098
2021-10-30,221.6037205531601
2021-10-31,223.045824332056
2021-11-01,217.50477785239255
2021-11-02,214.47857374375477
2021-11-03,216.20754571034445
2021-11-04,216.51181193665113
2021-11-05,214.7120405336772
2021-11-06,213.48555527180167
2021-11-07,214.60745232797638
2021-11-08,209.15468262076513
2021-11-09,203.07185604608924
2021-11-10,201.93824047124798
2021-11-11,208.94160031040465
2021-11-12,218.40678627085035
2021-11-13,226.76342054862653
2021-11-14,231.53040252426763
2021-11-15,228.8843889043255
2021-11-16,240.46246875885882
2021-11-17,247.26684275756932
2021-11-18,250.68140831873757
2021-11-19,254.99608147079422
2021-11-20,259.4370467728931
2021-11-21,268.93417885868183
2021-11-22,262.40661173230114
2021-11-23,259.5515423198699
2021-11-24,259.99928128116085
2021-11-25,275.8946849381947
2021-11-26,297.0285837451985
2021-11-27,309.9801598606216
2021-11-28,315.52879017689617
2021-11-29,357.4019062722529
2021-11-30,374.5058079996319
2021-12-01,400.08860490708815
2021-12-02,416.97338867018334
2021-12-03,434.8082255342959
2021-12-04,441.5699451292952
2021-12-05,438.6656242503934
2021-12-06,465.89897487972246
2021-12-07,462.7788668933678
2021-12-08,455.931959229602
2021-12-09,466.6840083483412
2021-12-10,461.5595427460526
2021-12-11,456.0221621299619
2021-12-12,454.8284839662828
2021-12-13,478.8297898744012
2021-12-14,477.44264557510127
2021-12-15,476.9144704987281
2021-12-16,483.17858263695393
2021-12-17,488.76820137770255
2021-12-18,491.03587302338786
2021-12-19,482.95394698659265
2021-12-20,499.76914398771305
2021-12-21,500.54450516025094
2021-12-22,495.2008069444576
2021-12-23,493.9782895137228
2021-12-24,485.9684714238352
2021-12-25,483.8151727028448
2021-12-26,479.3132015116595
2021-12-27,480.96749967587675
2021-12-28,464.378916642359
2021-12-29,449.1311491805434
2021-12-30,435.2640040806209
2021-12-31,413.94701430097416
2022-01-01,404.1537098475252
2022-01-02,392.17286877184665
2022-01-03,382.55029946463605
2022-01-04,362.5643638358854
2022-01-05,346.1372363116413
2022-01-06,341.1423219426615
2022-01-07,333.4204904248583
2022-01-08,397.9206086389458
2022-01-09,391.46195883535313
2022-01-10,420.7239113306837
2022-01-11,417.55254122775165
2022-01-12,431.17939241008094
2022-01-13,439.3719929887578
2022-01-14,470.49960558845424
2022-01-15,481.7442187516684
2022-01-16,486.41987764554017
2022-01-17,535.4615292676558
2022-01-18,548.3518226310723
2022-01-19,534.8022823689465
2022-01-20,535.4662145189828
2022-01-21,521.4105626261602
2022-01-22,519.9128851396383
2022-01-23,511.36051068131184
2022-01-24,523.2856576134193
2022-01-25,557.4044439860049
2022-01-26,671.3543415911171
2022-01-27,731.0170077145018
2022-01-28,877.0514492793018
2022-01-29,983.5860240729029
2022-01-30,1097.8044026473071
2022-01-31,1237.6600869641613
2022-02-01,1446.3130783504585
2022-02-02,1500.3150215512544
2022-02-03,1727.9705447768483
2022-02-04,1990.926248319756
2022-02-05,2174.8954164668544
2022-02-06,2371.195470314576
2022-02-07,2502.5280722342363
2022-02-08,2555.243892465685
2022-02-09,2688.9697197953737
2022-02-10,2785.5452893830397
2022-02-11,2879.455805937085
2022-02-12,2941.792155835238
2022-02-13,2945.2663205358517
2022-02-14,2915.3714986226305
2022-02-15,2902.661668674577
2022-02-16,2875.4217702408473
2022-02-17,2827.822346137877
2022-02-18,2780.617440937617
2022-02-19,2729.198491080497
2022-02-20,2698.6141627767975
2022-02-21,2653.045761835347
2022-02-22,2606.8194989000635
2022-02-23,2546.0654354212365
2022-02-24,2498.0062018216872
2022-02-25,2415.5854195221827
2022-02-26,2321.578163539694
2022-02-27,2213.9552474577754
2022-02-28,2064.534288381654
2022-03-01,1900.7853737649389
2022-03-02,1749.6826078327226
2022-03-03,1629.3844230432098
2022-03-04,1513.6280500948653
2022-03-05,1418.5853533420443
2022-03-06,1372.805802552865
2022-03-07,1294.5456311125465
2022-03-08,1211.3000601433544
2022-03-09,1129.867524891197
2022-03-10,1082.8508416446143
2022-03-11,1043.5593817534796
2022-03-12,1029.9931599225933
2022-03-13,1000.6941325796748
2022-03-14,1029.9638946374062
2022-03-15,1068.662126344449
2022-03-16,1094.1482224526446
2022-03-17,1088.296687982017
2022-03-18,1072.701219746631
2022-03-19,1048.8845310351471
2022-03-20,1025.689973801609
2022-03-21,1024.4573855186918
2022-03-22,1000.8946856067042
2022-03-23,972.0294119248734
2022-03-24,945.871168345445
2022-03-25,927.5575934058922
2022-03-26,912.0570289348261
2022-03-27,876.9811190119613
2022-03-28,851.331106099771
2022-03-29,813.9097293439049
2022-03-30,754.7136455375054
2022-03-31,701.6968213942584
2022-04-01,643.9290638038219
2022-04-02,569.2443680334407
2022-04-03,511.7757831980913
2022-04-04,494.02796459390174
2022-04-05,468.342308000811
2022-04-06,439.26179069765556
2022-04-07,419.46937035275374
2022-04-08,393.39725813509136
2022-04-09,379.7934132913828
2022-04-10,369.77139820405915
2022-04-11,366.0260848191845
2022-04-12,341.7165901944778
2022-04-13,314.8834993709971
2022-04-14,293.565324373647
2022-04-15,280.27706709588625
2022-04-16,277.21409846218717
2022-04-17,274.8593029658842
2022-04-18,267.31624535939756
2022-04-19,261.14539738569715
2022-04-20,257.13696414111286
2022-04-21,245.69988514671107
2022-04-22,232.52296211611673
2022-04-23,226.23056444093788
2022-04-24,223.71830672923633
2022-04-25,222.09750656068732
2022-04-26,217.9522951093154
2022-04-27,214.64526063644038
2022-04-28,212.13105000946427
2022-04-29,215.66455754576333
2022-04-30,214.86224737880616
2022-05-01,216.65952119271
2022-05-02,221.65603008917427
2022-05-03,219.6709165351914
2022-05-04,212.68959235740468
2022-05-05,216.7338080068587
2022-05-06,216.96383830738466
2022-05-07,218.78529897386025
2022-05-08,220.1118662014401
2022-05-09,216.1290186928926
2022-05-10,213.92614956205517
2022-05-11,214.88608502460417
2022-05-12,214.59946767920735
2022-05-13,223.49081300855624
2022-05-14,222.99506175640377
2022-05-15,220.11808067125793
2022-05-16,220.19886058715645
2022-05-17,215.22287125146278
2022-05-18,205.26344479380077
2022-05-19,200.53418454477978
2022-05-20,195.84251010963686
2022-05-21,193.31201463191903
2022-05-22,197.94320221114967
2022-05-23,192.4253752022039
2022-05-24,196.30023148839632
2022-05-25,198.0963859391514
2022-05-26,192.36201035511158
2022-05-27,195.8914297964378
2022-05-28,191.83317578330747
2022-05-29,193.28383333761712
2022-05-30,192.63030790439552
2022-05-31,190.28092595414216
2022-06-01,184.5275973942749
2022-06-02,179.93872405715913
2022-06-03,180.64435252347877
2022-06-04,180.52711202197742
2022-06-05,179.4228356552672
2022-06-06,172.2898252787173
2022-06-07,171.85365397852982
2022-06-08,166.06057618169976
2022-06-09,161.71222495432107
2022-06-10,162.79896909775633
2022-06-11,161.97520182118927
2022-06-12,170.4025996926366
2022-06-13,168.04116685511448
2022-06-14,168.81145610426114
2022-06-15,169.53411065335996
2022-06-16,166.46412259053093
2022-06-17,172.19324964814996
2022-06-18,170.0863780021358
2022-06-19,170.30678317263562
2022-06-20,167.70903286915572
2022-06-21,167.41010550092213
2022-06-22,168.42532477615998
2022-06-23,168.57008586916623
2022-06-24,169.6159921303938
2022-06-25,167.6771518418548
2022-06-26,164.3406607847103
2022-06-27,162.07146811425662
2022-06-28,164.05511751463987
2022-06-29,167.9613209106063
2022-06-30,173.00401981654534
2022-07-01,176.11251101158857
2022-07-02,186.41320326561143
2022-07-03,202.0373319841687
2022-07-04,248.69698133607469
2022-07-05,321.8257298458129
2022-07-06,379.08982801865835
2022-07-07,418.5215375833377
2022-07-08,439.99521498090644
2022-07-09,460.92348754371096
2022-07-10,473.8126728482429
2022-07-11,534.0400226407163
2022-07-12,571.224721124685
2022-07-13,602.2798507260754
2022-07-14,639.122068625959
2022-07-15,681.7697082263849
2022-07-16,717.9633011730583
2022-07-17,736.4493682586702
2022-07-18,840.5984252633825
2022-07-19,919.8348268221212
2022-07-20,1003.0380417276867
2022-07-21,1063.3207310069627
2022-07-22,1131.1493138239614
2022-07-23,1141.7122964692765
2022-07-24,1124.4263348604634
2022-07-25,1166.5389366494549
2022-07-26,1160.5292190461646
2022-07-27,1162.0944380190458
2022-07-28,1154.8920771470468
2022-07-29,1122.8599721619635
2022-07-30,1093.132287757015
2022-07-31,1068.0455828853735
2022-08-01,1071.1553992535803
2022-08-02,1042.7105841523578
2022-08-03,979.0866129946903
2022-08-04,920.3855190437902
2022-08-05,883.1057478102314
2022-08-06,846.8132899145393
2022-08-07,820.8480558990807
2022-08-08,788.1998897359799
2022-08-09,755.4173376919942
2022-08-10,718.1311232255894
2022-08-11,681.9994894416499
2022-08-12,656.7808927046055
2022-08-13,644.0187067954264
2022-08-14,636.014712235399
2022-08-15,632.5238625672728
2022-08-16,603.4451323767058
2022-08-17,568.6753971626631
2022-08-18,540.651589210211
2022-08-19,518.0879876609505
2022-08-20,504.1300853148012
2022-08-21,473.6477877375651
2022-08-22,444.45257350259465
2022-08-23,402.45454624014724
2022-08-24,375.48002193227484
2022-08-25,359.6045962922325
2022-08-26,347.90285831049675
2022-08-27,334.97486856743035
2022-08-28,319.76536079592273
2022-08-29,328.44664740180485
2022-08-30,311.4412270174556
2022-08-31,294.38825688211136
2022-09-01,278.26023726737895
2022-09-02,272.10969108366476
2022-09-03,263.83920876948866
2022-09-04,263.7728061839651
2022-09-05,262.6108935161425
2022-09-06,253.62745898392518
2022-09-07,249.46957956327907
2022-09-08,237.51290505467244
2022-09-09,227.4243135505906
2022-09-10,223.18028393539322
2022-09-11,218.63001631262713
2022-09-12,211.32358912737948
2022-09-13,200.00019042691065
2022-09-14,192.37863398697326
2022-09-15,187.60927660883394
2022-09-16,188.24712515415584
2022-09-17,183.43337141915225
2022-09-18,182.94109882768137
2022-09-19,176.76267044443009
2022-09-20,168.80526464574305
2022-09-21,171.1739620843797
2022-09-22,176.29120791738524
2022-09-23,176.0583167365546
2022-09-24,172.25601332044974
2022-09-25,173.7932977958038
2022-09-26,163.94470252864048
2022-09-27,168.49900174417053
2022-09-28,165.54818156461653
2022-09-29,162.88359263166416
2022-09-30,164.37858711180328
2022-10-01,163.79170281273704
2022-10-02,158.59087467845706
2022-10-03,150.47988108320877
2022-10-04,152.32590124832797
2022-10-05,145.8834606365725
2022-10-06,146.9420683430054
2022-10-07,146.94823345882824
2022-10-08,144.8658580054624
2022-10-09,147.8007789666478
2022-10-10,137.89814749586728
2022-10-11,137.10329323257181
2022-10-12,135.64658490279595
2022-10-13,138.6793834911078
2022-10-14,140.6464429277922
2022-10-15,140.84692405622036
