data,Casos_Publicacao_MM_atual_PA
2022-10-02,217.14646677859704
2022-10-03,209.63508861018371
2022-10-04,206.57242859962332
2022-10-05,206.2797525082724
2022-10-06,201.9939699614461
2022-10-07,198.6029406609636
2022-10-08,198.45669812679492
2022-10-09,199.30329591632392
2022-10-10,191.39792979439454
2022-10-11,188.38770137405157
2022-10-12,187.00794541050445
2022-10-13,187.3343729270965
2022-10-14,187.64134431934215
2022-10-15,186.98782237842468
2022-10-16,188.08887259403178
2022-10-17,181.16750935599708
2022-10-18,181.70666113592063
2022-10-19,179.76555000055825
2022-10-20,180.86937076860602
2022-10-21,184.61705683628236
2022-10-22,182.9915232720248
2022-10-23,188.426250101034
2022-10-24,184.470261363816
2022-10-25,186.01158710627124
2022-10-26,187.34003503431072
2022-10-27,191.32248573506888
2022-10-28,195.01697876334816
2022-10-29,195.77632034652876
2022-10-30,198.34414320303776
2022-10-31,191.08093000222894
2022-11-01,189.34058549881016
2022-11-02,188.1268954916282
2022-11-03,187.4906450532938
2022-11-04,186.52671543143813
2022-11-05,188.12186808949116
2022-11-06,189.04742150151486
2022-11-07,180.57401703451023
2022-11-08,177.26989963403554
2022-11-09,171.29949204853344
2022-11-10,170.51613262620393
2022-11-11,172.76365295402118
2022-11-12,173.09376252021644
2022-11-13,174.00346310164213
2022-11-14,208.51615022452907
2022-11-15,188.16181902946172
2022-11-16,186.19764940142466
2022-11-17,186.83913162976776
2022-11-18,187.02465660413452
2022-11-19,185.20450599634887
2022-11-20,186.23592053083573
