data,Casos_DataSintoma_MM_atual_PA
2020-10-07,523.7906766534285
2020-10-08,554.4558870796088
2020-10-09,531.8033432138465
2020-10-10,552.488923649624
2020-10-11,570.0153343889102
2020-10-12,621.9850613893672
2020-10-13,633.8900275156888
2020-10-14,617.1246611002055
2020-10-15,620.4265729876223
2020-10-16,612.974204708581
2020-10-17,684.1724040562282
2020-10-18,692.1227529166267
2020-10-19,737.0574309336558
2020-10-20,782.2376121006976
2020-10-21,785.7223070134983
2020-10-22,837.876273017929
2020-10-23,826.198704328122
2020-10-24,784.7518198796007
2020-10-25,768.6701632726626
2020-10-26,815.3010027537888
2020-10-27,794.1835464381544
2020-10-28,769.1938389759368
2020-10-29,747.2741778910885
2020-10-30,696.0708833217028
2020-10-31,671.8274958560296
2020-11-01,634.3474985982253
2020-11-02,645.1623371426472
2020-11-03,596.8106644800815
2020-11-04,582.9952002969094
2020-11-05,605.4248632551977
2020-11-06,590.5634675469908
2020-11-07,633.130673229875
2020-11-08,665.3037373253877
2020-11-09,733.1414090421023
2020-11-10,779.2461882286814
2020-11-11,759.5563681467077
2020-11-12,778.5572382380386
2020-11-13,770.8250449574869
2020-11-14,771.1897588539493
2020-11-15,731.6748135889854
2020-11-16,768.8668961851224
2020-11-17,762.0848276832171
2020-11-18,757.0695201837457
2020-11-19,772.8308264082455
2020-11-20,741.3309627114736
2020-11-21,764.3138765968777
2020-11-22,776.9457065906886
2020-11-23,836.7623468999387
2020-11-24,829.0848171813666
2020-11-25,821.370709329142
2020-11-26,841.9479491463544
2020-11-27,869.9944546258622
2020-11-28,866.6255402849025
2020-11-29,834.930544860497
2020-11-30,876.2077184386737
2020-12-01,869.6873068918495
2020-12-02,863.2617817874877
2020-12-03,882.0674369420883
2020-12-04,844.0747389639862
2020-12-05,854.4562760850389
2020-12-06,839.703649189434
2020-12-07,896.4784420572548
2020-12-08,940.6340090679448
2020-12-09,941.4475874636199
2020-12-10,967.0533214871152
2020-12-11,964.5047777831007
2020-12-12,998.5263906851692
2020-12-13,1008.923471163613
2020-12-14,1043.4155930571796
2020-12-15,1000.2719614669303
2020-12-16,979.2268967438126
2020-12-17,1029.3097670776406
2020-12-18,991.3405109670573
2020-12-19,988.9171341874772
2020-12-20,959.9961269813894
2020-12-21,1008.3103367573403
2020-12-22,1007.8231621902804
2020-12-23,975.1730098072122
2020-12-24,955.3912868811101
2020-12-25,955.855731319097
2020-12-26,955.4724894267331
2020-12-27,998.8229901127019
2020-12-28,1036.031785746381
2020-12-29,1024.1436338234846
2020-12-30,1034.1358830740903
2020-12-31,1064.1156964389854
2021-01-01,1061.6444233533814
2021-01-02,1127.2093504403115
2021-01-03,1095.4112582828773
2021-01-04,1174.169064207219
2021-01-05,1161.1144290279253
2021-01-06,1159.7694361483616
2021-01-07,1186.5175316369148
2021-01-08,1412.8666916583022
2021-01-09,1477.4758967317416
2021-01-10,1622.7426952182018
2021-01-11,1720.779134418318
2021-01-12,1870.5423326680145
2021-01-13,1837.8846428769716
2021-01-14,1908.4443321706317
2021-01-15,1786.096332901271
2021-01-16,1751.421885629485
2021-01-17,1773.5959555519887
2021-01-18,1796.4657210562964
2021-01-19,1763.3373215149343
2021-01-20,1722.182579449024
2021-01-21,1747.219904702786
2021-01-22,1717.2288241598762
2021-01-23,1730.060491375885
2021-01-24,1675.1071557819068
2021-01-25,1747.9584900286102
2021-01-26,1726.8993009393314
2021-01-27,1757.636765002304
2021-01-28,1735.4175666043177
2021-01-29,1651.738246415087
2021-01-30,1632.2642692123227
2021-01-31,1577.921185508817
2021-02-01,1568.8501676152032
2021-02-02,1558.2552709023346
2021-02-03,1407.6121853763857
2021-02-04,1411.38778729763
2021-02-05,1385.3484784866337
2021-02-06,1423.630758215403
2021-02-07,1454.4333359341833
2021-02-08,1533.758282819393
2021-02-09,1542.1394408486585
2021-02-10,1555.819740267666
2021-02-11,1584.8673559697627
2021-02-12,1553.9121470842533
2021-02-13,1533.6229113808668
2021-02-14,1487.0326343480695
2021-02-15,1432.7053995579886
2021-02-16,1379.646773548618
2021-02-17,1364.9755664122888
2021-02-18,1354.681779163648
2021-02-19,1297.3810952443096
2021-02-20,1314.8699956828248
2021-02-21,1326.1431055216226
2021-02-22,1406.572134225174
2021-02-23,1429.4663175634091
2021-02-24,1404.7086312469635
2021-02-25,1501.9314188775486
2021-02-26,1485.4691053463878
2021-02-27,1550.100253457981
2021-02-28,1536.8747942096186
2021-03-01,1567.9020895080403
2021-03-02,1537.6461040997401
2021-03-03,1490.1329568329857
2021-03-04,1540.1295427267828
2021-03-05,1535.9904657164186
2021-03-06,1548.9660433395184
2021-03-07,1606.1981274406835
2021-03-08,1807.6051620159733
2021-03-09,1949.6114620199826
2021-03-10,2007.1633040515574
2021-03-11,2092.047169737029
2021-03-12,2185.395396021267
2021-03-13,2305.1396054048105
2021-03-14,2329.003125444462
2021-03-15,2336.1270373933053
2021-03-16,2356.5017901768933
2021-03-17,2413.333007753542
2021-03-18,2427.1174347126193
2021-03-19,2369.31700112059
2021-03-20,2396.2184888694587
2021-03-21,2399.043021323037
2021-03-22,2477.017727018303
2021-03-23,2462.789496672149
2021-03-24,2311.130985786875
2021-03-25,2316.375929292774
2021-03-26,2243.8591188690184
2021-03-27,2278.1704065384592
2021-03-28,2253.752662396848
2021-03-29,2226.823570422661
2021-03-30,2152.4189333147474
2021-03-31,2053.731556671507
2021-04-01,2045.1381355823955
2021-04-02,1948.6044581093581
2021-04-03,1832.2979084301242
2021-04-04,1813.368467843715
2021-04-05,1780.604135278081
2021-04-06,1766.442099715103
2021-04-07,1694.4245573777941
2021-04-08,1735.623027464785
2021-04-09,1687.8237407594129
2021-04-10,1766.7849359722043
2021-04-11,1683.4680933236143
2021-04-12,1713.878824965888
2021-04-13,1674.948666446401
2021-04-14,1620.9807616917694
2021-04-15,1504.3943527102429
2021-04-16,1395.6537786575484
2021-04-17,1338.1676434709939
2021-04-18,1297.0770838128965
2021-04-19,1311.3433147763592
2021-04-20,1253.6357577210324
2021-04-21,1213.4390403506907
2021-04-22,1231.2885539822107
2021-04-23,1188.2847655262885
2021-04-24,1151.2958986792653
2021-04-25,1123.3897540529072
2021-04-26,1137.9718538039892
2021-04-27,1174.1616088525957
2021-04-28,1098.1210692246611
2021-04-29,1159.9431819320152
2021-04-30,1109.830172610834
2021-05-01,1112.1003166575567
2021-05-02,1088.8680428753319
2021-05-03,1128.2158207659265
2021-05-04,1111.5165006785642
2021-05-05,1086.554439205344
2021-05-06,1020.249698791453
2021-05-07,1001.9390934404433
2021-05-08,1060.254228067381
2021-05-09,1038.8572944644561
2021-05-10,1042.6810335247485
2021-05-11,1008.7876776031511
2021-05-12,1010.8864161276068
2021-05-13,991.7352204354426
2021-05-14,960.2859861892915
2021-05-15,904.6382370987092
2021-05-16,867.3842470420831
2021-05-17,965.0338609388921
2021-05-18,970.6979167772797
2021-05-19,926.8029930069054
2021-05-20,933.7537717827302
2021-05-21,879.6200630148197
2021-05-22,886.0262554963064
2021-05-23,849.6699315998227
2021-05-24,814.9707759954013
2021-05-25,792.9545157255188
2021-05-26,796.5192636927918
2021-05-27,935.0250162272616
2021-05-28,926.0158963273528
2021-05-29,986.8988542015729
2021-05-30,1024.926746582341
2021-05-31,1107.3244526498559
2021-06-01,1147.9525503776765
2021-06-02,1118.6008015853743
2021-06-03,1090.65422960208
2021-06-04,1057.5242473900241
2021-06-05,1044.6261500296732
2021-06-06,1022.0518331330728
2021-06-07,1022.808435686691
2021-06-08,1001.2691871806938
2021-06-09,952.4883296893946
2021-06-10,937.1048515340634
2021-06-11,924.608759199591
2021-06-12,914.1792661586489
2021-06-13,894.3151167239705
2021-06-14,920.9676196803466
2021-06-15,840.3077596636303
2021-06-16,774.2930760490159
2021-06-17,791.1412361248517
2021-06-18,688.8690270038393
2021-06-19,670.9918517414259
2021-06-20,642.7432815295749
2021-06-21,676.4874263845466
2021-06-22,699.8418696869678
2021-06-23,695.7306858542756
2021-06-24,626.0886096301265
2021-06-25,569.6463515688088
2021-06-26,593.8027226136252
2021-06-27,572.5514070632521
2021-06-28,607.1363320599525
2021-06-29,531.167248565371
2021-06-30,471.99474166244863
2021-07-01,521.7905251780611
2021-07-02,470.3349651532688
2021-07-03,490.4667770866156
2021-07-04,431.7297048275668
2021-07-05,468.2123841298643
2021-07-06,478.4612101866708
2021-07-07,443.7945058442201
2021-07-08,465.97456164855464
2021-07-09,413.5630536782431
2021-07-10,412.8233312139931
2021-07-11,396.36666182679943
2021-07-12,417.2697698064145
2021-07-13,433.6894095766856
2021-07-14,430.5114371019569
2021-07-15,463.25972334184667
2021-07-16,406.8700418569505
2021-07-17,433.8233858449697
2021-07-18,411.40001197720966
2021-07-19,449.7316885289926
2021-07-20,452.37148054693256
2021-07-21,411.8102479226133
2021-07-22,427.34292793620335
2021-07-23,386.13507470695237
2021-07-24,378.6077199757252
2021-07-25,369.0542557452863
2021-07-26,395.29319480153066
2021-07-27,377.37676813117
2021-07-28,362.2778489688469
2021-07-29,393.62910885468693
2021-07-30,363.5663409231492
2021-07-31,377.68990397937534
2021-08-01,350.8419607805499
2021-08-02,382.1559573632372
2021-08-03,386.242027045287
2021-08-04,343.2897413796894
2021-08-05,349.25548013534615
2021-08-06,313.5877248439619
2021-08-07,328.0366466892286
2021-08-08,301.8940860047932
2021-08-09,345.066640740867
2021-08-10,331.6977880308129
2021-08-11,278.762748922403
2021-08-12,295.0618903012989
2021-08-13,238.04108426679255
2021-08-14,240.77209876852933
2021-08-15,209.1958116457794
2021-08-16,243.30967403832207
2021-08-17,234.89508143895085
2021-08-18,209.47540022187823
2021-08-19,225.77643167197775
2021-08-20,171.80916519425625
2021-08-21,191.61466400702162
2021-08-22,185.9365944351268
2021-08-23,239.3218656408205
2021-08-24,227.97019422061115
2021-08-25,202.19055702716457
2021-08-26,247.46841893815204
2021-08-27,191.7984345886917
2021-08-28,202.33186545159194
2021-08-29,183.3776838342426
2021-08-30,226.08504025228507
2021-08-31,217.84135437704887
2021-09-01,164.5072435181167
2021-09-02,235.61569920976092
2021-09-03,136.71739789383574
2021-09-04,148.81815890279546
2021-09-05,125.63866100838842
2021-09-06,161.9004595810453
2021-09-07,157.55432156748998
2021-09-08,126.82954624822455
2021-09-09,223.85500486584857
2021-09-10,111.41013359675327
2021-09-11,138.61872131808818
2021-09-12,116.48954113744
2021-09-13,187.2509996278336
2021-09-14,184.7769630623211
2021-09-15,152.10065123712397
2021-09-16,245.93252217028868
2021-09-17,187.42540973358362
2021-09-18,156.16756058042486
2021-09-19,146.78651274906616
2021-09-20,233.2727772506224
2021-09-21,181.93460678509976
2021-09-22,134.49523291002097
2021-09-23,263.68695199411513
2021-09-24,183.54316649419388
2021-09-25,136.91050833557264
2021-09-26,133.1437991751786
2021-09-27,240.17655896247078
2021-09-28,209.54117177662647
2021-09-29,134.47109288208244
2021-09-30,262.19250523168307
2021-10-01,185.01175310472905
2021-10-02,109.13783845862258
2021-10-03,116.7030523610965
2021-10-04,191.34996481302719
2021-10-05,174.1479503543219
2021-10-06,103.76585265139285
2021-10-07,231.09696496628396
2021-10-08,190.95713926025607
2021-10-09,109.8903771684521
2021-10-10,121.70560804788055
2021-10-11,248.6105888997693
2021-10-12,223.9260832829036
2021-10-13,168.6827530112657
2021-10-14,268.66398523746045
2021-10-15,245.5776311960757
2021-10-16,161.25458113030405
2021-10-17,180.0014785572869
2021-10-18,250.62563226471883
2021-10-19,244.2090585571661
2021-10-20,201.7385029613814
2021-10-21,270.3031285163072
2021-10-22,280.2275495778324
2021-10-23,223.03642944481913
2021-10-24,244.49009297446125
2021-10-25,290.1877933023085
2021-10-26,298.9215009908797
2021-10-27,289.8532849020475
2021-10-28,323.09796597720685
2021-10-29,324.8512880706553
2021-10-30,304.2847341626181
2021-10-31,305.67864070366323
2021-11-01,368.54241450327453
2021-11-02,376.2026151706397
2021-11-03,330.3387297590856
2021-11-04,342.5574789089883
2021-11-05,352.4355571322241
2021-11-06,335.3641081964233
2021-11-07,329.49435658983185
2021-11-08,374.4255252145826
2021-11-09,383.5305017672053
2021-11-10,354.80553103736696
2021-11-11,360.19605421873786
2021-11-12,353.2249112422481
2021-11-13,316.862937403234
2021-11-14,308.4757916741889
2021-11-15,350.2395558195375
2021-11-16,328.89762962224927
2021-11-17,341.5009627461541
2021-11-18,334.3049512010617
2021-11-19,330.14543661045144
2021-11-20,379.3879062027378
2021-11-21,320.7247054146163
2021-11-22,392.37750214947295
2021-11-23,410.2065092513117
2021-11-24,428.71488952398664
2021-11-25,426.69571459940113
2021-11-26,425.8033084527093
2021-11-27,496.3790606339267
2021-11-28,415.9085739450722
2021-11-29,482.18815385420726
2021-11-30,444.5488212103778
2021-12-01,481.97377931227874
2021-12-02,464.71012158788545
2021-12-03,437.5894487814099
2021-12-04,476.9946860267761
2021-12-05,406.8999425695747
2021-12-06,468.7512078740052
2021-12-07,467.4100950961178
2021-12-08,495.8280751476715
2021-12-09,487.5129303790183
2021-12-10,577.5259964296306
2021-12-11,628.2794255642023
2021-12-12,550.9322854725525
2021-12-13,618.4620560688448
2021-12-14,587.5541165607593
2021-12-15,582.9470465554097
2021-12-16,567.8999527034977
2021-12-17,568.4213244747976
2021-12-18,604.1037364601592
2021-12-19,529.4151396181578
2021-12-20,576.2858933674846
2021-12-21,581.3834588113742
2021-12-22,650.9139397265566
2021-12-23,600.8651300429028
2021-12-24,543.6641198105201
2021-12-25,571.7540032687119
2021-12-26,467.92677032597425
2021-12-27,520.0016281898534
2021-12-28,531.4095846501808
2021-12-29,486.93589233422495
2021-12-30,485.7546459528068
2021-12-31,466.3211844806022
2022-01-01,505.2021938844699
2022-01-02,481.14586951499047
2022-01-03,513.2260527050565
2022-01-04,505.37788032612343
2022-01-05,496.77399935323075
2022-01-06,507.7717328325186
2022-01-07,486.77023118270887
2022-01-08,589.9721403222136
2022-01-09,838.9228408733861
2022-01-10,922.3229501822785
2022-01-11,707.5043907964808
2022-01-12,821.3260560040757
2022-01-13,851.5823109575408
2022-01-14,905.0746942398374
2022-01-15,882.0904581156648
2022-01-16,923.4093920047563
2022-01-17,1079.8091809759517
2022-01-18,1155.834019811065
2022-01-19,1214.6680628989932
2022-01-20,1382.7377614380039
2022-01-21,1545.0389400966396
2022-01-22,1852.0402776126896
2022-01-23,2114.544910044771
2022-01-24,2559.2425322291692
2022-01-25,3042.9973317155986
2022-01-26,3585.0800910742832
2022-01-27,4426.47121746082
2022-01-28,5061.781186759261
2022-01-29,5460.5525908166155
2022-01-30,5727.363699907833
2022-01-31,6220.689057011064
2022-02-01,6516.826357058027
2022-02-02,6835.8989036463945
2022-02-03,6614.177034384981
2022-02-04,6197.760539560481
2022-02-05,6228.144160250548
2022-02-06,5816.802439179147
2022-02-07,5305.1654481432215
2022-02-08,4790.425388441594
2022-02-09,4381.566170357726
2022-02-10,3737.985292539011
2022-02-11,3251.231731871416
2022-02-12,3035.1741513460356
2022-02-13,2526.4112943341543
2022-02-14,2240.3489377304854
2022-02-15,1755.3895163856876
2022-02-16,1347.2718997185555
2022-02-17,1325.7850042037248
2022-02-18,979.1921638719195
2022-02-19,749.611689266064
2022-02-20,704.2523547625913
2022-02-21,594.5875259960644
2022-02-22,393.34631573034096
2022-02-23,203.9426825367832
2022-02-24,198.2325900147099
2022-02-25,23.737220249747192
2022-02-26,0.0
2022-02-27,0.0
2022-02-28,0.0
2022-03-01,0.0
2022-03-02,0.0
2022-03-03,0.0
2022-03-04,0.0
2022-03-05,0.0
2022-03-06,0.0
2022-03-07,0.0
2022-03-08,0.0
2022-03-09,41.89054881917623
2022-03-10,129.37512849949962
2022-03-11,119.94047571134757
2022-03-12,142.3855249743222
2022-03-13,115.23113241646494
2022-03-14,166.50087486944457
2022-03-15,96.0327943827081
2022-03-16,0.0
2022-03-17,0.0
2022-03-18,0.0
2022-03-19,0.0
2022-03-20,0.0
2022-03-21,3.789804518935764
2022-03-22,7.034430309577722
2022-03-23,0.0
2022-03-24,103.48625725792795
2022-03-25,0.0
2022-03-26,0.0
2022-03-27,0.0
2022-03-28,38.71242623310949
2022-03-29,41.138462327411915
2022-03-30,26.421810283687794
2022-03-31,138.98349619393548
2022-04-01,47.17501336135737
2022-04-02,76.02449451551318
2022-04-03,102.13315435040134
2022-04-04,169.13517875842084
2022-04-05,154.6935514581833
2022-04-06,128.44977612145294
2022-04-07,209.6693395480257
2022-04-08,101.49571872841764
2022-04-09,135.19072382274155
2022-04-10,126.38595737424319
2022-04-11,165.91213453921787
2022-04-12,165.70812532433865
2022-04-13,161.06914943328482
2022-04-14,280.04184896718283
2022-04-15,188.98248200842914
2022-04-16,203.79659600114596
2022-04-17,191.42934456237015
2022-04-18,249.98300162686886
2022-04-19,232.08704940990611
2022-04-20,204.52474356280777
2022-04-21,276.22923914505816
2022-04-22,190.12493197388565
2022-04-23,225.0107042738087
2022-04-24,212.2041958906378
2022-04-25,283.95019964498505
2022-04-26,251.954281475603
2022-04-27,217.44007994659324
2022-04-28,311.334930310513
2022-04-29,199.90591066629204
2022-04-30,201.84975570412985
2022-05-01,191.08890939716412
2022-05-02,245.16511665869842
2022-05-03,210.67697646892742
2022-05-04,185.19360592716404
2022-05-05,281.89350322452236
2022-05-06,153.67501850229937
2022-05-07,168.27860387095464
2022-05-08,135.0325016047259
2022-05-09,206.4407448907479
2022-05-10,169.5366482206113
2022-05-11,140.80046609534293
2022-05-12,233.96410380077006
2022-05-13,91.53419445406858
2022-05-14,97.37874582763527
2022-05-15,89.94640392046779
2022-05-16,196.09990452614358
2022-05-17,170.60892903954496
2022-05-18,132.45735152020086
2022-05-19,268.2387004146789
2022-05-20,191.6466824041442
2022-05-21,157.77618983752117
2022-05-22,165.99576008165093
2022-05-23,266.9015936103809
2022-05-24,224.60208297801404
2022-05-25,140.7242695868547
2022-05-26,274.4950040211117
2022-05-27,180.1416186845396
2022-05-28,152.01485381604215
2022-05-29,163.77737732482638
2022-05-30,267.4535772887063
2022-05-31,237.9901965597488
2022-06-01,165.97354207968849
2022-06-02,308.63872963160736
2022-06-03,220.79914719909365
2022-06-04,171.1972155193257
2022-06-05,181.4514956540848
2022-06-06,282.0214855681966
2022-06-07,255.2456573968296
2022-06-08,164.9110306980356
2022-06-09,293.52464113665826
2022-06-10,201.00998585944055
2022-06-11,152.44344653462852
2022-06-12,158.88173939590607
2022-06-13,233.15904238891034
2022-06-14,248.03156988734517
2022-06-15,137.9502549179998
2022-06-16,280.19824160513207
2022-06-17,233.26811930272038
2022-06-18,127.00807173207068
2022-06-19,188.8563409840712
2022-06-20,285.5689965344296
2022-06-21,273.05759886879923
2022-06-22,166.24135862082923
2022-06-23,291.88724166037684
2022-06-24,265.1101454203857
2022-06-25,172.29547621039694
2022-06-26,243.92549191734327
2022-06-27,368.58330011190816
2022-06-28,381.56495786112936
2022-06-29,289.5200262388205
2022-06-30,423.3233281225489
2022-07-01,434.20409960597607
2022-07-02,372.2622650327975
2022-07-03,438.0305036007471
2022-07-04,539.5043690709415
2022-07-05,558.6021870026584
2022-07-06,529.6381595480187
2022-07-07,640.2847814333124
2022-07-08,735.1994230205987
2022-07-09,718.3123555919254
2022-07-10,823.4139527101228
2022-07-11,1001.6843538349948
2022-07-12,1093.6724479754846
2022-07-13,1180.4917837982678
2022-07-14,1224.361661338013
2022-07-15,1256.233810694642
2022-07-16,1383.848643720908
2022-07-17,1414.058787358982
2022-07-18,1556.8498350889358
2022-07-19,1512.9636578217194
2022-07-20,1603.1785104355224
2022-07-21,1526.980703748566
2022-07-22,1504.5774370240192
2022-07-23,1559.0617503274254
2022-07-24,1331.100524319572
2022-07-25,1338.691548180235
2022-07-26,1218.038919558288
2022-07-27,1218.6863285608802
2022-07-28,1120.3382273485274
2022-07-29,945.5700850760238
2022-07-30,939.7602933063584
2022-07-31,736.5778214117407
2022-08-01,674.8159249698195
2022-08-02,606.1888953914823
2022-08-03,502.81497113149186
2022-08-04,483.6120774466547
2022-08-05,408.6648789846425
2022-08-06,392.1709142522591
2022-08-07,334.148359685653
2022-08-08,328.41638917363275
2022-08-09,300.4990800755627
2022-08-10,221.79808443541606
2022-08-11,234.7023005480859
2022-08-12,181.69545015355422
2022-08-13,139.24554859038042
2022-08-14,124.24955003136431
2022-08-15,122.03552883044593
2022-08-16,117.98485636101817
2022-08-17,75.68844300747355
2022-08-18,103.91341901226355
2022-08-19,72.8640634762972
2022-08-20,52.97339890128674
2022-08-21,62.43086131755782
2022-08-22,123.0890751934202
2022-08-23,150.50927410597947
2022-08-24,109.95635949238485
2022-08-25,133.03467916870932
2022-08-26,118.07693934010955
2022-08-27,81.86310595802942
2022-08-28,98.17314642753603
2022-08-29,137.83224020043482
2022-08-30,108.66307626548837
2022-08-31,54.060067186391784
2022-09-01,95.59879875193666
2022-09-02,104.32601564489994
2022-09-03,55.80968584550151
2022-09-04,64.50465065760545
2022-09-05,115.60144413621364
2022-09-06,115.97569629051075
2022-09-07,41.47394895768929
2022-09-08,75.08027465321457
2022-09-09,71.4510230326457
2022-09-10,26.093650703637678
2022-09-11,64.54379451190752
2022-09-12,97.91167510291777
2022-09-13,94.1055983042246
2022-09-14,71.53078142946526
2022-09-15,87.66489091987307
2022-09-16,76.68961243226633
2022-09-17,60.72435510343386
2022-09-18,48.5297584869694
2022-09-19,100.70134625316325
2022-09-20,96.26146654393754
2022-09-21,84.11161335416664
2022-09-22,68.56391591690081
2022-09-23,67.9190197994615
2022-09-24,63.07714493677896
2022-09-25,38.20363313255037
2022-09-26,91.53522638798569
2022-09-27,83.12800179925901
2022-09-28,73.11899411218755
2022-09-29,70.40643515376438
2022-09-30,69.52690947671077
2022-10-01,69.32791731045828
2022-10-02,54.369271617989014
2022-10-03,109.0776033221091
2022-10-04,106.20008419573503
2022-10-05,102.78279384622145
2022-10-06,103.76968229565381
2022-10-07,98.55396775166123
2022-10-08,88.13036879338146
2022-10-09,41.755937427918305
2022-10-10,101.8559681889784
2022-10-11,101.87996839826735
2022-10-12,88.0316936525442
2022-10-13,79.83703634361822
2022-10-14,57.90498492053368
2022-10-15,92.38079551077952
2022-10-16,30.796186036893744
2022-10-17,89.08254923321365
2022-10-18,53.99860133875573
