data,Casos_Publicacao_MM_atual_PA
2020-06-18,2191.1744167845395
2020-06-19,2167.4821064899324
2020-06-20,2136.206261370474
2020-06-21,2106.8173804881067
2020-06-22,2138.482863407576
2020-06-23,2146.7962656397685
2020-06-24,2116.87599441854
2020-06-25,2125.900083084917
2020-06-26,2093.003196164699
2020-06-27,2088.4387661943797
2020-06-28,2090.269269139657
2020-06-29,2097.9818474478866
2020-06-30,2094.165221924508
2020-07-01,2089.522170647112
2020-07-02,2073.166933703096
2020-07-03,2050.3390132794025
2020-07-04,2015.7567920664344
2020-07-05,1987.0913878653582
2020-07-06,1988.5627402179377
2020-07-07,1986.9994110332875
2020-07-08,1970.4609320762793
2020-07-09,1967.478770329158
2020-07-10,1946.2141780360478
2020-07-11,1923.5315741344516
2020-07-12,1904.5299639911964
2020-07-13,1932.6462771992904
2020-07-14,1935.4007119153891
2020-07-15,1909.69148617077
2020-07-16,1884.9865847211356
2020-07-17,1854.277173295872
2020-07-18,1836.1055124142406
2020-07-19,1819.0820358396325
2020-07-20,1843.2030801715732
2020-07-21,1846.6129711629185
2020-07-22,1843.174899377367
2020-07-23,1841.3606030703008
2020-07-24,1815.0124764727113
2020-07-25,1782.9413530484708
2020-07-26,1754.4156092559485
2020-07-27,1761.8745965154462
2020-07-28,1756.2708436087719
2020-07-29,1726.183762575092
2020-07-30,1687.1473898296142
2020-07-31,1649.4728843449939
2020-08-01,1624.4976961767286
2020-08-02,1593.656556258179
2020-08-03,1581.1766930242272
2020-08-04,1576.9993589481767
2020-08-05,1542.6492878804922
2020-08-06,1505.107929296296
2020-08-07,1465.6130743502117
2020-08-08,1445.2889317195172
2020-08-09,1425.124579761564
2020-08-10,1433.7727218329426
2020-08-11,1426.0045574452045
2020-08-12,1429.6692318977703
2020-08-13,1438.2747765733156
2020-08-14,1459.405411622833
2020-08-15,1467.6499774038055
2020-08-16,1473.8872021756831
2020-08-17,1491.188746403362
2020-08-18,1506.3501177021508
2020-08-19,1503.693563427123
2020-08-20,1496.6003876715401
2020-08-21,1463.4017180364924
2020-08-22,1454.3382351405319
2020-08-23,1442.5936787880146
2020-08-24,1443.8418833004312
2020-08-25,1430.8454080216982
2020-08-26,1420.9242870577555
2020-08-27,1418.1686691882287
2020-08-28,1428.105162039386
2020-08-29,1420.1550700527378
2020-08-30,1414.108853976763
2020-08-31,1414.4136506323352
2020-09-01,1410.5152459864496
2020-09-02,1397.810579593428
2020-09-03,1351.4554766578274
2020-09-04,1299.74274189902
2020-09-05,1274.0416902726624
2020-09-06,1262.1689340466455
2020-09-07,1247.459853795451
2020-09-08,1223.6680299593152
2020-09-09,1181.0727370634613
2020-09-10,1153.7968217108128
2020-09-11,1126.465790084874
2020-09-12,1113.1968215183288
2020-09-13,1105.9385860955256
2020-09-14,1065.6868396912357
2020-09-15,1007.9143049685296
2020-09-16,954.1980689304156
2020-09-17,936.2578692534819
2020-09-18,907.4972886378242
2020-09-19,885.5228847074644
2020-09-20,869.453378322335
2020-09-21,897.8481073303108
2020-09-22,916.2793510182306
2020-09-23,921.0446995017176
2020-09-24,887.5368787936314
2020-09-25,852.6957924549033
2020-09-26,814.1691872984989
2020-09-27,790.8564453446008
2020-09-28,745.2597974367301
2020-09-29,721.5004801403635
2020-09-30,717.4382106533221
2020-10-01,735.0672786795463
2020-10-02,759.5233667260592
2020-10-03,795.6695056913527
2020-10-04,825.0364990443501
2020-10-05,845.2715725961993
2020-10-06,857.478327714519
2020-10-07,860.9681088796024
2020-10-08,865.8093834368532
2020-10-09,857.6473725936556
2020-10-10,820.1517573788859
2020-10-11,791.91017435624
2020-10-12,760.3639255932053
2020-10-13,733.1545355521162
2020-10-14,681.5661185859514
2020-10-15,629.9910650076745
2020-10-16,574.8459045293824
2020-10-17,544.0493665022938
2020-10-18,530.6857773044968
2020-10-19,482.07776037953175
2020-10-20,446.3683163182479
2020-10-21,418.4103356089969
2020-10-22,403.7089961410416
2020-10-23,407.02158316491614
2020-10-24,418.5924673945835
2020-10-25,427.22663559977957
2020-10-26,458.2121657203376
2020-10-27,485.41435241563704
2020-10-28,516.6132446573235
2020-10-29,547.5680518361143
2020-10-30,587.9994293795864
2020-10-31,628.3528423609781
2020-11-01,675.8205168965209
2020-11-02,718.1725152356206
2020-11-03,749.2761285166854
2020-11-04,770.0125313356175
2020-11-05,788.2557614401258
2020-11-06,779.1080061318335
2020-11-07,746.1770345095357
2020-11-08,713.5633381008971
2020-11-09,641.9581993134096
2020-11-10,598.0768757934194
2020-11-11,572.1407683571513
2020-11-12,548.4665608401209
2020-11-13,540.3374919329228
2020-11-14,541.9537732441136
2020-11-15,545.2752402443372
2020-11-16,570.2751715359383
2020-11-17,586.2215651825848
2020-11-18,597.0591342021627
2020-11-19,611.3540540028112
2020-11-20,614.3701775508993
2020-11-21,618.8346467584364
2020-11-22,622.0312313415744
2020-11-23,607.9676991112162
2020-11-24,586.5622038883965
2020-11-25,568.8604861663122
2020-11-26,548.7929954805519
2020-11-27,555.8949427229877
2020-11-28,570.9675003670358
2020-11-29,587.0841952044151
2020-11-30,606.379810999234
2020-12-01,618.3353777311419
2020-12-02,628.9890753679008
2020-12-03,620.8498620616174
2020-12-04,613.6938817604207
2020-12-05,611.1160684523114
2020-12-06,610.8699480617208
2020-12-07,619.9670901987733
2020-12-08,634.334870929451
2020-12-09,652.9123435099393
2020-12-10,670.368889159079
2020-12-11,689.9754282387448
2020-12-12,704.0589113102166
2020-12-13,735.5475855695892
2020-12-14,764.7790216612552
2020-12-15,767.6893314642776
2020-12-16,764.2297788952044
2020-12-17,775.4673420328485
2020-12-18,779.9130053259664
2020-12-19,788.401098821082
2020-12-20,793.9379922937993
2020-12-21,812.3531236021533
2020-12-22,828.7729337735998
2020-12-23,843.9602144435421
2020-12-24,853.579046631124
2020-12-25,870.4130092547279
2020-12-26,875.2704885634441
2020-12-27,893.7179008068316
2020-12-28,907.0213913790445
2020-12-29,908.23724996584
2020-12-30,899.2847936266662
2020-12-31,869.140412518611
2021-01-01,805.210556046023
2021-01-02,774.7663602489523
2021-01-03,754.7095407848153
2021-01-04,764.5176554164073
2021-01-05,759.5411406017396
2021-01-06,754.3101179676836
2021-01-07,745.3784702715501
2021-01-08,762.7239166929979
2021-01-09,777.2765882298322
2021-01-10,785.6245919622962
2021-01-11,816.376593769052
2021-01-12,860.7264354458434
2021-01-13,913.7812868047408
2021-01-14,974.9783373682458
2021-01-15,1050.1374060401502
2021-01-16,1118.7451378115722
2021-01-17,1185.3473487412061
2021-01-18,1246.5736834773095
2021-01-19,1291.9241497184964
2021-01-20,1328.7397919055873
2021-01-21,1360.7966613257229
2021-01-22,1392.7990731027105
2021-01-23,1405.6288504298984
2021-01-24,1391.0273178588975
2021-01-25,1415.132753257589
2021-01-26,1426.2308826835276
2021-01-27,1441.6515156999294
2021-01-28,1457.9499258903697
2021-01-29,1469.4623361471586
2021-01-30,1477.4785554046857
2021-01-31,1481.4151574019504
2021-02-01,1502.6038590641988
2021-02-02,1523.1356675980942
2021-02-03,1529.7890461623738
2021-02-04,1533.4423565922025
2021-02-05,1538.435546755871
2021-02-06,1529.1515384639342
2021-02-07,1523.5244097316354
2021-02-08,1551.7130073939788
2021-02-09,1563.8320692999132
2021-02-10,1542.0806521622094
2021-02-11,1522.9722845801314
2021-02-12,1511.8411496732824
2021-02-13,1504.2823997499004
2021-02-14,1500.0058587083638
2021-02-15,1505.5954553028246
2021-02-16,1488.1573565148153
2021-02-17,1480.6753642080278
2021-02-18,1466.4804289134556
2021-02-19,1445.7970915867654
2021-02-20,1424.811405967728
2021-02-21,1415.6149549952659
2021-02-22,1418.2552409021753
2021-02-23,1397.036421797811
2021-02-24,1333.504106477506
2021-02-25,1291.405461077784
2021-02-26,1275.8837419978895
2021-02-27,1289.1374346728958
2021-02-28,1297.8638354095954
2021-03-01,1331.3458599886762
2021-03-02,1365.6073893772525
2021-03-03,1391.5267540165778
2021-03-04,1416.2494754566635
2021-03-05,1442.7507919054476
2021-03-06,1456.1449069444666
2021-03-07,1481.6495869246912
2021-03-08,1618.912034121322
2021-03-09,1666.0207354049548
2021-03-10,1693.3552652843427
2021-03-11,1694.3840528387452
2021-03-12,1707.0104012265706
2021-03-13,1714.9037309535167
2021-03-14,1736.5471713575882
2021-03-15,1786.6879368746536
2021-03-16,1826.5553259376736
2021-03-17,1853.0261491475553
2021-03-18,1900.5418027052417
2021-03-19,1923.3012036039456
2021-03-20,1937.0165687484969
2021-03-21,1949.2821511558375
2021-03-22,1993.7749268484815
2021-03-23,2042.6444120262754
2021-03-24,2062.388249302711
2021-03-25,2103.2993971445085
2021-03-26,2121.3411686425934
2021-03-27,2142.932964116073
2021-03-28,2124.4366553236428
2021-03-29,2163.1061646645985
2021-03-30,2190.656096787187
2021-03-31,2168.0247818049565
2021-04-01,2160.8115530776486
2021-04-02,2154.101708261487
2021-04-03,2142.4379948628252
2021-04-04,2099.8418050118235
2021-04-05,2106.3542108823663
2021-04-06,2103.0079766242807
2021-04-07,2092.6457473754417
2021-04-08,2044.1624872696095
2021-04-09,2003.8147335431127
2021-04-10,1939.3419739013448
2021-04-11,1902.3846841463494
2021-04-12,1934.2536159091133
2021-04-13,1927.495460136042
2021-04-14,1910.5115203548933
2021-04-15,1890.6878204682462
2021-04-16,1890.9524149223705
2021-04-17,1882.53393820368
2021-04-18,1866.687082830485
2021-04-19,1874.467963885533
2021-04-20,1872.9647246853133
2021-04-21,1854.3273701905866
2021-04-22,1832.3195526446748
2021-04-23,1798.7058363157803
2021-04-24,1780.9850430254523
2021-04-25,1746.1712203606587
2021-04-26,1735.6281980361005
2021-04-27,1730.5140398447618
2021-04-28,1706.2502399290443
2021-04-29,1679.4028456146889
2021-04-30,1659.7926935929097
2021-05-01,1629.8029535199553
2021-05-02,1608.6239303850189
2021-05-03,1596.054760319522
2021-05-04,1557.7079448400652
2021-05-05,1551.1312896285724
2021-05-06,1535.1437965399853
2021-05-07,1508.6704623487085
2021-05-08,1493.2974728972786
2021-05-09,1478.8382358589502
2021-05-10,1502.6833249399954
2021-05-11,1501.4336398334115
2021-05-12,1488.8056179764121
2021-05-13,1466.822347854931
2021-05-14,1458.4674309449406
2021-05-15,1445.5033510647418
2021-05-16,1438.4029770983136
2021-05-17,1450.4132344058444
2021-05-18,1464.3337362877535
2021-05-19,1468.995074302511
2021-05-20,1471.6141681066376
2021-05-21,1488.2789921404683
2021-05-22,1505.0499789710116
2021-05-23,1524.5910908102878
2021-05-24,1538.9739146919549
2021-05-25,1553.6209088696878
2021-05-26,1552.4669568647334
2021-05-27,1536.939209910303
2021-05-28,1511.7658525881568
2021-05-29,1466.3966585605299
2021-05-30,1421.9415296073798
2021-05-31,1408.7282532768954
2021-06-01,1379.8841667083668
2021-06-02,1341.2290977569621
2021-06-03,1299.2566282469033
2021-06-04,1268.7176988844362
2021-06-05,1245.9364293906663
2021-06-06,1225.975312626089
2021-06-07,1224.6334204667598
2021-06-08,1218.2977629815007
2021-06-09,1209.7586949975025
2021-06-10,1155.261775353315
2021-06-11,1098.3552467101144
2021-06-12,1072.1889718302216
2021-06-13,1068.6137037976066
2021-06-14,1085.7538511465943
2021-06-15,1102.250384632694
2021-06-16,1112.5157258199845
2021-06-17,1147.7960152362589
2021-06-18,1180.4091061266058
2021-06-19,1205.9998711036976
2021-06-20,1220.7905658521906
2021-06-21,1229.3451451175408
2021-06-22,1212.2058214041986
2021-06-23,1180.7055796197214
2021-06-24,1149.9361708552235
2021-06-25,1118.5171686114472
2021-06-26,1094.4603227129699
2021-06-27,1085.0018519543567
2021-06-28,1092.8673953177515
2021-06-29,1094.2107237314594
2021-06-30,1078.4902995067887
2021-07-01,1050.356969707908
2021-07-02,1022.4484091802174
2021-07-03,1003.3056927571173
2021-07-04,984.1247979191935
2021-07-05,963.8653071713519
2021-07-06,941.5856048881533
2021-07-07,937.0164199357389
2021-07-08,936.6362487433739
2021-07-09,933.3143062759476
2021-07-10,925.2641678074393
2021-07-11,920.8015225637673
2021-07-12,899.6534237595408
2021-07-13,845.2633288455128
2021-07-14,783.4267101770338
2021-07-15,728.012947367483
2021-07-16,697.7927430764864
2021-07-17,695.154854035154
2021-07-18,694.4898473517569
2021-07-19,654.8394793404922
2021-07-20,622.8374933758787
2021-07-21,595.1057306753477
2021-07-22,572.0072324095366
2021-07-23,553.6614956965759
2021-07-24,538.7388769706278
2021-07-25,534.6177406304599
2021-07-26,542.7431758208513
2021-07-27,527.3996729585842
2021-07-28,491.6259186865158
2021-07-29,460.9085489963044
2021-07-30,437.83022736120756
2021-07-31,426.39231605290354
2021-08-01,422.85510677440584
2021-08-02,396.2548893072903
2021-08-03,385.3596074332855
2021-08-04,384.6301469429679
2021-08-05,390.16015872457587
2021-08-06,389.3438626088829
2021-08-07,387.2940680371987
2021-08-08,389.6167814041038
2021-08-09,373.6338088598978
2021-08-10,366.17167332445024
2021-08-11,356.78796507534776
2021-08-12,351.50629346173486
2021-08-13,354.6033321470262
2021-08-14,356.3406524608864
2021-08-15,361.0359826502237
2021-08-16,351.90347488599537
2021-08-17,336.17238998182995
2021-08-18,318.11803687885185
2021-08-19,305.21981105540544
2021-08-20,293.63305710259283
2021-08-21,288.92124351805563
2021-08-22,284.72688141871174
2021-08-23,277.37064876966167
2021-08-24,275.22001606962203
2021-08-25,279.6937410433345
2021-08-26,285.0555108312321
2021-08-27,294.2659147843919
2021-08-28,303.6713326038278
2021-08-29,313.67652022455803
2021-08-30,308.1489503207739
2021-08-31,309.39347395481917
2021-09-01,308.899005737867
2021-09-02,309.3563083848325
2021-09-03,302.65400023075574
2021-09-04,304.30630232799524
2021-09-05,305.3685993808348
2021-09-06,296.0781093607488
2021-09-07,288.3123058682806
2021-09-08,280.9091093894416
2021-09-09,274.8447142820588
2021-09-10,266.3215449119853
2021-09-11,262.8234449978576
2021-09-12,259.83483942325313
2021-09-13,247.5080085786699
2021-09-14,224.30592893383238
2021-09-15,209.69436593555773
2021-09-16,204.32442281035233
2021-09-17,194.76756239317513
2021-09-18,190.67185367088604
2021-09-19,187.5190191430673
2021-09-20,191.68955008148745
2021-09-21,197.74227148847447
2021-09-22,201.5861514104773
2021-09-23,206.7309720703605
2021-09-24,208.0317125716676
2021-09-25,205.57431479126697
2021-09-26,209.97947556821484
2021-09-27,210.19867586194712
2021-09-28,214.25804489251195
2021-09-29,213.57500367652256
2021-09-30,215.16780477800458
2021-10-01,223.3548161495691
2021-10-02,229.35524862997272
2021-10-03,237.7290775865704
2021-10-04,238.20847194404732
2021-10-05,236.5109090997962
2021-10-06,236.56713671105786
2021-10-07,234.6769105301035
2021-10-08,233.65772648004187
2021-10-09,232.87826137973659
2021-10-10,230.03402620525458
2021-10-11,226.5027881209848
2021-10-12,222.29547010134266
2021-10-13,222.64813152502765
2021-10-14,220.4760742314961
2021-10-15,222.12451010671867
2021-10-16,225.65879470899927
2021-10-17,225.90724681381914
2021-10-18,220.94476770122478
2021-10-19,209.03863476918815
2021-10-20,202.76654973882086
2021-10-21,201.38047083637645
2021-10-22,204.4966029529552
2021-10-23,209.15886957097692
2021-10-24,210.64017040605765
2021-10-25,218.85020784035265
2021-10-26,226.76466002166583
2021-10-27,235.98044351654409
2021-10-28,241.38799918500737
2021-10-29,240.77969898839396
2021-10-30,242.1425635250479
2021-10-31,242.15398031307518
2021-11-01,240.64016693168594
2021-11-02,235.48436147510384
2021-11-03,233.68498451549377
2021-11-04,227.0912402121907
2021-11-05,221.5954151880943
2021-11-06,218.8401969049121
2021-11-07,216.9027709433811
2021-11-08,210.28686085686564
2021-11-09,202.3790159989293
2021-11-10,196.50757939944884
2021-11-11,199.2342961477719
2021-11-12,206.11009899550967
2021-11-13,214.51088109588906
2021-11-14,225.33795399651234
2021-11-15,230.78855957650077
2021-11-16,244.27360432204253
2021-11-17,253.37760902108013
2021-11-18,260.7929722202803
2021-11-19,263.9284596909455
2021-11-20,268.31079394461284
2021-11-21,273.1068053750308
2021-11-22,271.4255644179859
2021-11-23,270.7163736437033
2021-11-24,272.3410183791281
2021-11-25,280.0178299518675
2021-11-26,292.15923011524046
2021-11-27,306.0575803351691
2021-11-28,321.42489592385044
2021-11-29,353.83948127099126
2021-11-30,383.10556218039545
2021-12-01,412.09874057988833
2021-12-02,439.3174227689569
2021-12-03,465.94649658704355
2021-12-04,482.63530151121745
2021-12-05,497.7547475239194
2021-12-06,507.9640662728264
2021-12-07,511.93213722919535
2021-12-08,521.1793802843339
2021-12-09,529.8759207821201
2021-12-10,539.285193893593
2021-12-11,547.3828227252045
2021-12-12,554.5102037819545
2021-12-13,567.746719003865
2021-12-14,574.0266492315817
2021-12-15,574.4263654509435
2021-12-16,575.3475863740608
2021-12-17,587.276440456167
2021-12-18,593.0666825862082
2021-12-19,595.6207799691156
2021-12-20,601.2090429271904
2021-12-21,612.4350776037277
2021-12-22,619.3383183052888
2021-12-23,619.0656153220699
2021-12-24,610.420705765858
2021-12-25,611.4702141715663
2021-12-26,611.9244674692367
2021-12-27,601.0158414802025
2021-12-28,583.0452165348587
2021-12-29,560.9267241167504
2021-12-30,539.5010386855165
2021-12-31,490.3057416475985
2022-01-01,458.75603832096084
2022-01-02,439.75959478764986
2022-01-03,412.9645419513745
2022-01-04,388.95758969932245
2022-01-05,355.02921645236796
2022-01-06,329.51020896988706
2022-01-07,311.7766378019089
2022-01-08,324.0583478686222
2022-01-09,339.0175242215338
2022-01-10,347.3145512085776
2022-01-11,361.7000243383366
2022-01-12,390.50958955561464
2022-01-13,434.23362586241416
2022-01-14,502.08342580934476
2022-01-15,570.5900638540753
2022-01-16,635.8847933491875
2022-01-17,700.7505508642258
2022-01-18,764.6212248214198
2022-01-19,821.6317700227391
2022-01-20,875.9211642474313
2022-01-21,968.6145816227747
2022-01-22,1099.147952797955
2022-01-23,1121.444219996667
2022-01-24,1186.9905538949527
2022-01-25,1177.2876124385602
2022-01-26,1212.211706947649
2022-01-27,1184.1956221336895
2022-01-28,1201.2817616806726
2022-01-29,1252.349619496828
2022-01-30,1276.563447300212
2022-01-31,1308.0746723558298
2022-02-01,1329.817092940711
2022-02-02,1383.210558385689
2022-02-03,1410.5876160534317
2022-02-04,1467.8066345317368
2022-02-05,1541.1799085894136
2022-02-06,1682.137660951523
2022-02-07,1744.424712845083
2022-02-08,1922.2695950815419
2022-02-09,2197.994074361287
2022-02-10,2343.443547911411
2022-02-11,2496.742569694457
2022-02-12,2566.0556913615405
2022-02-13,2651.4028827785987
2022-02-14,2657.212589222886
2022-02-15,2691.3772856353007
2022-02-16,2703.987962641961
2022-02-17,2761.01644473669
2022-02-18,2765.541631452898
2022-02-19,2776.5945727417375
2022-02-20,2754.2241937497693
2022-02-21,2786.214073192116
2022-02-22,2770.8384681660295
2022-02-23,2782.3191960154
2022-02-24,2768.0712084254624
2022-02-25,2698.621552648206
2022-02-26,2620.7080461792953
2022-02-27,2376.5063212372156
2022-02-28,2157.7173846116993
2022-03-01,1985.7299593365226
2022-03-02,1836.8362356086257
2022-03-03,1712.1143686698174
2022-03-04,1625.0738764541366
2022-03-05,1565.9297045828312
2022-03-06,1503.2575422557666
2022-03-07,1450.361500403144
2022-03-08,1390.9773641217241
2022-03-09,1322.319262549037
2022-03-10,1257.4935186998755
2022-03-11,1193.1854215574506
2022-03-12,1140.5466693274004
2022-03-13,1090.746389005689
2022-03-14,1074.513577373186
2022-03-15,1077.1205970017754
2022-03-16,1074.3925110320974
2022-03-17,1067.4569137161584
2022-03-18,1063.6787543138976
2022-03-19,1053.834563342013
2022-03-20,1043.0709580060782
2022-03-21,1032.336473707102
2022-03-22,1020.9710059605897
2022-03-23,999.6946110231186
2022-03-24,982.1135481596871
2022-03-25,968.6016832333104
2022-03-26,965.5693576842932
2022-03-27,958.5774380092794
2022-03-28,955.84699265075
2022-03-29,948.1380693015093
2022-03-30,931.3508733622407
2022-03-31,916.9595272588434
2022-04-01,898.7200443063495
2022-04-02,862.9231525930627
2022-04-03,830.4762590959953
2022-04-04,815.0808462026915
2022-04-05,789.6635368199397
2022-04-06,745.8466572831381
2022-04-07,705.6239549079235
2022-04-08,620.4924978526154
2022-04-09,574.5695382660825
2022-04-10,553.6027425793184
2022-04-11,524.6809761429644
2022-04-12,457.1461934507753
2022-04-13,397.663390542777
2022-04-14,345.3734681536486
2022-04-15,317.7033050046688
2022-04-16,310.864124526665
2022-04-17,311.20465308670344
2022-04-18,268.1207512807799
2022-04-19,250.7706076520083
2022-04-20,251.11614236665298
2022-04-21,247.05668156236786
2022-04-22,236.58045348378158
2022-04-23,229.43038667364368
2022-04-24,226.1657456818313
2022-04-25,208.46848376254596
2022-04-26,198.4548415245001
2022-04-27,201.82093436056448
2022-04-28,206.671261800433
2022-04-29,214.12641197832383
2022-04-30,223.22157185788885
2022-05-01,236.60237612640276
2022-05-02,230.00801755983127
2022-05-03,227.61938173627752
2022-05-04,228.29575605248263
2022-05-05,239.2034962722514
2022-05-06,247.26696692366622
2022-05-07,260.90523928736354
2022-05-08,275.10793141816555
2022-05-09,255.85018685819108
2022-05-10,249.83380365030044
2022-05-11,251.68943249268048
2022-05-12,260.36819997606494
2022-05-13,272.82396021877065
2022-05-14,282.89401983539847
2022-05-15,291.020827143601
2022-05-16,273.97289423389753
2022-05-17,258.0706213718168
2022-05-18,246.91380487732806
2022-05-19,238.37410350316796
2022-05-20,231.24367163074143
2022-05-21,229.21073964051274
2022-05-22,231.4147825920297
2022-05-23,217.85098469077644
2022-05-24,215.32396433279754
2022-05-25,216.90202608649147
2022-05-26,220.5180355330341
2022-05-27,224.05925237701987
2022-05-28,225.24136692098566
2022-05-29,227.19019332110395
2022-05-30,215.8117561347221
2022-05-31,204.65588600686257
2022-06-01,198.98307423544614
2022-06-02,195.6793232414615
2022-06-03,195.0042369865045
2022-06-04,192.0240295034215
2022-06-05,194.08134372583046
2022-06-06,184.6275259502732
2022-06-07,176.29096224627517
2022-06-08,172.56045865509208
2022-06-09,168.48549716403002
2022-06-10,170.06727957094085
2022-06-11,176.889674818671
2022-06-12,181.29123217215994
2022-06-13,182.7745584126469
2022-06-14,184.29786717582243
2022-06-15,186.13021746569876
2022-06-16,186.7759662583922
2022-06-17,190.27026212101006
2022-06-18,195.36660153666395
2022-06-19,197.6763468102495
2022-06-20,192.58537247068406
2022-06-21,191.70530750170235
2022-06-22,189.80488145966052
2022-06-23,192.49771987599286
2022-06-24,191.25840032469253
2022-06-25,192.55420452959288
2022-06-26,191.01754979588478
2022-06-27,183.68704731266047
2022-06-28,181.5718452144395
2022-06-29,181.47264011658905
2022-06-30,191.53155271104427
2022-07-01,205.68784159780975
2022-07-02,223.1448689518287
2022-07-03,241.61855839126136
2022-07-04,262.57891211409265
2022-07-05,290.12944986085006
2022-07-06,324.21054100912215
2022-07-07,362.33403408811307
2022-07-08,409.9301566986074
2022-07-09,455.2670751656425
2022-07-10,499.99621355763236
2022-07-11,531.70677770022
2022-07-12,578.6350509215187
2022-07-13,629.4070980689837
2022-07-14,689.1148801479724
2022-07-15,737.8219391665572
2022-07-16,792.0309576391018
2022-07-17,844.7937970035116
2022-07-18,956.4446610214945
2022-07-19,1046.02877903455
2022-07-20,1138.025916412695
2022-07-21,1209.9911122693063
2022-07-22,1277.0117512449672
2022-07-23,1309.7933109269654
2022-07-24,1313.9705751380443
2022-07-25,1336.5806839533825
2022-07-26,1333.753873502517
2022-07-27,1342.2409394431827
2022-07-28,1326.7502911787778
2022-07-29,1304.2146212106286
2022-07-30,1276.138661176364
2022-07-31,1247.850153694988
2022-08-01,1217.4136391589288
2022-08-02,1191.2619633028385
2022-08-03,1134.4977395003812
2022-08-04,1078.9464909548792
2022-08-05,1020.8798122319267
2022-08-06,977.1751868729333
2022-08-07,944.3865376729533
2022-08-08,909.0644846285447
2022-08-09,871.6524362201066
2022-08-10,827.8712368199673
2022-08-11,786.8787569345997
2022-08-12,760.2126539695953
2022-08-13,757.2428369255821
2022-08-14,772.644590735424
2022-08-15,770.1481680859666
2022-08-16,752.8215735254545
2022-08-17,713.3087587428274
2022-08-18,669.7837634247381
2022-08-19,643.3661352465996
2022-08-20,624.781015602002
2022-08-21,598.9626939266032
2022-08-22,514.9835028509273
2022-08-23,439.0000754766396
2022-08-24,402.39702159227994
2022-08-25,387.5563199886787
2022-08-26,376.1666559193613
2022-08-27,375.8895381122379
2022-08-28,374.9471748786784
2022-08-29,377.8767655819372
2022-08-30,372.6996044894109
2022-08-31,355.23408787967765
2022-09-01,340.6167907807981
2022-09-02,329.67738868228474
2022-09-03,329.4626938417213
2022-09-04,337.1912107472778
2022-09-05,323.7666739727095
2022-09-06,317.77493073642285
2022-09-07,312.9158839590294
2022-09-08,303.2075344912075
2022-09-09,293.3741220639271
2022-09-10,288.07174089037596
2022-09-11,287.4917488216011
2022-09-12,272.2954561838839
2022-09-13,255.17807498727214
2022-09-14,241.59450047939245
2022-09-15,233.19899200785989
2022-09-16,229.73057553304767
2022-09-17,228.54076980862862
2022-09-18,227.8462417208042
2022-09-19,217.81696108058344
2022-09-20,209.92472141767075
2022-09-21,210.0518613191252
2022-09-22,215.11841960884198
2022-09-23,214.54120550896326
2022-09-24,216.5847537428959
2022-09-25,218.79582183498323
2022-09-26,213.11787267920636
2022-09-27,208.49865486849228
2022-09-28,208.0249785386917
2022-09-29,209.016444924985
2022-09-30,208.5577382667891
2022-10-01,206.6475980179061
2022-10-02,204.49201681601957
2022-10-03,199.16384599174046
2022-10-04,193.16288687489396
2022-10-05,189.1889180363615
2022-10-06,182.77470028628795
2022-10-07,179.03770397776452
2022-10-08,179.064281877145
2022-10-09,179.64591253091135
2022-10-10,176.9912826513519
