MODELO,MSE,MAPE,SMAPE,RMSE,R2_SCORE,COEF_OF_VARIATION,NOTA_GERAL
NBEATS,87.39046337960897,119760.68992829758,71.68361617073782,10.093607661356275,0.8614178594908954,48.218111769841784,2.5
NHITS,101.88091562139009,297898.0818213846,40.43211652476405,20.60086642256538,0.8384391749645522,48.88344001564359,2.0
TCN,424.3956973603818,180120.51226934395,39.7674205311246,8.621052636658403,0.8821407111282226,45.08063616353748,3.5
TFT,85.02779563029894,669676.751763252,44.753742240467965,9.34828665476241,0.8651645332279249,107.72468316691294,1.75
TRANSFORMER,74.32254856403482,116808.3152506494,42.97347801152648,9.221051763779387,0.327001346730712,52.78082314730755,2.75
