MODELO,MSE,MAPE,SMAPE,RMSE,R2_SCORE,COEF_OF_VARIATION,NOTA_GERAL
NBEATS,97.74310728610268,1378806.8457525286,40.7964771816642,9.3862547043467,0.9275647633367824,48.74492100248321,2.75
NHITS,83.6346881112139,68.3697027398799,43.031159529007354,17.79041708242838,0.8891852788455158,92.38961679599525,3.25
TCN,316.4989399667595,150757.55443485267,106.4070571451471,9.145200277260958,0.5806435993224719,47.49307142288978,1.5
TFT,54.66871516235391,171781.28667471092,43.042087711279564,7.393829532952049,0.883266451833618,38.39781125081458,3.5
TRANSFORMER,88.10177737487055,228534.35768741273,66.11236895774267,9.886511380972697,0.8704918327156407,51.342865864538425,1.5
