MODELO,MSE,MAPE,SMAPE,RMSE,R2_SCORE,COEF_OF_VARIATION,NOTA_GERAL
NBEATS,91.18086968997915,310476.86904970335,68.12748921889066,9.548867455880783,0.9232348278934681,46.02562809338512,2.75
NHITS,98.16430183470158,78325.12573855043,41.73253155615298,21.71588124250145,0.8453138004307199,49.59540685748956,2.75
TCN,471.57949813842623,179290.19885073663,74.07655470185979,9.907789957134819,0.8563182140334985,36.25122714455659,2.25
TFT,48.71539637046546,217940.51833059834,38.0967333768354,8.86155896452795,0.25689034609896755,51.459597303345916,2.75
TRANSFORMER,78.52722728180565,578898.725819833,44.32300469626257,6.979641564612431,0.8762576810112701,112.78907896323318,2.0
