MODELO,MSE,MAPE,SMAPE,RMSE,R2_SCORE,COEF_OF_VARIATION,NOTA_GERAL
NBEATS,59.41698775954873,6312.374659675288,35.61466659052518,10.774092631762784,0.9206699584194997,56.44254797267684,3.75
NHITS,101.54162867959833,9653.260388625491,55.62873023684225,7.708241547820665,0.8450154304567851,40.38138599859663,2.25
TCN,332.9976853201643,249049.55913468084,47.03987103587669,18.248224168947626,0.8644276337618662,50.125510678442254,2.0
TFT,91.55157271054618,70.01623843059029,110.641944509066,10.076786624693327,0.8777657645776457,95.59749514641678,2.25
TRANSFORMER,116.0810720378051,38.38644811146174,48.437489703802285,9.568258603870726,0.5554012207827947,52.789551001068844,2.25
