data,Obitos_Publicacao_Min,Obitos_Publicacao_Max
2021-07-17,18.880692031107237,19.235012925591278
2021-07-18,18.35208599974479,18.724733230701712
2021-07-19,18.057560009098307,18.42201248300373
2021-07-20,17.427929934720467,17.77355270991028
2021-07-21,16.34435220244275,16.64177685461717
2021-07-22,16.115055991196005,16.45942142645848
2021-07-23,15.803872783861925,16.20881166673868
2021-07-24,14.143102468787829,14.458218797932737
2021-07-25,14.027391759511373,14.343440013556416
2021-07-26,13.476149713564974,13.849587897781452
2021-07-27,13.156835458196143,13.518795347978273
2021-07-28,13.262538602244753,13.621394717532409
2021-07-29,13.335476272710979,13.567245183541141
2021-07-30,13.452891855569034,13.684677917312866
2021-07-31,12.94365218244308,13.232722042205593
2021-08-01,12.861628645363739,13.142702846251094
2021-08-02,12.660732984521433,12.946087862429176
2021-08-03,12.38975115707222,12.723504490076767
2021-08-04,12.451796332874888,12.739016433643272
2021-08-05,12.265006994877137,12.577597048720284
2021-08-06,11.950320085479643,12.300712159411031
2021-08-07,11.752307322872374,12.173219209664156
2021-08-08,11.62979801842857,11.929927781293966
2021-08-09,11.419897454148991,11.674668868869984
2021-08-10,11.15170351331717,11.419745766244429
2021-08-11,11.167448935490262,11.47588644540426
2021-08-12,11.068882879428102,11.362853686823822
2021-08-13,10.93483088929587,11.227651978222859
2021-08-14,10.816268280526566,11.10013254273564
2021-08-15,10.895594894799206,11.136656780158951
2021-08-16,10.993023842088439,11.247250527182965
2021-08-17,10.942804162371846,11.225050572353542
2021-08-18,10.93242525601115,11.183512719498799
2021-08-19,10.817736685643501,11.111273870163107
2021-08-20,10.691282116168043,10.952047394417336
2021-08-21,10.507947781333101,10.764828181565132
2021-08-22,10.551319900932427,10.800413952416235
2021-08-23,10.545061447034122,10.818287423226803
2021-08-24,10.422045204314966,10.688179332257805
2021-08-25,10.413807026642171,10.658505768869325
2021-08-26,10.264888041630758,10.555317262353395
2021-08-27,10.169144333430692,10.46860683819608
2021-08-28,10.036939703800694,10.24867219213616
2021-08-29,10.034359706873175,10.306972662196467
2021-08-30,9.899887283949138,10.24125647907404
2021-08-31,9.810992507830782,10.093037370240612
2021-09-01,9.891947687589095,10.126038961892213
2021-09-02,9.956477563684919,10.220516150854515
2021-09-03,9.816665005763067,10.067320315490921
2021-09-04,9.621139836207783,9.829772742127584
2021-09-05,9.590955807910001,9.831428873284528
2021-09-06,9.39595461323584,9.65348114669139
2021-09-07,9.125709349685392,9.379447732108655
2021-09-08,8.880434910549477,9.130778381533174
2021-09-09,8.821973899637657,9.012454866158986
2021-09-10,8.499616727295297,8.709403272838044
2021-09-11,8.172332336581432,8.46679281094296
2021-09-12,8.151176692472077,8.409333295236108
2021-09-13,7.919181885182071,8.180930172907441
2021-09-14,7.607350124195382,7.864491113923811
2021-09-15,7.411527974363501,7.668270493357839
2021-09-16,7.483939016738752,7.723028833388152
2021-09-17,7.137269441567887,7.384395258375509
2021-09-18,6.939354734999463,7.159051177780413
2021-09-19,6.912202134426881,7.186334996877177
2021-09-20,6.810311302139037,7.029773463204687
2021-09-21,6.733709027044046,6.952419924142128
2021-09-22,6.777228478851876,7.02125326831957
2021-09-23,6.906823284393332,7.161739334664348
2021-09-24,6.874150708068665,7.131514348294277
2021-09-25,6.792388671068537,6.995807162257097
2021-09-26,6.7926285472236,7.010438917023604
2021-09-27,6.866871481733733,7.064953259055896
2021-09-28,6.813241180098674,7.10646221693586
2021-09-29,6.888759189191234,7.146690119625964
2021-09-30,7.1320350294697334,7.323327096188162
2021-10-01,7.01094083793618,7.234979953769915
2021-10-02,6.79395007251188,7.075595280367234
2021-10-03,7.0263185341967445,7.265552979998533
2021-10-04,6.976977819532997,7.274142934974842
2021-10-05,6.800617397255474,7.03446608767924
2021-10-06,6.69244674374392,6.898239156743149
2021-10-07,6.667718006478044,6.915201635973058
2021-10-08,6.566792716303109,6.785426694040892
2021-10-09,6.3027105156885375,6.535375971845978
2021-10-10,6.322648374342987,6.567339859049273
2021-10-11,6.189452619607634,6.457893439203662
2021-10-12,6.12989818657729,6.351993842687649
2021-10-13,5.975324540103099,6.271032514465565
2021-10-14,6.046712726923465,6.2461840626287675
2021-10-15,5.954195467659068,6.222887267633724
2021-10-16,5.719003450580228,5.912907981747083
2021-10-17,5.685607048718865,5.913275853033182
2021-10-18,5.8024712533028,6.049341979275397
2021-10-19,5.878762509863589,6.1347847416548715
2021-10-20,5.7601925187541,5.963520588111873
2021-10-21,5.946469086785995,6.153286968090009
2021-10-22,5.980176199398917,6.221715390434703
2021-10-23,5.796798551047231,6.064389877663351
