data,Obitos_DataOcorrencia_Min,Obitos_DataOcorrencia_Max
2020-08-26,14.581252060539061,14.867534836184802
2020-08-27,13.82840240293882,14.16878582447384
2020-08-28,13.66477434418431,14.024604226380454
2020-08-29,13.238073169064858,13.495138398864166
2020-08-30,13.21162019282619,13.41912660701722
2020-08-31,12.746829828410494,13.050375775549231
2020-09-01,12.79238322299981,13.041975733404476
2020-09-02,12.724496981023321,12.97445749645392
2020-09-03,12.340454061031268,12.571665421690813
2020-09-04,12.595381390314415,12.907048540255904
2020-09-05,12.746171769417012,13.062823827685223
2020-09-06,12.940937959170164,13.234928942157197
2020-09-07,12.930408896669073,13.230868883240603
2020-09-08,12.48625365109558,12.86151876595607
2020-09-09,12.100291496023248,12.35873465550749
2020-09-10,11.329484833694053,11.579903202912593
2020-09-11,11.006554735226189,11.369048139992563
2020-09-12,10.80627243916133,11.125708694734355
2020-09-13,10.670121418701413,10.86726831625082
2020-09-14,10.573689305069022,10.79501518127965
2020-09-15,10.762945219261741,10.978903465992886
2020-09-16,10.50599983029105,10.722010373962092
2020-09-17,9.946687541999712,10.162703797640813
2020-09-18,9.880463004530476,10.158923900478438
2020-09-19,9.872715302278957,10.087378312711476
2020-09-20,9.822981048280544,10.028242035169525
2020-09-21,9.641737753992974,9.900812263466095
2020-09-22,9.717917696523545,9.88349096270681
2020-09-23,9.221727817566624,9.435047675931349
2020-09-24,8.6506193478931,8.786752177106544
2020-09-25,8.356125756532075,8.552227160441054
2020-09-26,7.995157913055079,8.208472845879141
2020-09-27,7.772737318304824,8.019738134672169
2020-09-28,7.782658298294683,7.989181593032009
2020-09-29,8.183220635422014,8.38498426418993
2020-09-30,7.955428734490326,8.129509707380603
2020-10-01,7.555313048999412,7.7692265268759115
2020-10-02,7.574044222411917,7.784791459224154
2020-10-03,7.367384780125568,7.574471978956273
2020-10-04,7.219491457199603,7.424332070393336
2020-10-05,7.285992685661869,7.5026865106504586
2020-10-06,7.439660589794571,7.637328659432345
2020-10-07,6.889591532775064,7.155885111267822
2020-10-08,6.4437193901775425,6.633114945712684
2020-10-09,6.436377556799916,6.632658489948183
2020-10-10,6.549650957098425,6.724417897600316
2020-10-11,6.6355032272465575,6.81591946647986
2020-10-12,6.762080521547832,6.9374017122275005
2020-10-13,7.098026640425172,7.28409425441359
2020-10-14,6.7484096550078965,6.911210546732261
2020-10-15,6.378346986017299,6.505617235628672
2020-10-16,6.1737451545947355,6.383680818363289
2020-10-17,5.834949401565822,6.027273318119304
2020-10-18,5.628677466774862,5.825470845336943
2020-10-19,5.569231318026141,5.758849173563946
2020-10-20,5.916948810030754,6.07557573534379
2020-10-21,5.5762045607142,5.716336221119295
2020-10-22,5.368422644422384,5.485381849758363
2020-10-23,5.793717087909434,5.9561143764437325
2020-10-24,5.825898326656045,5.982311797902306
2020-10-25,6.023823506980973,6.167426013626247
2020-10-26,6.248611870135353,6.409214452147964
2020-10-27,6.757851383089971,6.925439097659488
2020-10-28,6.289026866850245,6.466493013597791
2020-10-29,6.123846742102958,6.260803645169996
2020-10-30,6.3376993986942685,6.480491927429064
2020-10-31,6.150254974646974,6.307798088941252
2020-11-01,6.271032055617499,6.48485439943185
2020-11-02,6.376146298814969,6.551698882025214
2020-11-03,6.929562011970554,7.079644927301738
2020-11-04,6.818759991019317,6.975640119979416
2020-11-05,6.747145184695007,6.956550709274155
2020-11-06,6.998275425897393,7.172146278966704
2020-11-07,6.8939651336374945,7.077223656907537
2020-11-08,6.981834525853722,7.189486558792035
2020-11-09,6.886266681213408,7.089718988622063
2020-11-10,7.340158191993019,7.520626195271512
2020-11-11,7.012383459561133,7.162462172196877
2020-11-12,6.734457388026814,6.903620006741419
2020-11-13,6.966784742850646,7.16727102372625
2020-11-14,6.730775608077875,6.904064654743395
2020-11-15,6.74555797214886,6.951647764674356
2020-11-16,6.870746354936083,7.044255120386944
2020-11-17,7.3381247238253735,7.489480111980904
2020-11-18,7.032047607226542,7.257968826266531
2020-11-19,7.034128058108115,7.21065613081622
2020-11-20,7.2796447489522755,7.485698079081262
2020-11-21,7.29207272471012,7.456622417958305
2020-11-22,7.667403445317,7.851334717380935
2020-11-23,7.91379368371996,8.063106181344562
2020-11-24,8.371070563536074,8.566018130250255
2020-11-25,8.031830978790826,8.166568847872542
2020-11-26,7.86215171592899,8.032693095779868
2020-11-27,8.001221203087324,8.158831996830209
2020-11-28,7.6855919816364775,7.891721709287585
2020-11-29,7.877474951803503,8.071967259215336
2020-11-30,7.816127904921529,7.980529583313213
2020-12-01,8.111730930015526,8.282626974665293
2020-12-02,7.85025569495494,7.9844957113884245
2020-12-03,7.72507297592504,7.873338437511658
2020-12-04,7.955262680881844,8.163518596428109
2020-12-05,7.909138634077998,8.100229867508455
2020-12-06,8.314790883061725,8.48934396114057
2020-12-07,8.61737775864807,8.785602148271717
2020-12-08,9.21939259084414,9.418004362218863
2020-12-09,9.146506926714999,9.329874320179531
2020-12-10,9.282644297736276,9.437833436502432
2020-12-11,9.68046581525871,9.897375131891641
2020-12-12,9.798240385269853,9.959533312604096
2020-12-13,10.257347008052658,10.4342528192474
2020-12-14,10.345208333776625,10.602824778020473
2020-12-15,10.791786214210196,11.06123508517379
2020-12-16,10.56535405643695,10.734626629726634
2020-12-17,10.491411264931028,10.671209723638135
2020-12-18,10.729533069399718,10.922838013137135
2020-12-19,10.769688777115178,10.96207784982606
2020-12-20,11.093661984477787,11.278468368673959
2020-12-21,11.273381083831367,11.5149508105252
2020-12-22,11.779821556875763,11.980109605020477
2020-12-23,11.771332613635813,12.031388102419557
2020-12-24,11.731964912589193,11.937752982899543
2020-12-25,11.994914386251784,12.160440382015473
2020-12-26,11.83133118492365,12.110108838603455
2020-12-27,12.08548769496099,12.352917466557766
2020-12-28,12.056720093593768,12.269366061959257
2020-12-29,12.385575149134638,12.691131537870378
2020-12-30,12.203108288745359,12.39065963128534
2020-12-31,11.961693800652455,12.175960868657096
2021-01-01,12.102488874740144,12.276035791025869
2021-01-02,11.92356431460986,12.153094379903742
2021-01-03,12.17735104513178,12.348442754936121
2021-01-04,12.192171353562124,12.372860217486055
2021-01-05,12.527256554646652,12.734543064811385
2021-01-06,12.217822237861407,12.411815339322393
2021-01-07,12.244962444338764,12.413066234505555
2021-01-08,13.65221156778345,13.835603027147977
2021-01-09,14.873637894631848,15.051528363083868
2021-01-10,15.846412191392432,16.094961452466944
2021-01-11,16.207484384849366,16.403604881610477
2021-01-12,17.076421304457458,17.334565081032576
2021-01-13,17.775798313507437,18.0049851274602
2021-01-14,18.2910059604322,18.48167099870215
2021-01-15,19.35407342856681,19.633630973142125
2021-01-16,20.598173923047515,20.835648178517797
2021-01-17,22.036859132529592,22.361148573982636
2021-01-18,23.70483027959113,24.05010410721588
2021-01-19,25.659101698344347,25.93750426683085
2021-01-20,25.8874198277315,26.104485234615936
2021-01-21,27.544689479376817,27.812485369884357
2021-01-22,27.717919359261046,27.96705562276885
2021-01-23,29.313023387026565,29.556465801786278
2021-01-24,29.89097987551696,30.201605966991508
2021-01-25,31.27997531289291,31.58648294280066
2021-01-26,31.480379562294473,31.77762209084681
2021-01-27,32.539676950831804,32.77924858663164
2021-01-28,33.05076486108321,33.28573312644751
2021-01-29,32.87687427688708,33.22943545118152
2021-01-30,33.55557679305023,33.850657458384006
2021-01-31,33.241167705441946,33.6527756885948
2021-02-01,34.64403963283261,35.03368976634172
2021-02-02,35.69383473853751,36.10160461385276
2021-02-03,36.30619889588232,36.619582453078735
2021-02-04,34.93297791891812,35.39196671474711
2021-02-05,37.277050557581504,37.78845460186481
2021-02-06,38.435161575132014,38.88763082454023
2021-02-07,39.384995111577275,39.87572832925571
2021-02-08,41.32867669700856,42.02079608720894
2021-02-09,43.31409353580214,43.84869985964894
2021-02-10,44.622553287260565,45.274325522922
2021-02-11,43.9626803567018,44.53582746082636
2021-02-12,44.47980457349867,45.126665833644545
2021-02-13,44.88132650387262,45.28464399593702
2021-02-14,44.38721266917996,44.874765170399456
2021-02-15,44.58095418188036,45.143002474700104
2021-02-16,44.083107135660946,44.6277695405148
2021-02-17,43.968024140779924,44.47082490796148
2021-02-18,42.40642259936004,43.093017852997434
2021-02-19,42.35732837548207,42.9870924635497
2021-02-20,42.946719658178374,43.478279176489266
2021-02-21,42.51340123964122,43.07191667800293
2021-02-22,43.188596021050635,43.86578746527605
2021-02-23,43.5399423294589,44.027071096468546
2021-02-24,44.084860130154375,44.66161106405894
2021-02-25,43.51659528590517,43.97432130456083
2021-02-26,43.6536498211074,44.22408684849848
2021-02-27,43.78658912067639,44.31544883195286
2021-02-28,43.24310156128364,43.79353870367015
2021-03-01,43.33509268984987,43.927058168688404
2021-03-02,43.86622915474404,44.30771361887874
2021-03-03,44.41628415938723,44.909808699691595
2021-03-04,43.624752369673,44.222262590576975
2021-03-05,43.34326888433983,43.87750533461152
2021-03-06,43.65076142393977,44.326876813403395
2021-03-07,43.884751385513134,44.348816014081336
2021-03-08,45.101261347187936,45.6246409874994
2021-03-09,47.7130829640827,48.186992203640806
2021-03-10,51.23692421817906,51.86512340763448
2021-03-11,53.27808392779954,53.95770947706338
2021-03-12,56.3466842918785,56.98602726793482
2021-03-13,59.66349911136711,60.57836088523989
2021-03-14,61.97015226923839,62.927914707085506
2021-03-15,64.49028381781089,65.30203322275901
2021-03-16,66.98017108468757,67.8697106378703
2021-03-17,70.20332292120077,71.31146092331751
2021-03-18,71.49526880605562,72.45970388393228
2021-03-19,72.65725230227102,73.87319603540784
2021-03-20,74.42222447887143,75.79233813021895
2021-03-21,75.57675529956398,77.06370061212199
2021-03-22,77.70787902420739,79.01029411100053
2021-03-23,80.04534854840215,81.06097623872112
2021-03-24,82.2267168263114,83.64860211601726
2021-03-25,83.36915161032331,85.06344070890458
2021-03-26,84.90085070427583,86.11255170357728
2021-03-27,85.80766857535953,87.30705395541942
2021-03-28,86.46076735817537,88.52319271301107
2021-03-29,88.20710608783997,89.79695140117715
2021-03-30,89.54126797729703,91.30716757818247
2021-03-31,91.18887959268562,92.68754932544078
2021-04-01,91.28352072541158,92.80742618730146
2021-04-02,92.38351675823375,93.91504297650864
2021-04-03,92.72930691718447,94.39200571741625
2021-04-04,92.83586714553826,94.24814995596881
2021-04-05,92.07854511125079,93.35952261951783
2021-04-06,92.13829758838827,93.55964293258853
2021-04-07,91.3546921551653,93.0915282076882
2021-04-08,89.83323977382709,91.4942734790462
2021-04-09,89.64546295745559,91.13571483015039
2021-04-10,89.11679125612159,90.83503058483852
2021-04-11,88.50790380767042,90.08684287255984
2021-04-12,88.08967822867767,89.27166647176499
2021-04-13,87.05130821787861,88.63097915690356
2021-04-14,86.00824303932451,87.61309584726853
2021-04-15,84.2705087950635,85.65981628683039
2021-04-16,82.67812945534867,83.93886992963213
2021-04-17,80.23713838136412,81.21965731349984
2021-04-18,77.08676118610279,78.03321194397837
2021-04-19,73.39238210974653,74.4929186268725
2021-04-20,70.99294210080915,71.83729043151223
2021-04-21,68.16842176845758,69.14271620678024
2021-04-22,64.3936683669189,65.2671870779331
2021-04-23,61.96054157597091,62.78623376389272
2021-04-24,58.96930660492314,59.81337429802401
2021-04-25,55.24768661047115,55.82401369991564
2021-04-26,52.53764225075343,53.20829079720181
2021-04-27,51.2130063851874,52.0580600579134
2021-04-28,49.246130302309666,49.939639670547685
2021-04-29,47.02798788436854,47.6118266828274
2021-04-30,44.863291537923544,45.40764419736696
2021-05-01,42.72183673940895,43.33073339363355
2021-05-02,40.46571423926142,41.14531820283356
2021-05-03,39.25221794513356,39.76131193029003
2021-05-04,38.0107351178469,38.546049711850586
2021-05-05,37.31158788765671,37.95267278833698
2021-05-06,35.63642140422671,36.11400828427175
2021-05-07,34.76558627338246,35.209992537416696
2021-05-08,34.03341499358034,34.56016485193147
2021-05-09,32.74478346070597,33.162749815540046
2021-05-10,32.12169289553251,32.52506887976187
2021-05-11,31.794939268474586,32.22063028835116
2021-05-12,31.58334899100855,31.978582609202714
2021-05-13,30.4196224192143,30.79212306871662
2021-05-14,29.764679699499723,30.091431418809385
2021-05-15,29.214759958726084,29.5697876116106
2021-05-16,28.404337122405156,28.70312708970539
2021-05-17,27.666237084453623,28.038302899474086
2021-05-18,27.670321663566508,28.09504529514095
2021-05-19,27.800273925759203,28.062834451787115
2021-05-20,27.19883247895181,27.556168943945217
2021-05-21,27.117331680175088,27.438040833286497
2021-05-22,27.14639167499683,27.4877999842601
2021-05-23,26.96288812551951,27.24092970258649
2021-05-24,26.348490481493585,26.609311092425138
2021-05-25,26.184048874082745,26.51711100314723
2021-05-26,26.38423151969647,26.74045565403121
2021-05-27,25.936093489914974,26.25541124199803
2021-05-28,26.14828660208341,26.559835130640753
2021-05-29,26.417163282124243,26.764402760957857
2021-05-30,26.52548798812064,26.83821251284843
2021-05-31,25.86752151100655,26.195386361292176
2021-06-01,26.29361513765048,26.540334748787803
2021-06-02,26.733484884938967,27.028951259425824
2021-06-03,25.463651448290754,25.826674434999212
2021-06-04,25.48376752163978,25.901880144959428
2021-06-05,24.937382002210047,25.28251147866862
2021-06-06,24.964164553909058,25.255050137292162
2021-06-07,24.350290138700625,24.633647766175443
2021-06-08,24.588865449387068,24.873872141232695
2021-06-09,24.694205462050455,24.990759772982937
2021-06-10,23.745012007087485,23.970100063337096
2021-06-11,24.166057822702705,24.43044348272739
2021-06-12,24.49429254259155,24.793859261966812
2021-06-13,24.510633880996796,24.802252246913007
2021-06-14,24.02841236029911,24.316226147568354
2021-06-15,24.05593304751671,24.30235905709099
2021-06-16,23.964710329034208,24.19305365028995
2021-06-17,22.50433512257697,22.788856856755242
2021-06-18,21.761209612611232,21.996266463085025
2021-06-19,20.91250375534148,21.24833857722745
2021-06-20,20.81355711594923,21.0705736571014
2021-06-21,19.816966858408556,20.07282967520605
2021-06-22,19.294914405287603,19.544334295679207
2021-06-23,18.912244052330767,19.14403314568515
2021-06-24,17.676935374417585,17.914570019511665
2021-06-25,17.417654670022618,17.69242991827757
2021-06-26,16.906573384744842,17.285080044982873
2021-06-27,16.755592396250414,17.132017856899306
2021-06-28,15.750646251623575,16.065415885639748
2021-06-29,15.118194808010491,15.433276821102153
2021-06-30,14.703971761202684,14.962799561081626
2021-07-01,13.906232345778147,14.179990244265678
2021-07-02,13.768942178752733,14.001056625844758
2021-07-03,13.410677905512998,13.614415684220695
2021-07-04,13.592396753065877,13.842829729010319
2021-07-05,13.220567482600158,13.540579966690592
2021-07-06,13.093891324455075,13.326631977262316
2021-07-07,13.460052190187364,13.637490165312144
2021-07-08,13.05428228569635,13.248612273771034
2021-07-09,13.134312938388803,13.342198893555365
2021-07-10,12.975705032580244,13.211152694661697
2021-07-11,13.162399894824597,13.367314366288424
2021-07-12,12.524573252633925,12.781546722569503
2021-07-13,11.993475464718298,12.186587030219702
2021-07-14,11.955115604635461,12.155089333496031
2021-07-15,11.218056734739331,11.396265413006509
2021-07-16,11.015337027099738,11.192913506853913
2021-07-17,10.690178789749057,10.891172305284165
2021-07-18,10.650714561478592,10.844002166510498
2021-07-19,10.297504583743978,10.505493997931518
2021-07-20,10.294406281388328,10.536259479816728
2021-07-21,10.68910379786282,10.853128019499255
2021-07-22,10.00847550602466,10.150594675234414
2021-07-23,9.894304841316757,10.037134426925672
2021-07-24,9.717644518528871,9.947331154453801
2021-07-25,9.623919157402508,9.811749109955281
2021-07-26,9.320623215463126,9.511881428564179
2021-07-27,9.261879761032155,9.437937877025627
2021-07-28,9.387819684186775,9.593861463100467
2021-07-29,8.645679666477081,8.803268202734895
2021-07-30,8.50203769515324,8.704624147297755
2021-07-31,8.61978264748299,8.786169750470657
2021-08-01,8.409270674274389,8.608937452455445
2021-08-02,8.213867307186215,8.369291841478459
2021-08-03,8.070485057876233,8.244089167356824
2021-08-04,8.221912019087188,8.368359025991323
2021-08-05,7.63834913058542,7.786015401807871
2021-08-06,7.492414848386981,7.6687616774911485
2021-08-07,7.471126679636503,7.613147515554797
2021-08-08,7.2132566634420305,7.392591136951374
2021-08-09,7.084821986952802,7.266681621580519
2021-08-10,6.875517746197036,7.045597015967759
2021-08-11,6.9209854895529,7.131304266521915
2021-08-12,6.428465942932394,6.569660553501639
2021-08-13,6.337905582152049,6.488081033393051
2021-08-14,6.341841328027781,6.533676861393543
2021-08-15,6.150662887452496,6.323140773083355
2021-08-16,6.217856533312382,6.365978289092357
2021-08-17,6.200636235362596,6.362063873108352
2021-08-18,6.394087816768442,6.529571947339218
2021-08-19,5.9065029700291385,6.057846658312216
2021-08-20,5.789497372426048,5.982730558126445
2021-08-21,5.799649468212472,5.981212272335996
2021-08-22,5.710250878706613,5.889744407941971
2021-08-23,5.7912786743752545,5.940280048160631
2021-08-24,5.70302891609309,5.877022007860263
2021-08-25,5.844423210337061,5.941840759805649
2021-08-26,5.418597454001172,5.561368766229663
2021-08-27,5.3836321285864095,5.543744543719029
2021-08-28,5.286490127250949,5.454761125216318
2021-08-29,5.182538788472404,5.31668025077598
2021-08-30,5.186582161440427,5.3204520618336035
2021-08-31,5.043209212910348,5.137840245504087
2021-09-01,5.0734539866018356,5.261320438311762
2021-09-02,4.724662552014578,4.8779952418919335
2021-09-03,4.716109955660702,4.859632611254962
2021-09-04,4.623340329397549,4.748259985363183
2021-09-05,4.475614922278088,4.6221485015394865
2021-09-06,4.627838474172179,4.764947946257179
2021-09-07,4.563360028053678,4.694444258443044
2021-09-08,4.478373067461821,4.621321045509628
2021-09-09,4.135329577573439,4.2819296967761
2021-09-10,4.0801708173266515,4.22751137277087
2021-09-11,4.033967851130954,4.164169024608724
2021-09-12,3.889692369278991,4.032912878975288
2021-09-13,4.029764578967274,4.178448958012199
2021-09-14,4.060512494311564,4.188201510856624
2021-09-15,4.144384070790354,4.234529982641615
2021-09-16,3.9611674710874705,4.10269092671388
2021-09-17,3.921635921195417,4.04349857851531
2021-09-18,3.9504900276003054,4.066808154323082
2021-09-19,3.8815187921735377,4.011662542787232
2021-09-20,4.03925018202527,4.129834579899123
2021-09-21,4.119879267442861,4.224314892547226
2021-09-22,4.060939719207262,4.184887024576651
2021-09-23,3.95409552552641,4.0747021408842
2021-09-24,3.868828920295309,3.976593340002204
2021-09-25,3.8327479368237234,3.945338716762015
2021-09-26,3.7196399405566294,3.8244520333366703
2021-09-27,3.83408946136054,3.9569810506046714
2021-09-28,3.7804842808102848,3.9068006101974193
2021-09-29,3.712745801937632,3.8534012511525844
2021-09-30,3.717057846957973,3.8236321291723985
2021-10-01,3.5982974679351374,3.7222270295342845
2021-10-02,3.505331506351624,3.620035990111493
2021-10-03,3.382924020935706,3.5232886993609043
2021-10-04,3.520264274332338,3.630280368686343
2021-10-05,3.6154782958219824,3.7450141721437946
2021-10-06,3.6123113804898255,3.7130355670583817
2021-10-07,3.649843315358295,3.7599581111319553
2021-10-08,3.712182115427977,3.8391471840117988
2021-10-09,3.701019562219115,3.8112825918811484
2021-10-10,3.603016915289958,3.757404736295481
2021-10-11,3.9244666110336555,4.035257593394046
2021-10-12,4.183649656806894,4.340533940670613
2021-10-13,4.153721774010581,4.285468650438612
2021-10-14,4.138116686502717,4.251698055662205
2021-10-15,4.251412288082385,4.345221576962576
2021-10-16,4.202746340219882,4.327260629537321
2021-10-17,4.003980506170676,4.118959377076086
2021-10-18,4.259264236926134,4.401454245391693
2021-10-19,4.48538706148992,4.596337417522096
2021-10-20,4.314132599715825,4.433601328519932
2021-10-21,4.30388179826977,4.438707472387825
2021-10-22,4.423399145395733,4.534745500825154
2021-10-23,4.46312853251172,4.57469295702817
2021-10-24,4.257553911845303,4.40700684890846
2021-10-25,4.62606100730307,4.743352488365189
2021-10-26,4.878601517507511,4.990170973227844
2021-10-27,4.650133564882,4.7716975882055825
2021-10-28,4.6139635154436816,4.704406408739386
2021-10-29,4.760507569347677,4.889648543585742
2021-10-30,4.714856506524804,4.825624325403093
2021-10-31,4.531096999490062,4.6376456407669515
2021-11-01,4.876478110222583,4.980840999737392
2021-11-02,5.244639959215841,5.369801223867274
2021-11-03,5.061843159692767,5.186689175253159
2021-11-04,5.079174850579869,5.235874216397755
2021-11-05,5.433607858476905,5.523583260349491
2021-11-06,5.403131240738605,5.547266331046433
2021-11-07,5.193296535974097,5.314882459464258
2021-11-08,5.458851449510786,5.574615046395968
2021-11-09,5.80174714049689,5.916653730457736
2021-11-10,5.4710371861589,5.576473168175468
2021-11-11,5.459258036220323,5.5567253338136755
2021-11-12,5.667241300462759,5.769161433700504
2021-11-13,5.738513767931686,5.886907912889339
2021-11-14,5.630589265654409,5.746234363011806
2021-11-15,6.1117993598081695,6.245435763941516
2021-11-16,6.648210413969092,6.800045158247046
2021-11-17,6.427117060124447,6.5300838608814065
2021-11-18,6.461148854488697,6.639551083148586
2021-11-19,6.641883098367893,6.767098705806355
2021-11-20,6.601767680450297,6.730476622918729
2021-11-21,6.4273901966467974,6.590274911331223
2021-11-22,6.838394763142586,6.980936223191238
2021-11-23,7.353200794486752,7.4811291477102095
2021-11-24,7.201178233193156,7.337048779860168
2021-11-25,7.321128889405601,7.430635128589284
2021-11-26,7.553521568538674,7.704201099933123
2021-11-27,7.592454288019598,7.705523630495142
2021-11-28,7.513250655640288,7.6585799953175675
2021-11-29,7.887295206191581,8.062522870813567
2021-11-30,8.286483677747487,8.424889940375552
2021-12-01,8.071681166206655,8.220793558005873
2021-12-02,8.168915665857202,8.336872130061845
