data,Obitos_Publicacao_Min,Obitos_Publicacao_Max
2020-04-11,2.1139359202147014,2.3316992794313256
2020-04-12,2.342196479814658,2.550960041470259
2020-04-13,3.484396392289597,3.713534714830966
2020-04-14,4.164427489728032,4.450512334236412
2020-04-15,3.1703145435165565,3.438036739560751
2020-04-16,3.8453674978726315,4.0994859845428575
2020-04-17,4.490442223498535,4.701342920926292
2020-04-18,5.3316419859060815,5.7173751429077075
2020-04-19,5.724716111646346,6.022741305296781
2020-04-20,6.9566354889941255,7.387500993490527
2020-04-21,8.507934202050086,8.887904253388578
2020-04-22,8.697973890287622,9.143233004091568
2020-04-23,9.188392878752506,9.700612236101549
2020-04-24,10.102014187733868,10.600920125637044
2020-04-25,11.503047087354453,11.970019676988844
2020-04-26,12.530538127013966,13.144404524189124
2020-04-27,14.223871378958158,15.053335356929633
2020-04-28,15.585203652601235,16.234273143705664
2020-04-29,16.738060842019706,17.618225709163077
2020-04-30,17.52335585582169,18.611033164640432
2020-05-01,19.00257851626132,20.226815862127626
2020-05-02,21.137121991699473,22.267104279093193
2020-05-03,23.44525843062769,24.719047791489356
2020-05-04,26.066592549945202,27.452729116578674
2020-05-05,27.638856146688198,29.2716034733488
2020-05-06,29.549401174593815,31.272190512671315
2020-05-07,31.668927534045253,33.897426864672326
2020-05-08,34.49953809538388,36.314902087979824
2020-05-09,37.468610732860235,39.97593620853046
2020-05-10,40.70760186148154,42.64400093358572
2020-05-11,45.034585166332775,47.19522032683434
2020-05-12,48.2713766109795,50.2343574680998
2020-05-13,51.409807519647785,53.527298326061555
2020-05-14,54.320445909527116,56.9741738906288
2020-05-15,58.658437657294826,60.73511957430181
2020-05-16,62.29431187510759,64.96056760442467
2020-05-17,65.18016927623968,67.95574589649387
2020-05-18,69.79130980235718,71.8836556449069
2020-05-19,71.36395847582855,74.02034035619683
2020-05-20,74.11650345597758,77.6783184809071
2020-05-21,79.46119382596706,81.8481694992826
2020-05-22,83.14283080449118,87.28830390851718
2020-05-23,86.2488735759385,90.00127198284254
2020-05-24,89.2054893689236,94.05861846169566
2020-05-25,91.86959658618318,96.6006292810563
2020-05-26,93.57384787879873,97.70763787428001
2020-05-27,94.48441169627793,98.1422890559362
2020-05-28,95.0849850497648,98.50873017815483
2020-05-29,94.37726874618215,99.72475168135536
2020-05-30,94.64622205568854,100.20052533792233
2020-05-31,93.05453674490526,96.8154765737548
2020-06-01,90.84666402531965,94.87369697079973
2020-06-02,88.00415434675097,93.59883620221535
2020-06-03,84.88209239607976,89.78663098920457
2020-06-04,84.09850452121441,88.3091768187852
2020-06-05,83.41205806433219,87.02700881252908
2020-06-06,81.41636444723203,85.91484168375617
2020-06-07,79.66820784407872,84.43544330406046
2020-06-08,78.8227894350955,83.2466943672042
2020-06-09,79.76006139404257,82.4631429859403
2020-06-10,78.70436935698886,81.41214352767409
2020-06-11,75.54058482908592,78.68992623029955
2020-06-12,74.29685863082555,76.8034282663066
2020-06-13,71.15214601079553,73.98322412828966
2020-06-14,69.03352766615289,71.7781296455392
2020-06-15,67.16249834416563,68.94879216116927
2020-06-16,64.9322992368819,66.77203799166425
2020-06-17,62.236470732296894,64.30720278666155
2020-06-18,58.40733909208147,59.752175078475375
2020-06-19,56.193691773610574,57.7801632520309
2020-06-20,54.34090077088446,55.43484447037329
2020-06-21,52.096222434357685,53.30687652844597
2020-06-22,51.414072550075765,52.79757256504355
2020-06-23,51.30636311787675,52.45991567700653
2020-06-24,49.34895295891838,50.65969081922186
2020-06-25,47.19692222649885,48.01518017418838
2020-06-26,45.19708870343369,45.98055491214544
2020-06-27,43.19812346877832,44.31519697401217
2020-06-28,41.289572896758536,42.009657499327496
2020-06-29,39.51946361399106,40.33034149896772
2020-06-30,38.82627576172187,39.54097333002195
2020-07-01,37.592593546684164,38.35140788120569
2020-07-02,36.64166394223938,37.24986480399577
2020-07-03,36.28368143770588,37.018479124345866
2020-07-04,36.25256311683216,36.71917611887242
2020-07-05,35.886966438416735,36.48870630551617
2020-07-06,35.64486403469456,36.172787751587165
2020-07-07,35.56955235922819,36.21298286677863
2020-07-08,34.574015831039354,35.124088549397165
2020-07-09,33.247804461094034,33.86402715449072
2020-07-10,31.91732990341185,32.64369817277607
2020-07-11,31.217102243507583,31.778570100390027
2020-07-12,30.061050722685977,30.623244069094685
2020-07-13,28.809978194946073,29.36428597178326
2020-07-14,28.17490093102466,28.77243867730295
2020-07-15,27.263480541841197,27.792185001908326
2020-07-16,26.322794465669286,26.793991026342173
2020-07-17,26.462812779819664,26.889698386561587
2020-07-18,26.36098003734836,26.971917294896283
2020-07-19,26.646238115186602,27.07489732979396
2020-07-20,26.72883507950185,27.217319462671224
2020-07-21,27.046508691173802,27.65080333328518
2020-07-22,27.126021960123232,27.70934992365058
2020-07-23,26.47862011412885,27.088931615223633
2020-07-24,26.72481958176026,27.254726649356343
2020-07-25,26.635460234117208,27.140540255840314
2020-07-26,26.38302576136499,26.96815485077697
2020-07-27,26.288116471150097,26.7581986998816
2020-07-28,26.133692526343374,26.813985918722505
2020-07-29,25.646883442089177,26.36924374183132
2020-07-30,24.701570993656013,25.3308815295075
2020-07-31,24.774461556369992,25.292581719920708
2020-08-01,24.362459824380487,24.849238540460085
2020-08-02,24.085036666356437,24.63506238227219
2020-08-03,23.12298575519454,23.713164695128
2020-08-04,22.753262215876816,23.409279780431504
2020-08-05,21.861698886815752,22.206046998140064
2020-08-06,20.56411604462301,21.137682550216276
2020-08-07,20.25273473805369,20.770025034950294
2020-08-08,19.59793844529169,20.066277440241873
2020-08-09,19.488774260389626,20.030564071244253
2020-08-10,18.918843307948727,19.357651032991466
2020-08-11,17.960907618538826,18.511688700909104
2020-08-12,17.095001499617773,17.424813561468554
2020-08-13,16.472677941804765,16.863533046733238
2020-08-14,16.67499452992151,17.10880008383204
2020-08-15,16.565115972433414,16.890527783786357
2020-08-16,16.84629374243821,17.3220605820722
2020-08-17,16.571847443507664,16.932821278001466
2020-08-18,16.03665704902181,16.406773412917406
2020-08-19,15.716840186047751,15.993763612225148
2020-08-20,15.433958391516045,15.759596301813607
2020-08-21,15.45412810294174,15.889320996557926
2020-08-22,15.246963312759247,15.704169693755262
2020-08-23,15.376416630713248,15.798095505107929
2020-08-24,15.376218786637239,15.780227719230146
2020-08-25,15.211862058795003,15.655609657299442
2020-08-26,14.90655417588012,15.300977144484818
2020-08-27,14.479904943322886,14.956641671024423
2020-08-28,14.655417070944079,15.015879296568928
2020-08-29,14.180323831651883,14.584693459948376
2020-08-30,13.839114069364342,14.33436451976604
2020-08-31,13.652952802581801,14.137848385361275
2020-09-01,13.399840514690398,13.79346583302367
2020-09-02,13.304985630774414,13.689007637655182
2020-09-03,12.889475433737257,13.179985047383942
2020-09-04,12.9731369708735,13.341028546583534
2020-09-05,12.638085543718848,12.964155170175873
2020-09-06,12.645163667722194,12.964243507822617
2020-09-07,12.496691029566659,12.875612590223524
2020-09-08,11.970233024458727,12.260774833004072
2020-09-09,11.593716898209756,11.905177552856035
2020-09-10,10.672565520185886,11.02756390461291
2020-09-11,10.371933016413651,10.615543496603879
2020-09-12,9.787103331334695,10.13247072613374
2020-09-13,9.585637627220533,9.910417684502171
2020-09-14,9.324460427182329,9.52984982429986
2020-09-15,9.121084816657465,9.471785855212142
