MODELO,COEF_ANGULAR,MEAN,STD,NOTA_GERAL
TCN,-0.0195511605825396,-9.83585327834869,206.80615644799803,2.0
TFT,-0.09522442493128265,-53.52928322083428,172.92088475656948,1.0
NBEATS,-0.051358203439598564,-62.252350517587224,162.40803990193908,1.5
NHITS,0.06132916441837699,42.70112221019703,152.97993403239593,2.0
TRANSFORMER,0.11087296177296221,63.96860304052918,150.78264547995857,1.0
