MODELO,COEF_ANGULAR,MEAN,STD,NOTA_GERAL
TCN,-0.10373088691193982,-45.41661699362961,555.8867744854687,1.25
TFT,-0.03478795184669425,-19.55545297617428,333.8171335951347,2.25
NHITS,0.12037858820508837,79.89587920385021,285.6455944669603,1.0
TRANSFORMER,0.15149222704393425,104.30212006748589,260.9432575743794,0.75
NBEATS,-0.0869802211913719,-57.64791502028313,185.37820594976773,2.25
