data,Obitos_Publicacao_MM_atual_PA
2021-08-10,11.30452472409462
2021-08-11,11.315895334640913
2021-08-12,11.21604748453779
2021-08-13,11.120619064458667
2021-08-14,10.942383393498325
2021-08-15,11.010761907188957
2021-08-16,11.116333283577596
2021-08-17,11.10255330308048
2021-08-18,11.064169211540326
2021-08-19,10.98923907842405
2021-08-20,10.82723695811432
2021-08-21,10.635693791679888
2021-08-22,10.69149681148421
2021-08-23,10.67393079035006
2021-08-24,10.580724774347184
2021-08-25,10.572199721836832
2021-08-26,10.456952980219643
2021-08-27,10.293739813557384
2021-08-28,10.143592584663873
2021-08-29,10.146891090195979
2021-08-30,10.030891003073323
2021-08-31,9.95366087209996
2021-09-01,10.00625943161785
2021-09-02,10.102790823271764
2021-09-03,9.926100584276682
2021-09-04,9.716086105627312
2021-09-05,9.689373899569086
2021-09-06,9.513097838098842
2021-09-07,9.219322576801334
2021-09-08,9.022818140224427
2021-09-09,8.917337551080497
2021-09-10,8.589946846844782
2021-09-11,8.319099675908742
2021-09-12,8.272796291709318
2021-09-13,8.08315114156102
2021-09-14,7.7210831873103665
2021-09-15,7.575827446582697
2021-09-16,7.589405604400249
2021-09-17,7.256451734335992
2021-09-18,7.030511372649714
2021-09-19,7.064165644605771
2021-09-20,6.917347690507536
2021-09-21,6.8294337406127985
2021-09-22,6.899312832469257
2021-09-23,7.042630448750274
2021-09-24,6.968687774815741
2021-09-25,6.890716726498349
2021-09-26,6.885376303721864
2021-09-27,6.95409433247795
2021-09-28,6.958780464018081
2021-09-29,7.004735527351479
2021-09-30,7.220630340481103
2021-10-01,7.125925175895054
2021-10-02,6.971839331639855
2021-10-03,7.156689248153923
2021-10-04,7.10843480999695
2021-10-05,6.946224773359836
2021-10-06,6.788750604152337
2021-10-07,6.795872811936972
2021-10-08,6.6432142771530795
2021-10-09,6.413663873300668
2021-10-10,6.455232769617081
2021-10-11,6.34920279222945
2021-10-12,6.258966727119686
2021-10-13,6.093768093397244
2021-10-14,6.13483436748227
2021-10-15,6.079299402132771
2021-10-16,5.8159663531319925
2021-10-17,5.827305933431254
2021-10-18,5.946559257739406
2021-10-19,5.988422850066717
2021-10-20,5.832466056828486
2021-10-21,6.037605617909592
2021-10-22,6.092630661629249
2021-10-23,5.940152922384888
2021-10-24,6.009781493854225
2021-10-25,6.14742318086641
2021-10-26,6.197833383312315
2021-10-27,6.021225856736245
2021-10-28,6.246271584193473
2021-10-29,6.151659384331479
2021-10-30,5.993306665337291
2021-10-31,5.994945170625795
2021-11-01,6.067908957361416
2021-11-02,6.216169758345022
2021-11-03,5.9400840523837
2021-11-04,6.065865536120227
2021-11-05,5.947943898831915
2021-11-06,5.62808324954584
2021-11-07,5.493242996801875
2021-11-08,5.511158216228387
2021-11-09,5.440132091302291
2021-11-10,5.07697245775648
2021-11-11,5.139635694462605
2021-11-12,5.083467973434908
2021-11-13,4.979639218916787
2021-11-14,4.922785659491455
2021-11-15,5.11016109217268
2021-11-16,5.522562887503861
2021-11-17,5.488710406775672
2021-11-18,5.803819514052773
2021-11-19,5.826089467573631
2021-11-20,5.9156987458194275
2021-11-21,5.927391240863862
2021-11-22,6.448960505684041
2021-11-23,6.888341846461064
2021-11-24,6.945209707490369
2021-11-25,7.156049428851097
2021-11-26,7.145770275877849
2021-11-27,7.096951514121142
2021-11-28,7.010326809018125
2021-11-29,7.5135586819126905
2021-11-30,7.90878627501927
2021-12-01,7.875024552008638
2021-12-02,8.034375593266725
2021-12-03,8.14444073099862
2021-12-04,8.150458581953847
2021-12-05,8.073350227066301
2021-12-06,8.418211036189135
2021-12-07,8.59431520949603
2021-12-08,8.72421676093746
2021-12-09,8.886363524588878
2021-12-10,8.84097123013331
2021-12-11,8.826432622599667
2021-12-12,8.618965289851857
2021-12-13,8.845352405262519
2021-12-14,8.91795776237545
2021-12-15,8.989547156680835
2021-12-16,9.140975522170384
2021-12-17,9.078592476876237
2021-12-18,9.127448667863453
2021-12-19,8.906644879500952
2021-12-20,9.14581077665212
2021-12-21,9.280215389272966
2021-12-22,9.442522150351472
2021-12-23,9.641899701602517
2021-12-24,9.496110047639865
2021-12-25,9.31850342099909
2021-12-26,8.985297336201082
2021-12-27,9.04105672284579
2021-12-28,9.131104245225826
2021-12-29,9.13383974227324
2021-12-30,9.172130256113032
2021-12-31,8.852268584678246
2022-01-01,8.503721667096404
2022-01-02,8.123128977306044
2022-01-03,8.093444379851864
2022-01-04,7.782779393159643
2022-01-05,7.6388345715010075
2022-01-06,7.3309809433238335
2022-01-07,6.734505175184845
2022-01-08,7.074019875276494
2022-01-09,7.524841497823071
2022-01-10,8.273935146418395
2022-01-11,8.623239708304636
2022-01-12,8.690944129882773
2022-01-13,9.168414059547692
2022-01-14,9.747730298779407
2022-01-15,9.612420282644127
2022-01-16,9.419483538843926
2022-01-17,10.040032996926028
2022-01-18,9.91606014794867
2022-01-19,9.859962804116861
2022-01-20,10.235937333006861
2022-01-21,10.384440051843395
2022-01-22,9.725446813154539
2022-01-23,9.806407269700584
2022-01-24,9.696721572406174
2022-01-25,10.742133589315005
2022-01-26,11.591746743063435
2022-01-27,12.92329458705349
2022-01-28,14.492886900984292
2022-01-29,16.713179285267195
2022-01-30,19.64788831127238
2022-01-31,21.160777705610656
2022-02-01,24.788593153169835
2022-02-02,26.873369580660523
2022-02-03,31.364083731423904
2022-02-04,34.22742339008785
2022-02-05,37.96405327407072
2022-02-06,43.07878481156186
2022-02-07,44.60395469550176
2022-02-08,47.28149927521462
2022-02-09,48.04157047616991
2022-02-10,50.26127086053152
2022-02-11,50.7771680987098
2022-02-12,50.44863187896957
2022-02-13,49.195413427275845
2022-02-14,48.35674350972734
2022-02-15,48.130724882247215
2022-02-16,46.53425046210893
2022-02-17,46.56761745822217
2022-02-18,46.508123934890406
2022-02-19,45.67353799640085
2022-02-20,44.71886998180872
2022-02-21,44.00774298897105
2022-02-22,44.01617117060476
2022-02-23,42.48093324272751
2022-02-24,41.6622530480088
2022-02-25,40.46778351156714
2022-02-26,38.93260368769522
2022-02-27,37.022106583057905
2022-02-28,35.74305213161842
2022-03-01,34.78193786154599
2022-03-02,31.97861364446041
2022-03-03,30.36082688772815
2022-03-04,28.920057839862608
2022-03-05,27.271058419136416
2022-03-06,25.170858063556995
2022-03-07,23.604309318988122
2022-03-08,22.52861224408765
2022-03-09,20.37934601266027
2022-03-10,19.496888587348344
2022-03-11,18.096102054723424
2022-03-12,16.057652244182165
2022-03-13,14.08788667801133
2022-03-14,13.221493918194547
2022-03-15,12.641554760440464
2022-03-16,11.845313957720496
2022-03-17,12.0388641327745
2022-03-18,12.202486701386642
2022-03-19,11.791812697196034
2022-03-20,11.238289519479418
2022-03-21,11.23987358200165
2022-03-22,11.5314360901127
2022-03-23,11.232384584160773
2022-03-24,11.93853475900548
2022-03-25,12.146090357368971
2022-03-26,11.288918726627324
2022-03-27,10.837403759596508
2022-03-28,10.444703687390026
2022-03-29,9.496156469966223
2022-03-30,8.338861403003385
2022-03-31,7.4872531963970745
2022-04-01,7.041787293947351
2022-04-02,7.058409140947127
2022-04-03,6.680251751206187
2022-04-04,6.565769584583513
2022-04-05,6.309504261158364
2022-04-06,6.356893450844741
2022-04-07,6.256710331228014
2022-04-08,5.910794115673154
2022-04-09,5.626111194007573
2022-04-10,5.2695217021791185
2022-04-11,4.958757521423011
2022-04-12,4.741491882044086
2022-04-13,4.680538844537146
2022-04-14,4.79960541996248
2022-04-15,4.705813394278169
2022-04-16,4.66139332741358
2022-04-17,4.635967839170756
2022-04-18,4.614292267066028
2022-04-19,4.567101406828274
2022-04-20,4.480603418228661
2022-04-21,4.655449737257686
2022-04-22,4.6233591645482734
2022-04-23,4.63518941297679
2022-04-24,4.588134670105343
2022-04-25,4.504674869809104
2022-04-26,4.374808882999644
2022-04-27,4.354773122488219
2022-04-28,4.528192105083813
2022-04-29,4.643731666840964
2022-04-30,4.654621447004535
2022-05-01,4.674064312081853
2022-05-02,4.666279809859414
2022-05-03,4.681285069505911
2022-05-04,4.630253140056027
2022-05-05,4.721503683359263
2022-05-06,4.794694936968555
2022-05-07,4.795311109717505
2022-05-08,4.869362283793501
2022-05-09,4.864875162903358
2022-05-10,4.870589814191849
2022-05-11,4.876502367296306
2022-05-12,4.8764124923153105
2022-05-13,4.874386890981107
2022-05-14,4.742201128808894
2022-05-15,4.788421991390163
2022-05-16,4.741166896272763
2022-05-17,4.747844451096008
2022-05-18,4.664093414450048
2022-05-19,4.680655432810319
2022-05-20,4.608569862196429
2022-05-21,4.507842194631401
2022-05-22,4.539259569455223
2022-05-23,4.465830543342681
2022-05-24,4.512301808500327
2022-05-25,4.385641665316024
2022-05-26,4.397334045497829
2022-05-27,4.289467151834058
2022-05-28,4.28240994397061
2022-05-29,4.287498905793356
2022-05-30,4.16630887680488
2022-05-31,4.259839321341936
2022-06-01,4.179243012157144
2022-06-02,4.26569578090427
2022-06-03,4.154982710052389
2022-06-04,4.179840072969626
2022-06-05,4.18616828583881
2022-06-06,3.968043975056505
2022-06-07,3.987241742617273
2022-06-08,3.7669858723050313
2022-06-09,3.670610776661188
2022-06-10,3.4729241526033756
2022-06-11,3.5019082058527022
2022-06-12,3.5431246276618524
2022-06-13,3.3972285772644013
2022-06-14,3.534562257317315
2022-06-15,3.5980400236151047
2022-06-16,3.686980955989735
2022-06-17,3.6254842995400494
2022-06-18,3.7512184725782007
2022-06-19,3.8695956630028157
2022-06-20,3.8475210996060967
2022-06-21,4.059689569807098
2022-06-22,4.169197051468001
2022-06-23,4.217832113952593
2022-06-24,4.140420681775072
2022-06-25,4.182614238711237
2022-06-26,4.159036634488044
2022-06-27,4.045962606243533
2022-06-28,4.131343551852407
2022-06-29,4.070442912674779
2022-06-30,4.1046007705845335
2022-07-01,3.977343644649066
2022-07-02,4.11560272993439
2022-07-03,4.242884925738774
2022-07-04,4.307653537181728
2022-07-05,4.666538220594459
2022-07-06,4.67960110564871
2022-07-07,4.916470127043781
2022-07-08,4.971408148693732
2022-07-09,5.296722374294754
2022-07-10,5.464399006504174
2022-07-11,5.7540698977133085
2022-07-12,6.276549474721526
2022-07-13,6.5989811631881
2022-07-14,7.060654189018407
2022-07-15,7.3003095610854825
2022-07-16,7.81330636473969
2022-07-17,7.876999562453379
2022-07-18,8.407233600939636
2022-07-19,8.989778779351381
2022-07-20,9.336184187225909
2022-07-21,9.941888416415129
2022-07-22,10.656576754896692
2022-07-23,11.082113720254496
2022-07-24,11.173067885515506
2022-07-25,11.498722712885652
2022-07-26,11.713352499618859
2022-07-27,12.033731984387101
2022-07-28,12.450055431429789
2022-07-29,12.588682580833407
2022-07-30,12.67387699115835
2022-07-31,12.516627898698866
2022-08-01,12.452694558455782
2022-08-02,12.459257782937172
2022-08-03,12.222758782906993
2022-08-04,11.981303635511782
2022-08-05,11.651734728959628
2022-08-06,11.25626578083104
2022-08-07,10.881566048246643
2022-08-08,10.58954643908315
2022-08-09,10.28368436103359
2022-08-10,9.922679892580664
2022-08-11,9.536474833983856
2022-08-12,9.083618777907152
2022-08-13,8.678054474307036
2022-08-14,8.164299707658033
2022-08-15,7.788521022811966
2022-08-16,7.609648534716231
2022-08-17,7.365035911822293
2022-08-18,7.207548109906582
2022-08-19,6.94331951845831
2022-08-20,6.627935873325448
2022-08-21,6.274310869423065
2022-08-22,5.993452653984652
2022-08-23,5.8215172252129666
2022-08-24,5.665094233830769
2022-08-25,5.382483136084992
2022-08-26,5.089546391100374
2022-08-27,4.794403172668621
2022-08-28,4.598996852146321
2022-08-29,4.462114783831307
2022-08-30,4.3421374935393855
2022-08-31,4.29789328808255
2022-09-01,4.326700199421645
2022-09-02,4.320769665563872
2022-09-03,4.203586829855913
2022-09-04,4.174215598897333
2022-09-05,4.207505086200773
2022-09-06,4.288481663366885
2022-09-07,4.413718024114577
2022-09-08,4.43723964781614
2022-09-09,4.241909313313447
2022-09-10,4.048670725289341
2022-09-11,3.9160998836771856
2022-09-12,3.707023178715717
2022-09-13,3.5993805810175465
2022-09-14,3.4756521330244428
2022-09-15,3.3507675224182165
2022-09-16,3.2597501093364816
2022-09-17,3.172880327867738
2022-09-18,3.1474418306768976
2022-09-19,2.9808534380778196
2022-09-20,2.9773241656048928
2022-09-21,2.955808139243311
2022-09-22,2.9751316747290546
2022-09-23,2.892946049668175
2022-09-24,2.8773737546235445
2022-09-25,2.9318301877016997
2022-09-26,2.759031066104264
2022-09-27,2.930406625311531
2022-09-28,2.9210240181666554
2022-09-29,2.8972712482028675
2022-09-30,2.80987836070262
2022-10-01,2.809772542990303
2022-10-02,2.8667866259868626
2022-10-03,2.691765378012118
2022-10-04,2.8291171675485796
2022-10-05,2.801847836457314
2022-10-06,2.6729884362276155
2022-10-07,2.513557804272002
2022-10-08,2.492696122441763
2022-10-09,2.57971540140667
2022-10-10,2.3260734765640376
2022-10-11,2.5338783202055564
2022-10-12,2.4476849711919204
2022-10-13,2.2987876320869303
2022-10-14,2.181431912627312
2022-10-15,2.2323458182492963
2022-10-16,2.4097299927442477
2022-10-17,2.1401493767805073
2022-10-18,2.446686941438342
2022-10-19,2.3816563954313454
2022-10-20,2.308050320222327
2022-10-21,2.270126365712297
2022-10-22,2.406343392326603
2022-10-23,2.5524079598747744
