data,Obitos_Publicacao_MM_atual_PA
2020-09-04,13.110240629074886
2020-09-05,12.822104797579177
2020-09-06,12.789289178192288
2020-09-07,12.682356223555423
2020-09-08,12.08232010500794
2020-09-09,11.742560794357466
2020-09-10,10.89600612568781
2020-09-11,10.473631698315582
2020-09-12,9.93826550326931
2020-09-13,9.735633883070086
2020-09-14,9.42991373709396
2020-09-15,9.313980649984332
2020-09-16,9.119970248044108
2020-09-17,8.6739231907051
2020-09-18,8.752238257474554
2020-09-19,8.67589053005479
2020-09-20,8.69068195891439
2020-09-21,8.79195605129436
2020-09-22,8.842030041094242
2020-09-23,8.555923914534379
2020-09-24,8.237224957526362
2020-09-25,8.146049508473924
2020-09-26,7.877893020208449
2020-09-27,7.753876930537277
2020-09-28,7.776442094031381
2020-09-29,7.917066932116594
2020-09-30,7.830335934291198
2020-10-01,7.795504623736816
2020-10-02,8.069505776771422
2020-10-03,8.173616915715659
2020-10-04,8.18163405724973
2020-10-05,8.259434706579592
2020-10-06,8.203967843355471
2020-10-07,7.948394412027391
2020-10-08,7.709703734228761
2020-10-09,7.706858763905339
2020-10-10,7.480092082124226
2020-10-11,7.553169226330422
