data,Obitos_DataOcorrencia_MM_atual_PA
2021-12-20,8.801935960594003
2021-12-21,9.214021050387707
2021-12-22,9.215018783303053
2021-12-23,8.999564396174998
2021-12-24,8.995186027189693
2021-12-25,8.708804373678372
2021-12-26,8.769198780544
2021-12-27,8.67524106835318
2021-12-28,9.127303404227833
2021-12-29,9.067036305141821
2021-12-30,8.935947546775603
2021-12-31,8.989328465764352
2022-01-01,8.845426384653365
2022-01-02,9.086864017336769
2022-01-03,8.876867499344689
2022-01-04,9.410301805662865
2022-01-05,9.416403090076237
2022-01-06,9.313598298437483
2022-01-07,9.182930299937558
2022-01-08,9.539177839025236
2022-01-09,10.268163049913165
2022-01-10,10.408941087133826
2022-01-11,10.927834805872386
2022-01-12,10.633774751449957
2022-01-13,10.359937062756163
2022-01-14,10.517045588407907
2022-01-15,10.341521870937587
2022-01-16,10.168171321158693
2022-01-17,10.166370736318866
2022-01-18,10.73238354458325
2022-01-19,10.996410524426826
2022-01-20,10.70691266514859
2022-01-21,11.538612217658821
2022-01-22,13.390558037771696
2022-01-23,14.803004628336613
2022-01-24,18.468386455096933
2022-01-25,21.26496041656799
2022-01-26,24.30547354102356
2022-01-27,27.49095258370775
2022-01-28,32.11993670859512
2022-01-29,35.45063506080931
2022-01-30,40.490946778466856
2022-01-31,45.96867795098968
2022-02-01,51.92116193166975
2022-02-02,58.142369387759366
2022-02-03,60.08332108003703
2022-02-04,61.84415655134296
2022-02-05,61.30476393217871
2022-02-06,60.44686826410877
2022-02-07,59.188717505192955
2022-02-08,56.77389354014649
2022-02-09,53.95492424775758
2022-02-10,47.24910106439537
2022-02-11,42.98125368937044
2022-02-12,38.5786340577495
2022-02-13,34.21267203893289
2022-02-14,30.500009890987283
2022-02-15,24.98925576598777
2022-02-16,21.001353008732867
2022-02-17,16.45680287033163
2022-02-18,13.332240720922567
2022-02-19,11.040216538519498
2022-02-20,9.982152682848557
2022-02-21,9.04424030982571
2022-02-22,8.145858359845855
2022-02-23,7.640358520819308
2022-02-24,7.022973735045831
2022-02-25,6.810402669265841
2022-02-26,6.382681094320262
2022-02-27,6.442745009063646
2022-02-28,6.077884669467254
2022-03-01,6.1554294606838855
2022-03-02,6.384228967095031
2022-03-03,6.1353987986399465
2022-03-04,6.085366910855642
2022-03-05,6.038932785326737
2022-03-06,6.454015404678145
2022-03-07,6.441730937353593
2022-03-08,6.433884034703942
2022-03-09,6.721596978865385
2022-03-10,6.075111902127657
2022-03-11,5.871360641425888
2022-03-12,5.690622153529422
2022-03-13,5.66207703020799
2022-03-14,5.202964568702938
2022-03-15,4.724146011716574
2022-03-16,4.817048559877547
2022-03-17,4.209897466169932
2022-03-18,4.103134669668613
2022-03-19,3.914317334239123
2022-03-20,3.8868376507210107
2022-03-21,3.547405565342514
2022-03-22,3.337542672270307
2022-03-23,3.3853862554777656
2022-03-24,2.7552020428480937
2022-03-25,2.500554902540322
2022-03-26,2.16049766229173
2022-03-27,1.9940779469795613
2022-03-28,1.7245745073465488
2022-03-29,1.5405565620731698
2022-03-30,1.6693949998854103
2022-03-31,1.0970150759090904
2022-04-01,1.0209126045418153
2022-04-02,0.916920191693665
2022-04-03,0.948298570233188
2022-04-04,1.2000545236632696
2022-04-05,1.5653985008727147
2022-04-06,1.9787044244919205
2022-04-07,1.8035047423916937
2022-04-08,1.857628087866228
2022-04-09,1.7894886645943928
2022-04-10,1.7065442343951518
2022-04-11,1.7311577990513471
2022-04-12,1.7995658893054407
2022-04-13,1.9294031093952153
2022-04-14,1.690988371422234
2022-04-15,1.6912776428256637
2022-04-16,1.6705736170410979
2022-04-17,1.6755866393193526
2022-04-18,1.7570158005968661
2022-04-19,1.8203533825577296
2022-04-20,1.8979396928370331
2022-04-21,1.734252799825169
2022-04-22,1.7450407171262143
2022-04-23,1.6610075125176054
2022-04-24,1.6195951648324856
2022-04-25,1.700478929111581
2022-04-26,1.7444775780777202
2022-04-27,1.9189223901108297
2022-04-28,1.7836404000355726
2022-04-29,1.8392417876924998
2022-04-30,1.7483529638372308
2022-05-01,1.7677633018316128
2022-05-02,1.813321844026127
2022-05-03,1.805790418040945
2022-05-04,1.90574268254767
2022-05-05,1.789485162999681
2022-05-06,1.8551417421909757
2022-05-07,1.8064258378594928
2022-05-08,1.8264773538820889
2022-05-09,1.8514470238453622
2022-05-10,1.845084369835854
2022-05-11,1.982822327428399
2022-05-12,1.8423945428221669
2022-05-13,1.8996230366058806
2022-05-14,1.828242469089629
2022-05-15,1.8186026944262723
2022-05-16,1.8154843945899972
2022-05-17,1.8296457464009828
2022-05-18,1.9735528184851963
2022-05-19,1.8479996346088063
2022-05-20,1.9537012085994891
2022-05-21,1.9254823779270047
2022-05-22,2.0040215701490642
2022-05-23,2.0183785588832683
2022-05-24,2.0536919249525964
2022-05-25,2.1600039477685335
2022-05-26,2.0279128965163933
2022-05-27,2.057832527821605
2022-05-28,1.9624626974866979
2022-05-29,1.9948090354073271
2022-05-30,1.9922613883709697
2022-05-31,2.0077024073347713
2022-06-01,2.1409153113860553
2022-06-02,2.0414373075994594
2022-06-03,2.1220544252165374
2022-06-04,2.0740949212463757
2022-06-05,2.175509107991817
2022-06-06,2.222136829611434
2022-06-07,2.2085671255408967
2022-06-08,2.269269009215197
2022-06-09,2.099136980597006
2022-06-10,2.108188846703449
2022-06-11,2.0171710412676385
2022-06-12,2.059771871076289
2022-06-13,2.072544114931854
2022-06-14,2.088363496520875
2022-06-15,2.196654636592525
2022-06-16,2.1043129709559607
2022-06-17,2.1628527148216965
2022-06-18,2.083850487909858
2022-06-19,2.097189481742798
2022-06-20,2.080748977885772
2022-06-21,2.0889478023757926
2022-06-22,2.201531708405427
2022-06-23,2.076641921331721
2022-06-24,2.1308373822735476
2022-06-25,2.0651352456531313
2022-06-26,2.113652813348415
2022-06-27,2.1352885094613723
2022-06-28,2.168145987408602
2022-06-29,2.3245298240444403
2022-06-30,2.2690848863979527
2022-07-01,2.3586908775304187
2022-07-02,2.3934345522220966
2022-07-03,2.500745937094867
2022-07-04,2.656892460014583
2022-07-05,2.8395942533234964
2022-07-06,3.099028330665574
2022-07-07,3.1452951814502885
2022-07-08,3.32063658699197
2022-07-09,3.464957993793738
2022-07-10,3.7093767962664335
2022-07-11,4.0736197017460425
2022-07-12,4.532548599745291
2022-07-13,4.8542369352511665
2022-07-14,5.080056879865212
2022-07-15,5.426888761842624
2022-07-16,5.844683571873432
2022-07-17,6.3025872760923765
2022-07-18,6.760709775611642
2022-07-19,7.19777267062939
2022-07-20,7.371816236628114
2022-07-21,7.353307783368666
2022-07-22,7.5878603997396565
2022-07-23,7.610390509705382
2022-07-24,7.756316451603497
2022-07-25,7.707422517658489
2022-07-26,7.678097609311511
2022-07-27,7.40435500000556
2022-07-28,6.942974600968306
2022-07-29,6.770266903886585
2022-07-30,6.319166847698148
2022-07-31,5.886911744251023
2022-08-01,5.523355305497372
2022-08-02,5.0740122021655525
2022-08-03,4.675381494982012
2022-08-04,4.260876352813543
2022-08-05,4.0045808054711385
2022-08-06,3.792600686074187
2022-08-07,3.5874245515426253
2022-08-08,3.3499518327860094
2022-08-09,3.072993887915359
2022-08-10,3.0095562266087392
2022-08-11,2.7506795204859285
2022-08-12,2.6888726704278048
2022-08-13,2.4893313647342135
2022-08-14,2.474796321002451
2022-08-15,2.3072190359864972
2022-08-16,2.224380403535185
2022-08-17,2.2586349668111905
2022-08-18,2.061831375175884
2022-08-19,1.9628518330453046
2022-08-20,1.806157321183192
2022-08-21,1.8294062657984254
2022-08-22,1.717152330133078
2022-08-23,1.7733981253942344
2022-08-24,1.7944204156224897
2022-08-25,1.5743561141496614
2022-08-26,1.4475975004601898
2022-08-27,1.2511314002190863
2022-08-28,1.2031061489326802
2022-08-29,1.0886022058077924
2022-08-30,1.1379449918965807
2022-08-31,1.1552574672545646
2022-09-01,1.0763090620988798
2022-09-02,1.0199220889348377
2022-09-03,0.9808839378006085
2022-09-04,1.0623608343315898
2022-09-05,1.0835407861441504
2022-09-06,1.2272853158951358
2022-09-07,1.279424100945241
2022-09-08,1.1604629666598236
2022-09-09,1.0644421934270705
2022-09-10,0.9956739557139136
2022-09-11,1.039474325640421
2022-09-12,0.9548423240989642
2022-09-13,1.0579587913751969
2022-09-14,1.1183272742877817
2022-09-15,1.092162614303486
2022-09-16,1.0955128970304882
2022-09-17,1.1209269252379823
2022-09-18,1.1965679596528183
2022-09-19,1.1333260721674525
2022-09-20,1.299405960721731
2022-09-21,1.3594847524138796
2022-09-22,1.3560291830384106
2022-09-23,1.2977791892614672
2022-09-24,1.2906567573997607
2022-09-25,1.2942779541084881
2022-09-26,1.1709672297640104
2022-09-27,1.263825028386553
2022-09-28,1.2496304007209933
2022-09-29,1.2360106833182023
2022-09-30,1.1976840516682372
2022-10-01,1.2068183502513719
2022-10-02,1.2496234703229303
2022-10-03,1.163074466341427
2022-10-04,1.3190068139744806
2022-10-05,1.405200803525532
2022-10-06,1.4750530251067344
2022-10-07,1.493548089277959
2022-10-08,1.4967230311317063
2022-10-09,1.540309247895606
2022-10-10,1.4414238021949572
2022-10-11,1.563388160420905
2022-10-12,1.6057450514535097
2022-10-13,1.5967949308872902
2022-10-14,1.5899230058713045
2022-10-15,1.6378193403384096
