data,Obitos_Publicacao_MM_atual_PA
2020-10-13,11.623105093834845
2020-10-14,10.76037668135986
2020-10-15,9.914826246408783
2020-10-16,8.75033870551762
2020-10-17,7.076743299543794
2020-10-18,6.595282735701292
2020-10-19,6.9794083221271
2020-10-20,6.582595500535873
2020-10-21,6.008805689866683
2020-10-22,5.996066598004569
2020-10-23,5.873912483470562
2020-10-24,5.610248219219508
2020-10-25,5.93112223216432
2020-10-26,6.666567875814362
2020-10-27,6.487475353577093
2020-10-28,6.1980577939209756
2020-10-29,6.237743581657568
2020-10-30,6.650723333041106
2020-10-31,6.732834968656735
2020-11-01,7.7071463756106
2020-11-02,9.090955912887964
2020-11-03,9.51531763326742
2020-11-04,9.83668936266717
2020-11-05,10.25706350376368
2020-11-06,10.987289654844226
2020-11-07,10.371579098575308
2020-11-08,10.388835153176421
2020-11-09,10.818342479012518
2020-11-10,10.335670669709984
2020-11-11,9.597769632031968
2020-11-12,8.841276592422137
2020-11-13,8.808144620837457
2020-11-14,7.826610829365965
2020-11-15,7.635170842476273
2020-11-16,8.393825803479606
2020-11-17,8.601525966660462
2020-11-18,8.3655972084973
2020-11-19,8.378020111840497
2020-11-20,8.784360938389401
2020-11-21,8.353400105462864
2020-11-22,8.67665717417883
2020-11-23,9.142550253026505
2020-11-24,9.19604485071263
2020-11-25,8.622940054471089
2020-11-26,8.130242939218348
2020-11-27,8.349963163683974
2020-11-28,8.175272942437214
2020-11-29,7.962428931633502
2020-11-30,8.64562612100599
2020-12-01,8.421932216501459
2020-12-02,8.429665221256636
2020-12-03,8.651220216106745
2020-12-04,8.686206464913255
2020-12-05,8.87028826420298
2020-12-06,8.992172800229783
2020-12-07,9.216842764302983
2020-12-08,9.872849790321894
2020-12-09,9.475226684120045
2020-12-10,9.965153254546863
2020-12-11,9.937793509525195
2020-12-12,10.056891435280805
2020-12-13,10.291950917095475
2020-12-14,10.864247267861307
2020-12-15,11.135216685063913
2020-12-16,11.019014169837266
2020-12-17,11.62549443877664
2020-12-18,12.155615396769415
2020-12-19,12.105668683040763
2020-12-20,12.479905953432402
2020-12-21,13.172835410990762
2020-12-22,13.620581106340117
2020-12-23,13.612615106429995
2020-12-24,13.927671848192041
2020-12-25,14.296402945578315
2020-12-26,13.931568062389916
2020-12-27,14.006791332172662
2020-12-28,14.709793019006808
2020-12-29,14.678796743057884
2020-12-30,14.424101128890081
2020-12-31,14.44603236812821
2021-01-01,14.262525816213095
2021-01-02,13.665961514280433
2021-01-03,13.390366013930286
2021-01-04,13.39886458040289
2021-01-05,13.714546339757419
2021-01-06,12.95391261191434
2021-01-07,13.023071416077281
2021-01-08,14.708360751944035
2021-01-09,14.404389137902065
2021-01-10,14.235403221531445
2021-01-11,15.931618493904613
2021-01-12,16.113792694012773
2021-01-13,17.083479406744253
2021-01-14,16.799173548710264
2021-01-15,17.433374435576532
2021-01-16,16.488300035172557
2021-01-17,15.875051830531952
2021-01-18,16.570377156927975
2021-01-19,17.158672946263444
2021-01-20,16.803543134170187
2021-01-21,18.763310026513533
2021-01-22,19.572190673560403
2021-01-23,18.405486263503143
2021-01-24,21.498034417402597
2021-01-25,21.637545291980476
2021-01-26,24.000833985133323
2021-01-27,24.164178438419405
2021-01-28,26.46821795081742
2021-01-29,28.78389866201342
2021-01-30,27.180052511050004
2021-01-31,26.62665427357803
2021-02-01,28.240898004136774
2021-02-02,28.609449711293976
2021-02-03,29.185493389556846
2021-02-04,31.228031300709187
2021-02-05,34.68257619400851
2021-02-06,34.7480747308332
2021-02-07,36.35395528192776
2021-02-08,36.75499987490769
2021-02-09,37.55407190443447
2021-02-10,37.700167192544015
2021-02-11,39.13764608763849
2021-02-12,40.27693235809965
2021-02-13,38.96238917811073
2021-02-14,39.46137810248223
2021-02-15,38.93326240879991
2021-02-16,39.284934502461965
2021-02-17,38.43733525850888
2021-02-18,39.352750619865574
2021-02-19,41.21155379031961
2021-02-20,39.54648925896967
2021-02-21,40.398084328407116
2021-02-22,39.99522789440961
2021-02-23,40.366143214481625
2021-02-24,39.24527126141899
2021-02-25,40.32341946690561
2021-02-26,41.777661141425014
2021-02-27,40.19244899385528
2021-02-28,41.20883350309512
2021-03-01,40.51049548889741
2021-03-02,41.4527905133096
2021-03-03,41.12773772412247
2021-03-04,42.46357233979343
2021-03-05,44.12072839369274
2021-03-06,42.651080525664035
2021-03-07,43.639763271252676
2021-03-08,43.54217191345171
2021-03-09,45.06382314445638
2021-03-10,45.76351257642702
2021-03-11,47.281046899185284
2021-03-12,48.957950128880206
2021-03-13,48.36490904782052
2021-03-14,50.32491537907501
2021-03-15,49.74122965254371
2021-03-16,50.2927453950706
2021-03-17,50.13704939807574
2021-03-18,52.48235945183348
2021-03-19,54.41743424735551
2021-03-20,53.98903766469712
2021-03-21,56.83515518915414
2021-03-22,57.4701762458007
2021-03-23,57.489254219481836
2021-03-24,57.846946595277714
2021-03-25,60.55479418051959
2021-03-26,63.29667012928666
2021-03-27,62.647635593267694
2021-03-28,65.04217362518452
2021-03-29,66.14296047541427
2021-03-30,65.83617349109065
2021-03-31,65.25575602554413
2021-04-01,66.61082620868558
2021-04-02,67.91705797330788
2021-04-03,66.31094027884254
2021-04-04,68.97055245878968
2021-04-05,70.1789290460434
2021-04-06,69.97298468562317
2021-04-07,70.2852731167256
2021-04-08,70.87042926385357
2021-04-09,71.06517132015837
2021-04-10,69.99646183044786
2021-04-11,71.18585413718961
2021-04-12,71.44695647600614
2021-04-13,70.80349172881584
2021-04-14,71.21556157320309
2021-04-15,71.11218928053079
2021-04-16,71.75241582169609
2021-04-17,70.93635860385778
2021-04-18,70.69618260847791
2021-04-19,71.36559535908818
2021-04-20,70.63488812701411
2021-04-21,69.56430710252442
2021-04-22,70.01105395734875
2021-04-23,69.98440979663422
2021-04-24,68.91238408636028
2021-04-25,68.00149383728727
2021-04-26,68.37061759047701
2021-04-27,68.64356348090969
2021-04-28,66.27754507433016
2021-04-29,64.23861924432346
2021-04-30,62.99411533758095
2021-05-01,60.60839489131287
2021-05-02,59.260174802154054
2021-05-03,58.26205024508749
2021-05-04,56.52623349886651
2021-05-05,54.679631850296765
2021-05-06,53.62662899945861
2021-05-07,52.24099479687556
2021-05-08,50.77282396715143
2021-05-09,50.294746736078444
2021-05-10,47.64890748470881
2021-05-11,46.605890374968865
2021-05-12,45.37033165475917
2021-05-13,44.47606180741933
2021-05-14,43.45302947703387
2021-05-15,41.05003825556668
2021-05-16,41.6473070086291
2021-05-17,39.8803788536328
2021-05-18,39.997775075576065
2021-05-19,38.66589590711437
2021-05-20,38.39737860846015
2021-05-21,39.24321309152013
2021-05-22,37.53339101370467
2021-05-23,39.17323498702633
2021-05-24,38.19652611137454
2021-05-25,38.47248904220105
2021-05-26,37.80374967784882
2021-05-27,36.76039213911522
2021-05-28,37.41428096290695
2021-05-29,35.49694719436872
2021-05-30,35.90168837170088
2021-05-31,34.49203334783141
2021-06-01,34.196737866638955
2021-06-02,32.73301635374119
2021-06-03,31.650335464865663
2021-06-04,31.799187735492538
2021-06-05,29.65664977815812
2021-06-06,30.294467248696037
2021-06-07,29.069390374731736
2021-06-08,28.97036624667798
2021-06-09,28.507629137500924
2021-06-10,28.156866776144465
2021-06-11,28.90838010677808
2021-06-12,27.866993255263164
2021-06-13,28.65227403145443
2021-06-14,28.459668390077606
2021-06-15,28.487221884736055
2021-06-16,27.97570675909529
2021-06-17,28.477149431648765
2021-06-18,29.082813504650986
2021-06-19,26.811795613307204
2021-06-20,27.510497561548867
2021-06-21,27.361422188071558
2021-06-22,27.65589796385981
2021-06-23,27.027620454080104
2021-06-24,27.751332557310597
2021-06-25,28.86633997739389
2021-06-26,26.850983567179913
2021-06-27,27.010985610457098
2021-06-28,26.739310723521722
2021-06-29,26.66882241001505
2021-06-30,25.23187168980819
2021-07-01,25.097912057322247
2021-07-02,24.346127425599946
2021-07-03,22.674712221593673
2021-07-04,23.15617360511335
2021-07-05,23.113980385535175
2021-07-06,23.453825672805536
2021-07-07,22.893516964991388
2021-07-08,22.76988124985213
2021-07-09,23.037518513204716
2021-07-10,21.32268047509322
2021-07-11,21.09064420282413
2021-07-12,19.977106380105898
2021-07-13,19.621362260617534
2021-07-14,18.931716578466023
2021-07-15,18.57803808859838
2021-07-16,18.247409175704917
2021-07-17,17.16288103374189
2021-07-18,17.204851955027834
2021-07-19,16.517240016822686
2021-07-20,16.489731976618696
2021-07-21,15.741417203858054
2021-07-22,15.365647553295238
2021-07-23,14.995787011255736
2021-07-24,14.128482201564632
2021-07-25,14.464132444544555
2021-07-26,14.279865422888715
2021-07-27,14.118272570831184
2021-07-28,13.319251865078762
2021-07-29,13.8937110981113
2021-07-30,14.343753689999332
2021-07-31,13.26692816913461
2021-08-01,13.584797500976025
2021-08-02,13.171573654231311
2021-08-03,12.856374716719058
2021-08-04,12.168017362515144
2021-08-05,12.32294517706872
2021-08-06,12.490860999912211
2021-08-07,11.353706826061364
2021-08-08,11.787152292930275
2021-08-09,11.165319241452199
2021-08-10,10.78403942898521
2021-08-11,10.406573660795987
2021-08-12,11.04215651769938
2021-08-13,11.023761740858426
2021-08-14,10.487907581605116
2021-08-15,11.439013934123398
2021-08-16,11.25657025582418
2021-08-17,11.141831917637454
2021-08-18,11.002519283018605
2021-08-19,10.938634491741954
2021-08-20,10.928879197939137
2021-08-21,10.242994420491152
2021-08-22,10.815097599371269
2021-08-23,10.859753749237365
2021-08-24,10.062420235141257
2021-08-25,9.484616906756242
2021-08-26,9.846118579376023
2021-08-27,9.795729588799974
2021-08-28,8.997031993407402
2021-08-29,9.759795401827795
2021-08-30,9.60122518299572
2021-08-31,9.185328599804219
2021-09-01,8.732876459277144
2021-09-02,9.106430276223538
2021-09-03,9.060862784754793
2021-09-04,7.950658041302947
2021-09-05,8.548773957603322
2021-09-06,8.315811545462825
2021-09-07,7.597921169935669
2021-09-08,6.990874647987888
2021-09-09,6.796120520208167
2021-09-10,6.641939430723319
2021-09-11,5.655123758158458
2021-09-12,6.7095529083550876
2021-09-13,6.315018680521472
2021-09-14,5.34775518206387
2021-09-15,5.24064962018591
2021-09-16,4.930354397482854
2021-09-17,4.865902299334572
2021-09-18,4.0829074517823924
2021-09-19,5.069623973368349
2021-09-20,5.20373294141478
2021-09-21,4.6175564136813785
2021-09-22,4.442383479058416
2021-09-23,4.3757042880018275
2021-09-24,4.739463279969076
2021-09-25,4.092115150615599
2021-09-26,5.022013234724367
2021-09-27,5.165915010210512
2021-09-28,4.923613908060271
2021-09-29,4.995798240401709
2021-09-30,5.0365313490182935
2021-10-01,5.10628136471714
2021-10-02,4.532622067206305
2021-10-03,5.018881889215147
2021-10-04,5.027474423752069
2021-10-05,4.666264553899554
2021-10-06,4.218897081457313
2021-10-07,4.32015738612082
2021-10-08,4.297426644680265
2021-10-09,3.500225765362768
2021-10-10,4.327426965493224
2021-10-11,4.356074719160733
2021-10-12,3.575775480896953
2021-10-13,3.6776477019291787
2021-10-14,3.932473482153629
2021-10-15,3.6858756400843595
2021-10-16,3.262645922944403
2021-10-17,4.022648503684293
2021-10-18,4.4692847067962
2021-10-19,3.866381606223997
2021-10-20,3.860779522637187
2021-10-21,4.126188771172369
2021-10-22,4.147478165673416
2021-10-23,3.6921900434807977
2021-10-24,4.050642166571697
2021-10-25,4.257910192221507
2021-10-26,3.96272104262012
2021-10-27,3.959531514257148
2021-10-28,4.23123794762439
2021-10-29,4.353790277184084
2021-10-30,3.608494833755357
2021-10-31,3.931265682144831
2021-11-01,4.122987556662893
2021-11-02,4.186112942955316
2021-11-03,3.9138026748353227
2021-11-04,4.331918810381893
2021-11-05,4.158006609722172
2021-11-06,3.6776068526558854
2021-11-07,3.952881401637048
2021-11-08,3.8050002420971523
2021-11-09,3.6568858397413044
2021-11-10,3.2265310209347113
2021-11-11,3.3539222140121128
2021-11-12,3.566248549500518
2021-11-13,3.448670180941689
2021-11-14,3.9636015059360767
2021-11-15,4.103178238814549
2021-11-16,4.07035504846066
2021-11-17,4.206254344502051
2021-11-18,4.985408676007439
2021-11-19,5.461262841300986
2021-11-20,5.288390345564875
2021-11-21,5.494254368896085
2021-11-22,5.676375367160565
2021-11-23,6.08315005578676
2021-11-24,5.712600205359288
2021-11-25,6.28342688903217
2021-11-26,6.473655649236359
2021-11-27,6.384394195558167
2021-11-28,6.2231292946765215
2021-11-29,6.257799937158899
2021-11-30,6.520908575398976
2021-12-01,6.458792418088301
2021-12-02,6.984713146421304
2021-12-03,7.166492556901868
2021-12-04,7.071244463632549
2021-12-05,7.102652272371813
2021-12-06,7.485846512073372
2021-12-07,7.525572326292754
2021-12-08,7.392189064945286
2021-12-09,8.094342685487396
2021-12-10,8.086093938707608
2021-12-11,7.623710153370881
2021-12-12,7.567495825579215
2021-12-13,8.08615127779081
2021-12-14,7.994548865525988
2021-12-15,7.98116723790914
2021-12-16,8.427053373252745
2021-12-17,8.496389196203886
2021-12-18,8.168220981344597
2021-12-19,8.278585066861442
2021-12-20,8.775307571289401
2021-12-21,8.8762167414781
2021-12-22,8.866293775957061
2021-12-23,9.246147148184564
2021-12-24,9.02622797691161
2021-12-25,8.537673080688707
2021-12-26,8.168265990832904
2021-12-27,8.574339170657376
2021-12-28,8.560741340703872
2021-12-29,8.614184473297756
2021-12-30,8.886492713148188
2021-12-31,8.259766121717464
2022-01-01,7.40262457018883
2022-01-02,7.192473465620095
2022-01-03,7.288077362242216
2022-01-04,6.855213142986385
2022-01-05,6.520966405368698
2022-01-06,6.793116488774353
2022-01-07,6.235778660811951
2022-01-08,6.8459720126083266
2022-01-09,7.349152021205464
2022-01-10,7.78230667960481
2022-01-11,8.37087320813443
2022-01-12,8.80572424540899
2022-01-13,9.374599253310306
2022-01-14,9.088932706434203
2022-01-15,8.584864647256019
2022-01-16,8.011634298608824
2022-01-17,7.440394994136516
2022-01-18,7.9836281348602585
2022-01-19,7.808023638739268
2022-01-20,8.217505998652893
2022-01-21,6.554020524560568
2022-01-22,6.993954920949176
2022-01-23,6.598273348516496
2022-01-24,8.710724394285114
2022-01-25,10.074520565247518
2022-01-26,10.919036936731796
2022-01-27,12.316072026948914
2022-01-28,14.3911168099347
2022-01-29,15.961932785437174
2022-01-30,19.390182659265868
2022-01-31,21.98652521118857
2022-02-01,24.08712909765685
2022-02-02,25.35499646336164
2022-02-03,28.32437074381498
2022-02-04,29.800038123700705
2022-02-05,31.551865826208545
2022-02-06,35.94552713139934
2022-02-07,37.9591960913915
2022-02-08,40.43357356112041
2022-02-09,41.66470853486759
2022-02-10,43.166375045375986
2022-02-11,45.19656894613387
2022-02-12,42.378122722294684
2022-02-13,42.41522879486605
2022-02-14,40.262493387250124
2022-02-15,38.30815596324484
2022-02-16,37.08882310765918
2022-02-17,36.65545758366478
2022-02-18,37.05291043936284
2022-02-19,36.8738302380709
2022-02-20,37.913321641437655
2022-02-21,38.4749513838251
2022-02-22,38.816289099302516
2022-02-23,38.76418377567395
2022-02-24,39.24555227527991
2022-02-25,38.65717093115725
2022-02-26,37.29147644425809
2022-02-27,37.347850303844815
2022-02-28,37.11883757170819
2022-03-01,36.635240093153705
2022-03-02,34.31439507188819
2022-03-03,33.065721085798494
2022-03-04,31.922851718989456
2022-03-05,29.699515196362384
2022-03-06,29.03941542647932
2022-03-07,27.38865941053114
2022-03-08,25.67755321575797
2022-03-09,22.948963606611528
2022-03-10,20.094735644944627
2022-03-11,18.205174058132062
2022-03-12,16.15524251472099
2022-03-13,16.484214266671092
2022-03-14,15.450924395104755
2022-03-15,15.175004284723315
2022-03-16,14.03945646028631
2022-03-17,13.097315228593503
2022-03-18,13.15089856578444
2022-03-19,11.974539533150645
2022-03-20,12.718238885767226
2022-03-21,12.185569857259152
2022-03-22,12.019977902265477
2022-03-23,10.42787665843439
2022-03-24,10.034786682507251
2022-03-25,10.003088920117635
2022-03-26,9.154104337408404
2022-03-27,9.76417971413437
2022-03-28,8.901676903436679
2022-03-29,8.520365239325
2022-03-30,7.521162109743808
2022-03-31,7.008923147050201
2022-04-01,7.411272542274421
2022-04-02,6.582857834458088
2022-04-03,6.929889109172696
2022-04-04,7.308100999988121
2022-04-05,6.671789790593888
2022-04-06,6.002622693447738
2022-04-07,5.305986155720416
2022-04-08,5.419646699367087
2022-04-09,4.633481348701617
2022-04-10,4.953484152706338
2022-04-11,4.884145719417732
2022-04-12,4.184978859831329
2022-04-13,3.782822719153324
2022-04-14,3.8558956733141665
2022-04-15,3.876014750017175
2022-04-16,3.358445413213457
2022-04-17,4.050146527005995
2022-04-18,3.978519101222961
2022-04-19,3.956940248272254
2022-04-20,3.117898702931415
2022-04-21,3.3233209221017064
2022-04-22,3.4503501308489035
2022-04-23,3.1739965901157436
2022-04-24,3.585138390603494
2022-04-25,3.5476402329204992
2022-04-26,3.8512262382300033
2022-04-27,3.1093828968355997
2022-04-28,3.259906718199627
2022-04-29,3.3596013286344695
2022-04-30,3.553179603990323
2022-05-01,3.9055150647851757
2022-05-02,3.944757747646533
2022-05-03,4.0010255489060285
2022-05-04,3.2547541645258526
2022-05-05,3.379891653257418
2022-05-06,3.342223252462506
2022-05-07,3.6439974253316523
2022-05-08,3.993679138534029
2022-05-09,4.091610405937833
2022-05-10,4.0566803023902835
2022-05-11,3.154537769784062
2022-05-12,3.1219939409578754
2022-05-13,3.023738884091059
2022-05-14,3.317485156548297
2022-05-15,3.541790828419216
2022-05-16,3.59119154450191
2022-05-17,3.731165934149304
2022-05-18,2.909125858647165
2022-05-19,2.9219203597464007
2022-05-20,2.765820818604201
2022-05-21,3.066929977771016
2022-05-22,3.66126851539022
2022-05-23,3.4417223903231173
2022-05-24,3.3592247450077655
2022-05-25,2.6173329067258306
2022-05-26,2.65796110966869
2022-05-27,2.6966395707571573
2022-05-28,3.0299018182690665
2022-05-29,3.484651774262298
2022-05-30,3.4548975180878267
2022-05-31,3.5584226943841
2022-06-01,2.7626140834019575
2022-06-02,2.668377144654372
2022-06-03,2.769434706001786
2022-06-04,3.1965834194893956
2022-06-05,3.5147394862095687
2022-06-06,3.362927389001587
2022-06-07,3.2512360285592163
2022-06-08,2.2948268605828503
2022-06-09,2.1097890784903077
2022-06-10,2.1426926536612116
2022-06-11,2.5896478662560014
2022-06-12,3.1384434881832783
2022-06-13,3.060316849659101
2022-06-14,3.216707522745465
2022-06-15,2.304965860582835
2022-06-16,2.3131427850749344
2022-06-17,2.5156047119817972
2022-06-18,3.1367275202420846
2022-06-19,3.6175788751125744
2022-06-20,3.4645130636468067
2022-06-21,3.534904431767283
2022-06-22,2.8846006045884565
2022-06-23,2.880279656073018
2022-06-24,2.737986066343356
2022-06-25,3.199804425588554
2022-06-26,3.655168618930959
2022-06-27,3.4904354595600307
2022-06-28,3.4923387035953755
2022-06-29,2.643841232520721
2022-06-30,2.6372204841407028
2022-07-01,2.736157096903283
2022-07-02,3.20423266519949
2022-07-03,3.8600871006002384
2022-07-04,3.960655452754662
2022-07-05,4.28590131689291
2022-07-06,3.4362825786284974
2022-07-07,3.8837352279049213
2022-07-08,4.2870846818541715
2022-07-09,4.806173676671398
2022-07-10,5.622630651364944
2022-07-11,5.830421847979273
2022-07-12,5.999305957079157
2022-07-13,5.1146456997789524
2022-07-14,5.743676669880058
2022-07-15,6.344095761901786
2022-07-16,6.543645143153022
2022-07-17,7.649098294317423
2022-07-18,8.049372724118696
2022-07-19,8.556460157505832
2022-07-20,8.227611988451809
2022-07-21,8.983763754422588
2022-07-22,9.950152336693485
2022-07-23,10.385184456346474
2022-07-24,11.723116956431866
2022-07-25,12.423846049045093
2022-07-26,12.40227068165714
2022-07-27,12.163654105156374
2022-07-28,12.470169588973468
2022-07-29,12.583651066550944
2022-07-30,12.408212377488546
2022-07-31,12.391505567513123
2022-08-01,12.528773804289706
2022-08-02,12.145848195799047
2022-08-03,11.706504164146232
2022-08-04,12.147856646369233
2022-08-05,12.246449815391317
2022-08-06,11.526070443358087
2022-08-07,11.223799507523276
2022-08-08,11.159270901012206
2022-08-09,10.599177116142473
2022-08-10,9.583790490843953
2022-08-11,9.700806402087524
2022-08-12,9.935549789326737
2022-08-13,9.060639763631608
2022-08-14,8.74097496479212
2022-08-15,8.574706994279719
2022-08-16,8.274480830104894
2022-08-17,7.690310797082502
2022-08-18,7.617289713081468
2022-08-19,8.045639349151326
2022-08-20,7.238624034637996
2022-08-21,6.95475672212017
2022-08-22,6.908193144606482
2022-08-23,6.3391620423741015
2022-08-24,5.579598310563976
2022-08-25,5.342102022182383
2022-08-26,5.247098239015151
2022-08-27,4.747579519303767
2022-08-28,4.869689031758148
2022-08-29,5.06362443370167
2022-08-30,4.883718749424136
2022-08-31,4.336261560958137
2022-09-01,4.248268002614986
2022-09-02,4.483975802216511
2022-09-03,4.521772312229631
2022-09-04,4.881386424483878
2022-09-05,5.044912245091136
2022-09-06,5.003867054041044
2022-09-07,4.3510500692358
2022-09-08,4.2565454110001735
2022-09-09,4.150492527246327
2022-09-10,3.8136106096554427
2022-09-11,3.7028374492042158
2022-09-12,3.6174612539936044
2022-09-13,3.456124695196542
2022-09-14,2.6103853084998305
2022-09-15,2.258780339471759
2022-09-16,2.288905064018953
2022-09-17,2.5613604357163395
2022-09-18,2.7765266908197725
2022-09-19,2.6203190064238204
2022-09-20,2.415889923700864
2022-09-21,1.8370354079794076
2022-09-22,1.7764848134882354
2022-09-23,1.83652427535248
2022-09-24,2.2260260318735807
2022-09-25,2.431836317305523
2022-09-26,2.38615894595244
2022-09-27,2.567322819197383
2022-09-28,1.7980961538504456
2022-09-29,1.7421953880424483
2022-09-30,1.9443707172845708
2022-10-01,2.4190397005673323
2022-10-02,2.3154551975048094
2022-10-03,2.2727716965736016
2022-10-04,2.359175951970846
2022-10-05,1.6987313196826634
2022-10-06,1.8489850734038278
2022-10-07,1.842295710105313
2022-10-08,2.1221752713441724
2022-10-09,2.1616069311133557
2022-10-10,1.8998287666379856
2022-10-11,2.1033062203407447
2022-10-12,1.2419137638719633
2022-10-13,1.4549201103410014
2022-10-14,1.5474504605319923
2022-10-15,1.9158154189327896
2022-10-16,2.0286597140182527
2022-10-17,1.7593275689994243
2022-10-18,2.04062752213
2022-10-19,1.3056050921745392
