MODELO,COEF_ANGULAR,MEAN,STD,NOTA_GERAL
TCN,0.008342970527391724,9.531622433100107,15.029637595078919,0.25
TRANSFORMER,-0.0008969712466386086,0.4724425132101037,9.379401380328396,2.0
NHITS,-0.0023055001773133023,0.10449926483819219,9.149523639792129,2.25
NBEATS,-0.008466322663863234,-3.9448424516412794,9.070269425705048,1.0
TFT,-0.003184191542016907,-1.7734985138036259,7.18184372877019,2.0
