MODELO,COEF_ANGULAR,MEAN,STD,NOTA_GERAL
TCN,-0.015356903530482864,-7.045396698135525,20.552276585087863,0.0
NHITS,-0.005314001472443054,-1.5925512639015293,9.78422295770055,1.25
NBEATS,0.0030239606447949974,3.1595118063253307,9.015861516098932,1.75
TRANSFORMER,-0.0037739415355567524,-1.3974938915194852,8.755379182312705,2.25
TFT,-0.0032594068701079716,-1.6713900890643263,6.780212609333843,2.25
