MODELO,COEF_ANGULAR,MEAN,STD,NOTA_GERAL
TRANSFORMER,0.001918860416799382,3.852933317400026,13.097600431486494,0.25
TCN,0.0004056337369931823,2.9165312480740466,11.816618700601044,1.5
NHITS,-0.002471077754623097,-0.30858056095098735,9.449214504160077,1.5
TFT,0.0008990375130682834,2.5843439344205175,9.283985379680173,2.0
NBEATS,-0.0011633429568291328,0.6549781224479291,7.30676120622654,2.25
