MODELO,COEF_ANGULAR,MEAN,STD,NOTA_GERAL
TCN,-0.0069435790363713695,-3.3930161774047964,10.313695056982972,0.0
NHITS,-0.0015665348615512469,0.3649713121294403,9.362828479162086,2.0
TFT,0.0016249373519519829,2.184133082123109,9.087062487773446,1.5
TRANSFORMER,-0.002292892358895156,-0.4978650679815132,8.704224324464986,1.75
NBEATS,-0.0027145705411592445,-0.25335076969631104,8.37534984230977,2.25
